participant_id,trial_index,ground_truth,nll,top2
164,1,O,0.14267508685588837,"[('O', 0.8670357465744019), ('R', 0.13296423852443695)]"
164,2,O,1.7014133930206299,"[('R', 0.8175744414329529), ('O', 0.18242549896240234)]"
164,3,O,4.758614540100098,"[('R', 0.9914224743843079), ('O', 0.008577484637498856)]"
164,4,O,4.264163494110107,"[('R', 0.9859364032745361), ('O', 0.014063626527786255)]"
164,5,O,3.288041353225708,"[('R', 0.9626731276512146), ('O', 0.037326887249946594)]"
164,6,O,2.3502066135406494,"[('R', 0.9046505093574524), ('O', 0.09534946084022522)]"
164,7,O,1.9102240800857544,"[('R', 0.851952850818634), ('O', 0.14804720878601074)]"
164,8,O,1.6004126071929932,"[('R', 0.7981867790222168), ('O', 0.2018132209777832)]"
164,9,O,1.3132617473602295,"[('R', 0.7310584783554077), ('O', 0.26894140243530273)]"
164,10,O,1.0537006855010986,"[('R', 0.6513548493385315), ('O', 0.3486451208591461)]"
164,11,O,0.8981232643127441,"[('R', 0.5926665663719177), ('O', 0.4073334038257599)]"
164,12,O,0.7575989961624146,"[('R', 0.531209409236908), ('O', 0.4687906503677368)]"
164,13,O,0.825939416885376,"[('R', 0.562176525592804), ('O', 0.43782350420951843)]"
164,14,O,0.6931471824645996,"[('R', 0.5), ('O', 0.5)]"
164,15,O,0.6325989961624146,"[('O', 0.531209409236908), ('R', 0.4687906503677368)]"
164,16,O,0.575939416885376,"[('O', 0.562176525592804), ('R', 0.43782350420951843)]"
164,17,O,0.4740769863128662,"[('O', 0.622459352016449), ('R', 0.3775406777858734)]"
164,18,O,0.42870065569877625,"[('O', 0.6513548493385315), ('R', 0.3486451208591461)]"
164,19,O,0.42870065569877625,"[('O', 0.6513548493385315), ('R', 0.3486451208591461)]"
164,20,O,0.38687101006507874,"[('O', 0.6791786551475525), ('R', 0.3208213150501251)]"
164,21,O,0.3132617473602295,"[('O', 0.7310584783554077), ('R', 0.26894140243530273)]"
164,22,O,0.28115010261535645,"[('O', 0.7549149990081787), ('R', 0.24508503079414368)]"
164,23,O,0.28115010261535645,"[('O', 0.7549149990081787), ('R', 0.24508503079414368)]"
164,24,O,0.28115010261535645,"[('O', 0.7549149990081787), ('R', 0.24508503079414368)]"
164,25,O,0.28115010261535645,"[('O', 0.7549149990081787), ('R', 0.24508503079414368)]"
164,26,O,0.22541262209415436,"[('O', 0.7981867790222168), ('R', 0.2018132209777832)]"
164,27,O,0.22541262209415436,"[('O', 0.7981867790222168), ('R', 0.2018132209777832)]"
164,28,O,0.2014133334159851,"[('O', 0.8175744414329529), ('R', 0.18242549896240234)]"
164,29,O,0.2014133334159851,"[('O', 0.8175744414329529), ('R', 0.18242549896240234)]"
164,30,O,0.1797446459531784,"[('O', 0.8354835510253906), ('R', 0.16451647877693176)]"
164,31,O,0.1602240949869156,"[('O', 0.851952850818634), ('R', 0.14804720878601074)]"
164,32,O,0.12692804634571075,"[('O', 0.8807970285415649), ('R', 0.11920291185379028)]"
164,33,O,0.12692804634571075,"[('O', 0.8807970285415649), ('R', 0.11920291185379028)]"
164,34,O,0.12692804634571075,"[('O', 0.8807970285415649), ('R', 0.11920291185379028)]"
164,35,O,0.11282224208116531,"[('O', 0.893309473991394), ('R', 0.10669059306383133)]"
164,36,R,2.4639394283294678,"[('O', 0.9149009585380554), ('R', 0.08509904891252518)]"
164,37,R,1.6004126071929932,"[('O', 0.7981867790222168), ('R', 0.2018132209777832)]"
164,38,R,0.38687101006507874,"[('R', 0.6791786551475525), ('O', 0.3208213150501251)]"
164,39,R,0.12692804634571075,"[('R', 0.8807970285415649), ('O', 0.11920291185379028)]"
164,40,R,0.08893945813179016,"[('R', 0.9149009585380554), ('O', 0.08509904891252518)]"
164,41,R,0.06196761503815651,"[('R', 0.9399133324623108), ('O', 0.06008664891123772)]"
164,42,R,0.04858732968568802,"[('R', 0.9525741338729858), ('O', 0.047425877302885056)]"
164,43,R,0.042999111115932465,"[('R', 0.957912266254425), ('O', 0.04208773374557495)]"
164,44,R,0.03804141283035278,"[('R', 0.9626731276512146), ('O', 0.037326887249946594)]"
164,45,R,0.03364565595984459,"[('R', 0.9669140577316284), ('O', 0.033085983246564865)]"
164,46,R,0.03364565595984459,"[('R', 0.9669140577316284), ('O', 0.033085983246564865)]"
164,47,R,0.03364565595984459,"[('R', 0.9669140577316284), ('O', 0.033085983246564865)]"
164,48,R,0.03364565595984459,"[('R', 0.9669140577316284), ('O', 0.033085983246564865)]"
164,49,R,0.02630021423101425,"[('R', 0.9740425944328308), ('O', 0.02595735713839531)]"
164,50,R,0.02630021423101425,"[('R', 0.9740425944328308), ('O', 0.02595735713839531)]"
164,51,R,0.02630021423101425,"[('R', 0.9740425944328308), ('O', 0.02595735713839531)]"
164,52,R,0.029750416055321693,"[('R', 0.970687747001648), ('O', 0.02931223250925541)]"
164,53,R,0.03364565595984459,"[('R', 0.9669140577316284), ('O', 0.033085983246564865)]"
164,54,R,0.02630021423101425,"[('R', 0.9740425944328308), ('O', 0.02595735713839531)]"
164,55,R,0.03804141283035278,"[('R', 0.9626731276512146), ('O', 0.037326887249946594)]"
164,56,O,3.4086456298828125,"[('R', 0.9669140577316284), ('O', 0.033085983246564865)]"
164,57,O,0.28115010261535645,"[('O', 0.7549149990081787), ('R', 0.24508503079414368)]"
164,58,O,0.06196761503815651,"[('O', 0.9399133324623108), ('R', 0.06008664891123772)]"
164,59,O,0.03364565595984459,"[('O', 0.9669140577316284), ('R', 0.033085983246564865)]"
164,60,O,0.020541900768876076,"[('O', 0.979667603969574), ('R', 0.020332353189587593)]"
164,61,O,0.018149960786104202,"[('O', 0.9820137023925781), ('R', 0.01798621192574501)]"
164,62,O,0.018149960786104202,"[('O', 0.9820137023925781), ('R', 0.01798621192574501)]"
164,63,O,0.016034230589866638,"[('O', 0.9840936064720154), ('R', 0.01590639352798462)]"
164,64,O,0.016034230589866638,"[('O', 0.9840936064720154), ('R', 0.01590639352798462)]"
