participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
101,1,1,1,a lot,very much,somewhat low,somewhat high,d6ec975f6f13c5ac484c6533949b924c7e0a99f0c1d95c19e2ab18d2add8762f
101,2,1,1,average,a lot,somewhat low,low,2477ffdd001b4c6859cf62f79800084b037dade6154a58b5bc580da21e03fcc1
101,3,1,1,a lot,average,somewhat high,somewhat low,8ec4f82443cb7a3d60b467288259de1d669b9a038f7bb43355e62530dec49c45
101,4,1,1,average,a little,somewhat high,low,670c3b36fc0f0b0a5b1907cfa4f8801ab6cbbcf452a0ad8cc0078d2be2b40630
101,5,1,1,a little,average,somewhat low,normal,8ee0dec0d292b23628e11459159f92244c5fe23df1c224032fd97c336c23274e
101,6,1,1,a lot,a little,high,somewhat low,2c8c8ea37cc5d6d85252114bcab895f52ea9a42454a6322585354daa3e614311
101,7,1,1,very little,very little,normal,extremely low,e87ebf52596d8c8f40458e7c5a487b4f7c004f594da95eba755a2d64ecf46f8f
101,8,1,1,very much,a little,very high,somewhat high,a624a2440bc62ea15bbfa5bb54f2645f42a413159784942aec1d8382c6e2b3df
101,9,1,1,a lot,very little,very high,high,c5d5a905f689f16c2bd41958c6f218f9365f311e5164abf483d75401a0e9f487
101,10,1,1,a little,a little,normal,low,cd3e354c58b9c0257d8206cb8bb35e8c30abf906f6263b07189bd442417a18ad
101,11,1,1,a little,very little,somewhat high,very low,5d0c2e7ab3c9d8a5256fd905c973d815610d81540e9e995305c86c334c34a248
101,12,1,1,very little,a little,somewhat low,somewhat low,ed6a56166bd413650116e01dceb2000a9eaa44b54ae8bc0a09670c059e2950e1
101,13,1,1,very much,a lot,somewhat high,extremely high,f7382dc907f28b3d04bc77d33924da6cec98be6770f454a5c965396bca7d8808
101,14,1,1,a little,very much,very low,high,065bc95d4cb34abc972d96547ea76b5a2829f8a16c0505aad6b585d5e9114040
101,15,1,1,average,very much,low,somewhat high,e2a274e6707b724c22b12125ce55d6ea94d43c4fa335084bd37e9a640f007970
101,16,1,1,very much,average,high,very high,536b5993fbb45714d9a86b1209c1af080568c33961c9e749595f9b6f74e0a28a
101,17,1,1,average,very little,high,somewhat low,8cf1494e7174eb0229c303bfe1848285968111325bddee0696e762c1ad61ab04
101,18,1,1,a little,a lot,low,somewhat high,061531c0b28106bd139b2a1a614b37bf064e44d956c09b3d1ec530fb1d7f36c7
101,19,1,1,very much,very much,normal,extremely high,f79860df6d30bc8e6a8a14eb4c545d1b99e6fdd65c35abe9dd0e9d8391d5e694
101,20,1,1,a lot,a lot,normal,high,7199ad8a41e1fe95e30060d81653d9e8771e3103bc56e4988e51398e24377c44
101,21,1,1,very little,average,low,very low,296a76551aecf0a56617b0c8d043cc7b8bde3027acfbdb5c444c88ea1be04fcb
101,22,1,1,average,average,normal,normal,974a1525bd59e9d67fd9609e3af4148da0e0e3f71563e73b7561f0c3eb62eca8
101,23,1,1,very little,a lot,very low,low,bd2f81fe4823f7dcce58d81bbe3b770c8eef6da52506e0676fc33ac4b3de1fa4
101,24,2,1,average,a little,somewhat high,somewhat low,3612870291c7d74b4d1891d9f1803644e81e91fe05ea79834a1419025ca0e2f2
101,25,2,1,a little,very little,somewhat high,very low,0dc7d9248869a158eaad56013eaa579b16e78f1e6b1c647cc2108208f6aa3b9c
101,26,2,1,a lot,a lot,normal,high,61a82eef10c902313ece90143539fde6a327ff38c6b317ce1772452fbd3ccbd3
101,27,2,1,average,very much,low,high,533a7427149f1b8b7fdeda457bf143afe02a71b03268f926bf91b1b2cb84ae29
101,28,2,1,average,average,normal,normal,435fa392be49a56fec7936fc6fca5924f6b65da71c939706d160f52222ee5cd0
101,29,2,1,very little,very little,normal,extremely low,36263dd3bdef011a607555fa5aece517962016b28778a169d32f4283acb38012
101,30,2,1,very much,a little,very high,somewhat high,6e5c280d39645282e8dfce848ccb840e9cb7be5ba1a828a21c8ba833cb79cbb2
101,31,2,1,a lot,a little,high,high,e94d5724d5ca99e1ba9e29858386602262f43060bac12937fe094eee3141b729
101,32,2,1,very much,very much,normal,extremely high,3f5fa2e57d698772cd01dc95b85f345b4e5ce7ac6e49d3e8b919f0c924d8c183
101,33,2,1,average,a lot,somewhat low,somewhat high,c24c059b4be04a0c05d7b374b7b65ad0a080122791ed759c1d839f0c970942bd
101,34,2,1,very much,average,high,very high,00a4b7f17d351b354ad8cdfca9a94049a449c7d628c2611a7dbb286e5543e3c0
101,35,2,1,very little,average,low,low,38f0fe57f39dff95d944a7e3abc4d84082f77a75a520bbbfa95b5864f03d1a10
101,36,2,1,a lot,very much,somewhat low,very high,ec38d3b4f6f66f26425e888bcb37c3f6c88146691b16d48649497681c6bbb1b4
101,37,2,1,a little,average,somewhat low,somewhat low,746bd36f5a0fe66bca970a7d628aeb97143c5fcbee3e9fc0b1bc94bd77a3c407
101,38,2,1,average,very little,high,somewhat low,bc86b319eaea5e3bc634923b2b25186619d002019d957434b8c57bffa76dfd5d
101,39,2,1,very little,a little,somewhat low,very low,7178b27e1d934a43e285dffae42ab4e72bc4b40028915f88c7dd83405ae6696f
101,40,2,1,a lot,average,somewhat high,high,9467b2fc6c4fd06bb9363de666d53f9270e8cd327e7a18e99eccface263bb7e1
101,41,2,1,very little,a lot,very low,low,db6a4d6cef52a065bfb5ded7cc829858be69ab2b599dfd4006c5201c5f881299
101,42,2,1,a little,a little,normal,very low,2ec4d596dd74b93d3bcaa8ff1977b19b259cfdddb6ac2bcfe8c8c8800f371881
101,43,2,1,a little,a lot,low,low,cacf1cddb8a682aca848fafb3bebc8665cdd15685511888aa6e461c30e2a982b
101,44,2,1,a lot,very little,very high,somewhat high,62f9a95157880aa41977693d4190d0cad5e15a95ce53f62de2e37650a5fbf9ae
101,45,2,1,a little,very much,very low,high,1aa0549dd9b718a15c7f1c7f983209ba0d859f7eaafbf4012907cb14e65a21a0
101,46,2,1,very much,a lot,somewhat high,extremely high,d63f0e34f8d5131057505b0d752906f4d624f617a3496bdc6397f95dffbfa2c4
101,47,3,1,a lot,a lot,normal,high,2dd2f732c85025753de29b6937a3beed20f56a29a9fa05753bfebe1681556385
101,48,3,1,a little,a little,normal,low,14e1186dc6639e4f859c45cdeb6cae1124472d73b3de8d13c9174fd3c2535eb1
101,49,3,1,very little,very little,normal,extremely low,2d6699010b0b7763694e4ece17d79e649053201c688e7f058fdaeed7b21691c1
101,50,3,1,a lot,average,somewhat high,high,0a36843257bd79664cc4eed99128ca94919659df0639f42852e618e77d5bf3b6
101,51,3,1,very little,a little,somewhat low,very low,40bf8c1e93eac10934b700c6a815a1039b7fccf0f29cb0567fd8ad6e6f284e03
101,52,3,1,very much,a lot,somewhat high,extremely high,404e8db402bc22de02c9fd9ea9ac60035b8ab75a8b1183f69154f6fa62184c1b
101,53,3,1,a little,average,somewhat low,somewhat low,58703db2a3fc88ab39d27f201ceec9364977cb1345cfbca7ab4dce67f7ba7d1c
101,54,3,1,a lot,very much,somewhat low,extremely high,6c42daf283b138b77d69082ba5de6246ead766e02e7fd4c164f959fdb4b185d4
101,55,3,1,a lot,very little,very high,somewhat high,4e25a7b41c4ebe0827468ee756c121a48e8ab51d58fb7f3fd48f0c126dc66b3f
101,56,3,1,very little,a lot,very low,very low,bb0397742654905b3591d75f8c04bce717cd1d5538b3cb0e8da61c662f850cc9
101,57,3,1,a little,very much,very low,high,124524bb7248fab8518a4e85f11bdd209e55dd41e350e3db2e0d772c1b8b3644
101,58,3,1,average,very much,low,somewhat high,051bf321802efcf819b616fb09cd01e02138175f7cca8a3b06b274686189efa9
101,59,3,1,a little,a lot,low,low,6c94f1222fa02514dc74adb13e5c2da4da8798023f56692b7e4550ce2528ac3e
101,60,3,1,a little,very little,somewhat high,very low,cb55073bfe559bd0a1e0fdc48a6df2f473d056c3fbeca1ee4ecd0c1f4d922c20
101,61,3,1,average,very little,high,somewhat low,656eaf1476c53343e081922ac95c7d0fae0bd02bd3f7aefcfd43a0e5c0902b32
101,62,3,1,average,a lot,somewhat low,somewhat high,5406d44b2dd143aaf1dc24e141d4dbaa7534e37d666755ca217f810477a4f2d5
101,63,3,1,very much,a little,very high,somewhat high,f85028d6ba403fc336e6511b9c5763670a166492bc2558b73a45303129f0bbb5
101,64,3,1,very much,very much,normal,extremely high,2cfa200e96e5365581fe494e1cfa67ff88bddd0a570a1159f34111c8892f1f4a
101,65,3,1,average,average,normal,normal,5b055a4c62c38d615b351b15891c5bcb465f9e0eb30f623f1029010ede9eda82
101,66,3,1,very little,average,low,very low,01d652c9331f33905288f592bd8ec3e411d2ed83524d6fad2e3802cfb4222ef2
101,67,3,1,average,a little,somewhat high,somewhat low,30bfdc98cbcdd9d6eb8a0d30ad8702e18b3ef3633c17cee1b51a9ab51316abf4
101,68,3,1,very much,average,high,very high,ec1a36e92fd409620f3d178e46d83a096ecbfdcd52c52ed03195bb107113e986
101,69,3,1,a lot,a little,high,somewhat high,2abd836fee8237b77abc59a2e7389e3bdecbcf5026139eb4ce961e2fc1cb0fe3
101,70,4,1,average,very much,low,high,0e40f5ddadf472a608320818b4e0192da23fbd0b7ad82b2811dedf9146d9c0a1
101,71,4,1,a little,average,somewhat low,somewhat low,ec928d4c7d44fbf8a18b76745ffe46fdc081671dc1f52e3226a22e7b69b27fb9
101,72,4,1,a lot,average,somewhat high,high,cabcb8cc93c9d2a897be58b34f416ab0406cd528ba0cb6c3e6b72891991acb26
101,73,4,1,a lot,very much,somewhat low,very high,5cf94be4dee92c4b9af2fbe3296a210a6956bb6ff4447446d3e9008523d50eab
101,74,4,1,average,very little,high,somewhat low,3aa2bfb1ed581a3e64dd6804ec11a0965dcf89ea4dd8c003c9c02aa58298a323
101,75,4,1,a little,a lot,low,low,3cb9df19c327baa8df34c69f90e6443d57087c477cb6ba8a1f99d8f3bb37a6ff
101,76,4,1,a little,a little,normal,very low,4fb6c608dba9849fd443393f3bffbd5229e332b37d2f5b576a55a329f8b9f18a
101,77,4,1,a lot,very little,very high,somewhat high,ea05877747f8045a5f5bdf09435c36344992ed2442749942786762776144d25f
101,78,4,1,average,a lot,somewhat low,somewhat high,9802ccfe113c045e32329a9757db1aade16617f61b058f94b5474d97e4f0d876
101,79,4,1,very much,average,high,very high,29b2f71475c52bc4ec7d9d1bbb33b2cb68ff1b35e1415176f923e5f422b04261
101,80,4,1,very little,a little,somewhat low,very low,e4471f57c770fbde131323ada1e75161e49ffd7fc53b081b574221c64b8a6fd8
101,81,4,1,very little,average,low,very low,7d980c8323284f5f27c56c6f7233f67abd86e828b32c1ed064ed37c2c0509c55
101,82,4,1,a lot,a lot,normal,high,75e7b70736500eccefaba8fac6e705d63c7316089b591d253a3568d790c64ac3
101,83,4,1,very much,a lot,somewhat high,extremely high,8ff4465f6e5093aa51c2dd5a84e0f8d2611c34a19d864102bd305f54f1f580c8
101,84,4,1,a little,very much,very low,high,503fd009222b2721677a960ac2d665fa20cfb89820c8baae5aae9ccf1b328c5f
101,85,4,1,very little,a lot,very low,very low,39568dde17263f38057016dce6f733c16461462dfdbc74b172bace6749e58912
101,86,4,1,very little,very little,normal,extremely low,30a47c1b86baf75b705119ac7f98b98a35971c49aed49209862e56592699ed34
101,87,4,1,very much,very much,normal,extremely high,c365a57f28c2d656448d96de9d8b5fad53b492878829cef8583a4a9808674b70
101,88,4,1,average,a little,somewhat high,somewhat low,4857644d3e4f4ee2c25c2fbc7549ebb88e7460579a61752e60bfb455e77f39ac
101,89,4,1,average,average,normal,normal,f081336acf7244f8d11e3cb1cb2bbfcae28843eb409330bcb981e5054f698e5f
101,90,4,1,a lot,a little,high,somewhat high,be7cc5183275307c89303735539ab31e24eb12f974d1101e2bee620603b1c2ac
101,91,4,1,a little,very little,somewhat high,very low,9a30e083cae31324a6fb3752e0582a3e0f516cfa1b0d6175972fc82c68043dc9
101,92,4,1,very much,a little,very high,somewhat high,5e86ce0fa73402ba021c3c7e7518766910b0d57ffd9d8e2e474697afcca656d3
101,93,5,1,very little,a lot,very low,very low,6bde94f2e0553522f37a3393fd69c84b6976a32b9db9b7d24ecf50d34f8a633b
101,94,5,1,a lot,average,somewhat high,high,3413216a55ae87b3ce7a7495f99989df03275845c45f84d472db583f2bd728b0
101,95,5,1,very little,average,low,very low,ee07e72fdeaba50540b138378d62f5b29d41d250669b4a6e74748c36251f96ea
101,96,5,1,a little,average,somewhat low,somewhat low,42e39c9f58b0d84268dcc5d6530e8bedfa8dedde5133efbc624cc24feacfbf5f
101,97,5,1,a lot,a lot,normal,high,1136d470e6d7cf1eb25a22fa46a7396177810e34cab7ea45734c72a0f394b28a
101,98,5,1,a lot,very little,very high,somewhat high,ee86669a25c2bfe0bb163a44dbaea982c7176ef7c85645a6aad0248bf55afcb4
101,99,5,1,very much,a lot,somewhat high,extremely high,44e0ca61c42b90b9f6fb3a323420f609e2ee67b1ee306ece387528bd2e851dcc
101,100,5,1,average,average,normal,normal,4ae214d509279eb36c0c6b70fc9ca78ab7caf23fa235c1c79bed05ff98ad4179
101,101,5,1,very little,very little,normal,extremely low,988b291bdcbf0f8c85ca469257f0ca953296ef44a952ce82b1cab8639b72f9b0
101,102,5,1,a little,very little,somewhat high,very low,5373ac388bd65ce3560483d61f94024629de65868001373c310b7ffb50ea7df8
101,103,5,1,average,very little,high,somewhat low,bbff46bc4e8a13ff18487c1cd824b6608b4b5ee6b52fa34f7c6351e5fc9569c4
101,104,5,1,very little,a little,somewhat low,very low,d0e6ae8ee699592f8a52c4807a366a7f9069209f14ec1306993b493b8f970a8a
101,105,5,1,a little,very much,very low,high,b734982c72b8f3ac9b4cab42a9b0549a76c90057c8827ca92d6422a125206abc
101,106,5,1,average,very much,low,high,42c7a7ac849a33bb362e805d4d2556a6b7a7b7daaadec083fbc604dc85d3eec5
101,107,5,1,average,a little,somewhat high,somewhat low,bd4a2d2de91ac7ca0fc4aea8ce40d92a4b417b1d53b68fe0ca0c55ade3dfaa89
101,108,5,1,very much,very much,normal,extremely high,f12cdb92ca20df1265c84359d24b75f01c5ca8dfe6d18138ed8ca191e7a4bce9
101,109,5,1,average,a lot,somewhat low,somewhat high,172c8ed106424a5d372cd9a334fde0f81c0382422ff700a4b786d808dacb9554
101,110,5,1,very much,a little,very high,somewhat high,fd8eba6e7cce8a49b34032e3f4f58227f800f10e0f03a765640771bfb381dd19
101,111,5,1,a lot,very much,somewhat low,extremely high,e448ad82b9d12885c9e54bdd7e278432be2b356403b04c2774c6d37f0f249e53
101,112,5,1,a little,a little,normal,very low,1810a75152f6565cc7f6f135d13c721f8f7d2ac3b198323e6585db074272e460
101,113,5,1,very much,average,high,very high,8c0e4aa23e3da3624ec05ee0aaffbbb30264a77d5c8bc322ad854d4de0d00d6e
101,114,5,1,a lot,a little,high,somewhat high,ce3e26c0065c9ddc5b4680d6b782db56da20df09356df84486a9fc26497db116
101,115,5,1,a little,a lot,low,low,53a76f00b031ed4d13f7b57f686127862ef80e7890f6dda58b93031edda8a1ea
101,116,6,1,a little,a little,normal,very low,5a57ecfab1ff0a116f802cfa8f9833ea73dbb2a78cebaef6d6ccac783d3a76d6
101,117,6,1,very much,average,high,very high,056c5a5daff757c0c39689fb6ce74fac13c8b6a5391017ddc2293596c803a6ae
101,118,6,1,very much,a little,very high,somewhat high,7240fe2683a3fbbfbcebe68bd1988adedc93910250c77f445823e4dc89eec893
101,119,6,1,average,average,normal,normal,cf55ae8d3e51a8448e7f8cd33f0b451da7e86c68b383fee34e5d9415d85d4e61
