participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
143,1,1,3,a little,a lot,somewhat low,somewhat high,bf3e6bf3abfdc0a45b2e6df2e80121117192c50fab5da5a059db081c8604202b
143,2,1,3,very much,a little,low,high,decf35f849e63ac7613906940efd90dcb1644d912eda8e09fcc6e4454570a858
143,3,1,3,very little,a lot,low,somewhat high,805e7acda988f6ee237975ae6138863e5edc832df858dd488a6628519f7ed1b7
143,4,1,3,a little,very little,high,somewhat low,3747fb0d059374e00defb66919af7d3c9c8e13a5c01f5c2f7bc97d439cbcfe5b
143,5,1,3,very much,a lot,high,extremely high,b57ca898b4c7abc5dfa1574225f12ff733b7c56631d655dd0279217d1fb61316
143,6,1,3,very little,average,normal,normal,dfa26ba5c4e78644a4b3242b1572c01b72cbb57f27da9ed8e9e398fd711f33df
143,7,1,3,very much,average,normal,high,96a08ff5b29efdc23236b87884edc4e30338e595bec69a39e675ea824ff0c850
143,8,1,3,average,very much,normal,very high,2094ff64a18f53aefd8299d439f64144dc58d2091e251c8f146fbd5380949707
143,9,1,3,very little,a little,high,somewhat low,8fa2bf2d6afb35104531e6984fe15129092561c49b7eeaa3650877325ac99ec6
143,10,1,3,a little,average,normal,normal,769b6ff3b0052c1d6a5e26667cbd473749caaf2fbcf81c433cf61db3bf33df75
143,11,1,3,a lot,very little,low,low,e61b962b6ccbbf867ba6216d3083299b5524caef53603f332e4a2dd145315283
143,12,1,3,a lot,a little,somewhat low,somewhat low,78cdae9bff655b5f2beaa6240ea94f99f54a33baf013dbe0843173d4f5b7aeb1
143,13,1,3,average,average,normal,normal,5934834b236c46533dace1eb4c1a5a95b0c7c309ddd768877d0c280cbadd5e75
143,14,1,3,average,a little,normal,normal,816225ed4e543d55699e6937d15557c1767b2dc786ee9b281e354652953deb1b
143,15,1,3,very little,very much,extremely low,low,434f66b779881ba96a1a5bdaa2f2b40b11efa508f92133f278935cfba87d8dce
143,16,1,3,a lot,a lot,somewhat high,very high,d1bdff9da711cc3e55d5b2cafd7c90c9018a8faba3812e561c03407785d5b8eb
143,17,1,3,a lot,average,normal,high,203c0ea421ff06bd797bd6599b4ba27ca7602f65a94fbfda7086b3b6e8e19733
143,18,1,3,average,a lot,normal,high,5c7f3c9e12c0f74d08b9d895a76bb13b4e67c6ced9c51c5ebdfb8d89b7815f99
143,19,1,3,very much,very much,extremely high,extremely high,977abd4fde8beccbf4881a63b273634ad224e3f3e0578bf0cb4430ce77a3bc70
143,20,1,3,average,very little,normal,low,42a9774a5036a3fc1232f1236f024bab36507ecece313c1bb7e38c397efe0009
143,21,1,3,a lot,very much,high,very high,ad6818919d51b85648f127fbd06d1d6f1462482bafd5aa71d8ac229abd146d50
143,22,1,3,a little,a little,somewhat high,somewhat low,a7df4d60b29ced36f37e03980297d3e988dcc0fa2fb40e70ea9a9534b5fe598e
143,23,1,3,a little,very much,low,high,8dd73b0207ad69b5a68a869032774e1f50d28b750dc10bdac0c301a5dc5a466a
143,24,2,3,average,very little,normal,normal,d4023275228b6052965696c51aacc32a922a98375374035f101ccdc717555efe
143,25,2,3,very much,very much,extremely high,extremely high,6ad01b1ed8a9a2803fe1b84917ee3e8e87ae302e85dca94e1643a2cc93cfa78b
143,26,2,3,a little,very little,high,low,60313ef0870f669a1f11963a2910fa48c1dbd81235c2c388482a8b926d4f4fa2
143,27,2,3,a little,very much,low,somewhat high,31634cfd0853912db5ac3224e59e1d7d4a38e109c6717f438fdf03bbd82e0f32
143,28,2,3,average,a little,normal,normal,6d157b104a93c793ed556fa85ce78bd4bf29e16c09c34f29949af1de9a45143f
143,29,2,3,average,average,normal,normal,2108cf004d26f330bd44405b7e3dc62ae642f03d141dcde1e1d0376fbd76e18f
143,30,2,3,a lot,average,normal,normal,2a75a740b20cff23c87ba336e35bceb11fb27790411ea61c3b0398ed0d08501c
143,31,2,3,average,very much,normal,high,7e5e3752ebde6b04b4e361419366c3247ed468a3d70fa7801ed84b2f0538d566
143,32,2,3,a little,a lot,somewhat low,somewhat low,c4bf6490434830b9ce9c7f7d17e8abd67e5b3ea81669f1db1af405fdab2e12c3
143,33,2,3,a lot,a little,somewhat low,low,f69bff0b4f37464ccd01a6059fd62d74c4f66860e10f887588877ef73501ac33
143,34,2,3,a lot,very little,low,low,2cc58a3cdd9c55a632a8a5a711265b560885794e668ec970277d4e55adbca4db
143,35,2,3,very much,a little,low,high,337be77446d0c0e1d82ef7a4cb66630c785d3f5235eea7b365008b352f00c5b6
143,36,2,3,very little,very much,extremely low,low,831f02f808063153e25664a89123c652f74861bce95a4aa688e8da9d73eae3c6
143,37,2,3,a lot,a lot,somewhat high,somewhat high,e8825ba963050ffe348ead74960358b5ed3cce95482cec1bfcef85feda69df88
143,38,2,3,a little,a little,somewhat high,somewhat low,9fa68f5020c2c21194cc6c53dbcad40c50f0200fe60126960ac327f35af921a2
143,39,2,3,a lot,very much,high,high,f08e340b0e6a2f32cebac1dd01d3771820214b4901cc7870d8e07d6a8413e925
143,40,2,3,very little,average,normal,low,abab846ca227ecde1fc80984988b6c7c5d2b9055b85626ef8bd9fdcb9a32b8da
143,41,2,3,very little,a lot,low,low,50d4014a331a86e3c5232d7c51eb8b0a647ef29f1bf0067dedb6865db9c53daf
143,42,2,3,very much,a lot,high,high,faaf9a0a54733f5e185d1c6b702c482ef32b8fa8a9c814a0ab955c71657c8c75
143,43,2,3,a little,average,normal,normal,4221fe4344135506ccd5cf05f89e8b7e7aeff148b0fda2223780429f6f59a2ee
143,44,2,3,average,a lot,normal,high,ff1d3578d9333ae83985f78cdbf2b7f13d754873b858868338bd1dcc39f5456e
143,45,2,3,very much,average,normal,high,6a8aa7058dd296170268807af9c40d2853e042f80ffa695a564324f901d7f462
143,46,2,3,very little,a little,high,low,b7e2d5da184c0471e25c1621c83ce594972e3996df12bea243c4ed81686cabba
143,47,3,3,very much,average,normal,normal,1a34a1fa862b46f179ca016c4edec61ea4b9ffb27c15652aeb36de88a73573fa
143,48,3,3,average,very much,normal,high,d3c7efc33edd1264e36f0270eee7d96bd167e33264158442101cf3d7242351a3
143,49,3,3,a little,a lot,somewhat low,somewhat low,18d0f77e4adfbbfd53c9f4637e541b02ef89201b9b596ee82d23d30cd31d67bf
143,50,3,3,a lot,very much,high,very high,ccfb8f84b5eb220e421483cd711a302042c89f19af634afa352432c5a6f3dbcf
143,51,3,3,average,a lot,normal,normal,37284f413eaaf92f6f05d8c17ecef95abec5f8171612ef4b9a089c33af952d6b
143,52,3,3,a little,very little,high,somewhat low,438e172f483d8f4b39607403f87ebe7a773874dc9f41c031bb0f9d7556c4ea33
143,53,3,3,a lot,a little,somewhat low,low,b97fa2643bdcbf541748df7ef6aeb5603c00961db679abc1f5f997ce6ebcc8ab
143,54,3,3,a little,very much,low,somewhat low,acbc41a44a4d6e2620d88598ff3d1a04687d3102105e145257e860ba25584d35
143,55,3,3,a little,average,normal,somewhat low,ceb48ff08c5950cca51caf03fdc7c1e993458166dc84bc9c16f700f30c85add4
143,56,3,3,very little,average,normal,normal,c893efd55cf9b1d2a0940c58ca746f4a91df6060caea5da2311682bd04f92e0b
143,57,3,3,average,a little,normal,normal,e1c9245dca7b3e61b790b0a8cfcbf346b6c498293910eecd7cf77c242e97a2c7
