participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
115,1,1,3,very little,a little,high,somewhat low,c63dcd5b0d5ace34067ef4b31c8dd0662d1cbb692eaf45be48999f52566c3251
115,2,1,3,very much,a little,low,very high,de4a0e875ddd89580d561ef7c26c5cc324976ba47debd13679c09236624686c2
115,3,1,3,very much,very much,extremely high,extremely high,68b5a69bdaf6d72eeecae2ec11ad301c85d7b1d9558aaed085fb530aa6cc3496
115,4,1,3,a little,a little,somewhat high,normal,c1a98b44176df282c544966ed886b0c770664bdbb266b48d902185417d804c27
115,5,1,3,very little,a lot,low,high,d739b0ea1507597bc788354857933ea710df99d9fb14d033405b6e06ae639fe4
115,6,1,3,a little,very much,low,high,795121805ba50f71671ce05d22c853d2954e688ac16286cb3eaa4ca65a253480
115,7,1,3,a little,a lot,somewhat low,somewhat high,55bea9e42cae887286928fa1f12d3bb1b17df43ecccf55a85b7a7f27e688e5a3
115,8,1,3,a lot,average,normal,somewhat high,1265be556e58f4db8a4c4410f2e9608bb007e1be711abfd26057f3a767fa0fc5
115,9,1,3,a lot,a lot,somewhat high,very high,6837e63eeb6be9aa7216494288eca15a0219b045663adee8598b32a4775e8080
115,10,1,3,very much,average,normal,high,067a8d77f1d31c325cfbd6ab14fd091eb009b0c94684ac3011f99db845a3bc1e
115,11,1,3,a lot,a little,somewhat low,normal,43e07457e493238c6004d1b1a65f902e5df06323c99bf81dea405429c38b7296
115,12,1,3,average,a lot,normal,somewhat high,fa2ddf7969e6bf6a6fe2c958d213c842bd1e45b6f6a6b0d11b128bb35d0d8b8d
115,13,1,3,very much,a lot,high,very high,74ea04da012db4a5131d76741eb6aab0bb1ca39590673295838061fb3efbb54b
115,14,1,3,average,average,normal,normal,8b41c1a9dbc4baa1502574cd2308efbb5b690a30373d3f939bc7610546557118
115,15,1,3,a lot,very little,low,somewhat low,53748389fae4565a6a2827b30ece569001f7161fb47462ff7a0ed5df4a43a586
115,16,1,3,average,very little,normal,somewhat low,9972e0f99c03660a6f6a99c761ead68271a15dedecee1013600ec6429982a7b9
115,17,1,3,a little,average,normal,somewhat high,b202fcad921442aa0c6ccffa3d04bb3190080bde3daf058cbc8c1fc88a529c8f
115,18,1,3,very little,very much,extremely low,high,1a79b05d079926a02320476b84dbad12839b23a0ad50d9f3c663fbd5a55e40b3
115,19,1,3,average,very much,normal,somewhat high,22f5ff82b084258c3c3331bc10924dc71607daa6862fb036267dd308f0ecb127
