participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
153,1,1,1,a lot,average,somewhat high,high,e482f5a3ab3b7600c7947c75a4c94766d56458df6913e5b6865dbf9b631cfd17
153,2,1,1,average,average,normal,normal,b7b3ed9b9c0af540f2ed79b7bea093fe6aabeda6cf286a408453a054e51d0c77
153,3,1,1,very little,very little,normal,very low,4381b53dc1f3d1e251e9066af9ea687dfbc68de8336b8ee344a19621b6e300fc
153,4,1,1,average,a little,somewhat high,somewhat low,2211f2230bd0852bc5cced1bfe63291951c4f7b620631607af6c30515211a6b6
153,5,1,1,a little,a little,normal,somewhat low,a71d5367ddab1b0b7bb16a63d23e9b0d5aaf166941c3c31dd740a83089de1ab6
153,6,1,1,very much,average,high,very high,9365775b2f89010a077aeab7d1d827137ee73a68401b762b44c7d6a14e227b7e
153,7,1,1,a lot,a lot,normal,very high,b7db4aa8cf08e03e14bb7892ac5bc9f5a02b878b5545dc3d98c94f77c2f46edb
153,8,1,1,average,a lot,somewhat low,high,055fa8b4612391d9dc167b8d8eb04d25cbe54d6b8f75069a20c7ce858c526750
153,9,1,1,very much,a lot,somewhat high,extremely high,e272bd692f6bd50b61f1835cb4905682690ddbbf53537a56304c427684686c8f
153,10,1,1,a little,very little,somewhat high,low,af9491cbc6e15ffc963e0b3d1a3f6009a88c320713b3a11aa86e76086375a84a
153,11,1,1,very little,a little,somewhat low,low,b14ed3d65c17ab235c9c467c1f23d6ca59673cac0ccb0404c63f74e66ba32be3
153,12,1,1,a lot,very little,very high,high,21c098ccb98eb8993e88bd054ef36bc422878ebdc22686e02727119d9e10700c
153,13,1,1,very little,average,low,somewhat low,818baa539512dd8731813d70ae10b3d74ed99d4164c17d2cc273dc758df8bbd9
153,14,1,1,a little,average,somewhat low,low,3c62b69cf5fa41d8c28aa959e24040f570f853d133126036e7e27348f8511e5b
153,15,1,1,a lot,very much,somewhat low,extremely high,eaf9bc9b044c598d65e35c194623a33f1e61a9817816e64e470d1fb2587f9def
153,16,1,1,very little,a lot,very low,somewhat high,d5e089868dd0368f051906ddb48b20013c55cdc88888377d529717b186798beb
153,17,1,1,very much,a little,very high,very high,48f5aa0a444020bb240dc687a1b1a93be1be14f437e41cd9457ef2b647fcec52
153,18,1,1,average,very little,high,somewhat low,941dcc70961c2c69279f0a3c51c07e075c4df8993f68c7c9d73ed62739de99c7
153,19,1,1,very much,very much,normal,extremely high,1516ea387d52631ad72375068fbb5ca97296b0079bf446f9cda56ea8a07cb7da
153,20,1,1,a little,very much,very low,high,0c5d8e20c5121a31608199476b3ab03d767f54c53dc6d87e01aa7e7a0857bac6
153,21,1,1,a lot,a little,high,high,36d56b943340f9dd17ac79f8e53a8b7f9ee79ce23be9d4f1c1135eaf90898180
153,22,1,1,average,very much,low,high,f444244b6afceff804b3300ace06167dd4e0feafdb3a052e8c0548255d9bd536
153,23,1,1,a little,a lot,low,somewhat high,461981eb9a348ea0cd8ed03d7a14d2e949932256fd89fdd8b87c8785d303c2be
153,24,2,1,a lot,very much,somewhat low,extremely high,d2d28018608930418656a0efb810be8fa62af8c1f8772f9637673523cdb65b7c
153,25,2,1,very much,average,high,very high,bcc5d7279cc1aea9079c3afc922131bc132cbf391dd1e94e2d8a147b50b8a435
153,26,2,1,a little,average,somewhat low,low,c8c3c2453f9abdbc441b9c9f3413bdf30abd411411632b0bb50bf3ab575f4f08
153,27,2,1,average,very little,high,somewhat low,9c818e0184caea75e084514089cc48a152500d651706ff0e3fddc9143ff38b5a
153,28,2,1,average,a little,somewhat high,somewhat low,5fd24abdcc00c5f66fcf72c4ec8d2f789c3f1051640dccb3981ddcfffce8613c
153,29,2,1,average,very much,low,somewhat high,cb4528a9b41f04b41acc133013bec38882ef9af812862953dea5d74824b25c0b
153,30,2,1,very much,very much,normal,extremely high,d648092d404029446bff0572231366c094dd898960cded6637a1bd6a42e9a4bf
153,31,2,1,a little,a lot,low,somewhat high,2192925fbf8fb4988e5b3a0afe6dd5cc18a812ae81e0bd9bfdc4962aecfcdab1
153,32,2,1,a lot,very little,very high,high,e7e0dc558d038ac741b1abf0618a477baa4ee6885f1d59c9af5df08d003ee409
153,33,2,1,very much,a lot,somewhat high,extremely high,d3564e54c5263b26124990d921fe9a1f91d3a0dc8d91646077c10a29e3eee8f4
153,34,2,1,very little,very little,normal,very low,4f5340f8a51c4d29b20ba5cb79c78bbb6e58d51181a3ca2c8bc3c13fb1b3dcc0
153,35,2,1,very much,a little,very high,very high,b4c55fbd8b90be010b8bf789fd0abcc7de6a2c8c64435d1b5556fd4857a0235a
153,36,2,1,very little,average,low,somewhat low,452ba0a08c15e4bd64d85d4967687c3c600006befbe361e45fb29902dbf90397
153,37,2,1,a lot,a little,high,high,92283032f93b0dc90d8f6c6c345369714f1ac982d11ae6b949bc1deab0d29587
153,38,2,1,a little,very little,somewhat high,low,bb8c0b77c6e1f310daf1587a62c788345608d8f8ffcb24d77332cc6a2752fc3b
153,39,2,1,average,average,normal,normal,d83e43b093ddb9e0840dffffa4a0a28b68565089a03568e73101c265e922c9a2
153,40,2,1,very little,a lot,very low,somewhat high,ea9707168e0c6a16eb3b0cc674c5165b400d026da055c5f60d2095370029f402
153,41,2,1,a lot,average,somewhat high,high,7ed8af599967529d217f2cabfe8654d86ed2e1a8b9fbe9895ff94f39a7c7e439
153,42,2,1,a lot,a lot,normal,very high,79385732bca0c4db8a7ef1e163c6ecc3c427e6cbd206dbfae2cfbc037d0a2c40
153,43,2,1,a little,a little,normal,low,ed15ae75ec5933398918a65c3167a05291111685cb81cb1cd6445412fd3ea5fe
153,44,2,1,average,a lot,somewhat low,high,c76f83c8426cbe052a6efc18fb26b761628fadeaa43a924bb37854c63a432691
153,45,2,1,a little,very much,very low,somewhat high,554a54a2ecc9aeaccf7740d3b8e3ba00b43eea0521bd560d795697c3817e501f
