participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
157,1,1,1,very little,a lot,very low,very low,265cc6855cff4cd763fd81e65a1d25492d134873bcef1ae12c127acfcdf22055
157,2,1,1,a lot,very much,somewhat low,high,34f318626e4ffb7f76beec4df4c36851553338596ed22e7910a76df117fac480
157,3,1,1,a lot,average,somewhat high,normal,e922b510109de5b2b7f3171d2fec8e8f33b8be07b166623a3b5e7aac4848cb94
157,4,1,1,very much,very much,normal,extremely high,64cf33d373600561f52eb2c6af2ca132a18534c6c59a58abe4321831f7011468
157,5,1,1,a lot,a little,high,somewhat high,b597fb6044c1bddafc91c23024b0044eabb6805b4f46556ef8d5d97d97f3df28
157,6,1,1,very little,average,low,very low,9e6ecdec9df02911dce817e8040d8d6d24d9b7a531f1673c61beace2d0067ee7
157,7,1,1,a little,average,somewhat low,low,00783ee572ddf57dec97d5a25916ce9caf6deb07e616075796326b3de5ec20d6
157,8,1,1,very much,average,high,high,306de5cabbbc46be6b1b38e6b897bf5262df94b52a1e10d477924faa39599eb0
157,9,1,1,very much,a lot,somewhat high,very high,b4e1153647104ca18777874a53875e6d99d795001d8a8b889a848c03775a6849
157,10,1,1,a little,a little,normal,somewhat low,b3e00bcac41f29ff769817c3ae7a1bbb82b0786254167e1c35f0d330e33359f9
157,11,1,1,a little,very little,somewhat high,very low,f586b08acfebc70e42733e99cacb1156e137ddd163a516b382c1adc728684121
157,12,1,1,a little,very much,very low,high,cf2f293826ee5383747571a51b5b4e1537b442b23e89d2b34c968d095fc47bf1
157,13,1,1,a lot,a lot,normal,somewhat high,e35734a4c7c1bb5911860bbe0e258e627a7bf86279e0d407b97f8510e89e658a
157,14,1,1,very much,a little,very high,somewhat high,caa49aaf67bafc41a167f16df10b8338a01e84bebe2dbb9c670067feca448c36
157,15,1,1,very little,a little,somewhat low,low,e5b4978f6e17e482524fc40e1e62571a2282caac11b2f3a1075872be05e82184
157,16,1,1,average,very little,high,very low,59d3eed3061568dc139e55e528b66bc6e8159f3f561bb361b4a071984e061361
157,17,1,1,a lot,very little,very high,somewhat low,21355d2139245e9703b803a785470c1c3c98b120459b47fdc1d125fb30a2eb35
157,18,1,1,a little,a lot,low,high,a5818a5b23a14d14be69460a14cba8df74e14aa623f244d32ec737d894c04296
157,19,1,1,average,a lot,somewhat low,normal,86391e5b0f760599b4020fe247f1ab68cb222e04d04729cea38eab0a446cfea7
157,20,1,1,average,average,normal,normal,238389303b581c8860e1f81aa45d55a098242baaa9e2607c4769b8faef93a3ca
157,21,1,1,very little,very little,normal,extremely low,7ce5053ef49b7d3a5a87443aed8e64f1432f355398fb43689aca054cfbb5b9e7
157,22,1,1,average,a little,somewhat high,low,19956a84d72b7f0bab5b206f50c4fd46c5683ea43d7aae7b85f390368f415bdf
157,23,1,1,average,very much,low,high,1ffa50ded26395a9eeb2c815a9a801dfeee84d4ae480cc41b3f6465a62dd36cf
157,24,2,1,a little,very little,somewhat high,somewhat low,a58dda3bb4da139abb7ba85aecf6781d5221beff52b6bb9d3e94ebc97efd8434
157,25,2,1,very little,a lot,very low,low,10117deeac97673e863e9273e15615b11109b28569ee608a11ed834c923f9f4b
157,26,2,1,a lot,average,somewhat high,somewhat high,8d3a678a3b1389e43e7007c110632b3ea7fc06101b0d3f764261b9bc4c2da627
157,27,2,1,a lot,a lot,normal,somewhat high,eae86d4121aa10104fca5bd58f86a0499e429e0b38ca376847508e5df5aa353b
157,28,2,1,average,very much,low,high,41bb82f5cc9b095f3985ba532e230053380d42c2d89973fc4bcb8156b807f0ab
157,29,2,1,average,a lot,somewhat low,somewhat high,14675db066fb18a8e378c35d7b5753e4c2df2127ccfd006459998fc0f4c2bb2c
157,30,2,1,very little,average,low,low,f0630c2ab4e51c5bbe8b17339ae0d15afe428664dd94c0a10e91975b8701c80b
157,31,2,1,very little,very little,normal,very low,6b7f34f00df8590d4fef2c4c8c845d88b6989cbf7352f0bbd602978814e1ed1c
157,32,2,1,average,average,normal,normal,086a3f792ccca96cd53c353e12fb04904abddc1d22394b0f1c8e714b6f73ec28
157,33,2,1,very much,very much,normal,very high,ec7295ebf5d7bfdb31a99d6dd3d37bcac8f833cffd256074ac0d56c829288db1
157,34,2,1,average,very little,high,somewhat low,a28da04597676eab3037da1e716645eb55b764b0445808e25f09a043b78bcc56
157,35,2,1,very much,a little,very high,somewhat high,3709aa7f86ec61fbffd2e64f39895f9b49a29df0425d96b56386aefed06b8493
157,36,2,1,a little,a lot,low,high,7080c4f252e5e7ef0825a5d0b6a62cbc0ba51730ece4029014edc8d85c8f5503
157,37,2,1,a lot,very much,somewhat low,somewhat high,bdd32cd20d49a20774cf5058701910047a768cc57df35675a742c68740a7d330
157,38,2,1,a lot,a little,high,somewhat high,e6193cb3d9c9eb3c1c6d91d9e5b673821ac6884843dc36bcf069cd9c5f6c0632
157,39,2,1,very much,a lot,somewhat high,very high,12f688abb4031df3997736e946647583ed4a4a1f2c7ebbf387e0eade611854f5
157,40,2,1,a little,very much,very low,high,7228a7b64617a3eeb19cd43253282a45a7f81d509eed945fd6ad6e81af08e23a
157,41,2,1,very little,a little,somewhat low,somewhat low,4a401387ce8ed23e4c7313ea5484fc2400262443b61c83000e780be397d05c15
157,42,2,1,a little,a little,normal,somewhat low,41cc3bbae9064efef825e529023954df8c16acc0a1592a60e29fd4eee8b13b66
157,43,2,1,a lot,very little,very high,somewhat low,baf90da78abfe56556aed4f457c41ed05aab9d09c9ba4da8d985afa013f3ed69
157,44,2,1,very much,average,high,high,7965ebf61613581227be4b7b291ebf334da0f3dc8b5a9a2bfea2719c4eff205d
157,45,2,1,a little,average,somewhat low,somewhat low,135b7bd0ce1e7a3f1bc38d35f325513889a893f38096b9dc4e4aba8ceda6db0d
157,46,2,1,average,a little,somewhat high,somewhat low,69b80d4b82737973b195e24080649c90328841db4d076b85bd7e2653c855b41f
157,47,3,1,a lot,average,somewhat high,somewhat high,7604db5d7d1b05c575ed729ebf55c3b95668da733710cd694891721cb08bd34c
157,48,3,1,a lot,a little,high,somewhat high,a54ac078d110e00bc46c201da70b5e11f16728d53b30086a9cf7118ff0434074
157,49,3,1,very little,a little,somewhat low,low,2d4fc3b5a16c1a3822779798bbc64690315be720f965856404a5e03bf6e851a4
157,50,3,1,very much,a little,very high,somewhat high,8e7a966dc18404a66bf81521cfba36d39ddf87916c18c4d653e7b72c2f84a40c
157,51,3,1,average,very little,high,very low,392296c310c978faa148c41563826742bb71c39dd211b2e0fa5c2bd4b9317384
157,52,3,1,very much,average,high,high,9eb55da7e54128f05566d13296d141902593306bd6d8b8dfbd52dfd730af78e2
157,53,3,1,very much,a lot,somewhat high,very high,59ba59ae20727e5c2344663baf2af220fb2b60ee26a69f5295c0ba6ce4b36d72
157,54,3,1,a lot,a lot,normal,somewhat high,c1bfb225029126f30f5c12da09f63ac0758e02b7e7ebc5568116c118d9c25ed5
157,55,3,1,a little,a little,normal,low,e0611448ef6f9099cfeb9cb1898d22bfbee56aaa5f31b5f65d90e23a7397355a
157,56,3,1,very much,very much,normal,very high,5b1972a68c1babab0b062a7bad9b82f2b9ce10425c2b785dcdbfc83057bd27c8
157,57,3,1,average,a lot,somewhat low,somewhat high,ff633c1e625968ac1a0eff02c218eb55481d60ccbb6dfb88809a2bb7444e485d
157,58,3,1,a lot,very little,very high,somewhat high,c5a4db8d46892fc3739e1a06b1c2b9e064cbea96117b128d0325e43634329e05
157,59,3,1,a little,very much,very low,high,5a72bfae5e00b699fbd95dad75aef57e1e1723f00dba19832fc6c5486be27302
157,60,3,1,a little,average,somewhat low,somewhat low,e29a8dee74fff305edf030cfa6c14d81699bcd873c2e117e6924fd7a50a9f10e
157,61,3,1,a little,very little,somewhat high,somewhat low,749273ed96b0cdbe751526660a9179eeda48ed0dcf4cd06c2dd8ff2ec0da6400
157,62,3,1,a lot,very much,somewhat low,somewhat high,7e052e14f1f47dc2ac280826423a867f9ed5bcfcd03bbb16ae38b3678add0f34
157,63,3,1,very little,average,low,low,6627687678864d5fc9d938be317f33a7ae7762a5ae52c851665d0c71f6c578a1
157,64,3,1,average,very much,low,high,bc091d2f87405bc2a1692eb38c1db779c8cb3828a9d0f2cd85f04c68ebc2dd26
157,65,3,1,average,average,normal,normal,76bca695612c5d1dedc1df0eaaf4b762540cd7d3007970240512aa2ced3860a0
157,66,3,1,average,a little,somewhat high,somewhat low,286b41ff3076010771602caea5b40228f86c5503a91cda958a689f1867d0f49b
157,67,3,1,very little,very little,normal,very low,f6eed1c1acb57473706c9ab73135ed84222772f65583db70cbfeafee6a0fe880
157,68,3,1,very little,a lot,very low,low,7a3096ccbac4e2ee104da8fa28d1bef4d79aa5cd2634d7655a241dd33bb8d45c
157,69,3,1,a little,a lot,low,high,329f5471066ca517e086b4322c9d3f749f8cc5d7333b817c9881f1f2448af534
157,70,4,1,very much,average,high,high,c258a3552fc15234e24a2190f32857c98a791ae1ee2d33c2db7ccc1579493b53
157,71,4,1,a little,very little,somewhat high,somewhat low,7b66c3ede2b6b3bf7a71648e56dc391c6ab8dc716f7e883a1f979f773ec34a42
157,72,4,1,a lot,very little,very high,somewhat high,ae165140b274536f3ff17086e7944b4eefbefd9e620437bcea8642dd6855fa60
157,73,4,1,average,average,normal,normal,a1df54248715f38b1f520c51f5cd565057e1e0d8cbaef790abf74880803f85c2
157,74,4,1,average,a little,somewhat high,somewhat low,320fbcee026d7a4c8f1a0146451e4ace1f180841ac765b2396031500c69ff46c
157,75,4,1,average,very much,low,high,3ed3ebee1758b646dea5a6aea0adf9175e488e5b78654bbe0754a3b943340703
157,76,4,1,very much,a lot,somewhat high,somewhat high,45ca00292033f7bb220b4996fdef6dc4efaaed126a5ece417a363af5f2e6e11a
157,77,4,1,a lot,average,somewhat high,somewhat high,e86fb80d0ff3d364273be30cc17e7e454a130c72c70e9503fb302d91db2f64d2
157,78,4,1,very little,very little,normal,very low,5e3d133989de554d13b6e6ab32b71e151da54cbf0b06b67bc809b1b4ce7db6c1
157,79,4,1,a lot,very much,somewhat low,very high,8c58c19ba43a7c887c8b2292c38bf54a2a9410fbf790cb2c9231e60a2482b13d
157,80,4,1,very little,a lot,very low,low,9c5d05ba84dc1703629edec38b97ca831919cf462fad6e26134b5a1ffb07468a
157,81,4,1,a lot,a lot,normal,somewhat high,e70747cf973d6b07de57f20f8bba29bf3dedadfeabb79cb49eb53d70e813890a
157,82,4,1,a little,very much,very low,high,2293abbce5bd52550ff1d50e5bc9c9820e0d2bae9ba68c66cd32b8757204c312
157,83,4,1,a little,a little,normal,low,225ee5926f0b63cb0d548ac7ec62175ba1be97948250c65bf41048d8d279bbf1
157,84,4,1,very much,very much,normal,very high,91159e26dcedec03fd8f506f676be9955161d46ba578930737272ffd732782b7
157,85,4,1,a little,a lot,low,high,0379d39ee9e7d110f36ecb5eb1c75f1cdaa695e6b5006942f421c9e032d69198
157,86,4,1,average,a lot,somewhat low,somewhat high,d9b0c8dc5c376f9e910b0f96506d171416c26e01695c3672cd67796a16bb2647
