participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
121,1,1,1,average,a lot,somewhat low,somewhat high,14bb6e7f95bfc0971be2366285cc1e7f56c8a182619b771971035c1478a73683
121,2,1,1,a little,a little,normal,somewhat low,c1b75efef0c8ce3ad9e89a3d8d130f5f761f6b474923dda5370e3c6c4d38f277
121,3,1,1,a lot,a lot,normal,high,ca108a59a240ccdab25c2b00ad7950f2159d9c078bfba53b9dbfbe6eb7ada5b6
121,4,1,1,very much,very much,normal,very high,2ec704f315d49b9eb02c966347120b197fb11aa1afe60eadbae042ab4ca36565
121,5,1,1,average,average,normal,normal,0853bd527fdd86e9667f9037372fb94305dc03a86244e7400b43031847d7db59
121,6,1,1,a lot,average,somewhat high,normal,710332cb3ea986fa78e78d8444a205be61a824da29225bf6310482dd79322b06
121,7,1,1,very little,average,low,low,ee2a908f2569d292c46ac033cfd7d83b9dcbce00009a0c84a0f8616886197740
121,8,1,1,a little,a lot,low,somewhat high,ba49caf909a438bf928b41843650b85ded59bed510d14d2ad05fd9aca2d9de7c
121,9,1,1,average,very little,high,somewhat low,de6303fdb1eb8ba4c7ef6a48c8a8c49eb2aed41561a218b95cb346dcd32370e6
121,10,1,1,a little,very little,somewhat high,somewhat low,f3fd9196d1421ed9439175327dce9540d4203fb4e2514e027a1bd78f5664611b
121,11,1,1,very much,average,high,high,78820c247bb2b03a2fdec5fba488f7f3f1b980caafc5008379b3d1933eea3f5d
121,12,1,1,a lot,very little,very high,normal,6951d9698e9a4cd60aa3027de3772a64363a7a4bbaab965a70f2d02af7b392b1
121,13,1,1,a little,very much,very low,high,3d8cf5c51b0793a216b1d47639487735b8a2abed4bb736d09bfee16d73802316
121,14,1,1,very little,a lot,very low,low,f08b182264b324cbcfe043801a729c7acfaf2cc3cddd3bf0642948428bbdb9ac
121,15,1,1,very much,a lot,somewhat high,very high,8bb4c2f9d14b530ceeed9b3f8eb6156a7c76350eb62421ef61192a1debe5f72b
121,16,1,1,a lot,very much,somewhat low,very high,36f08adb6b012d51924d1dbba518740d14d1d2401c19d1f8258889b94546cb9d
121,17,1,1,average,a little,somewhat high,somewhat low,3cfca63b1378b7a317ccaf9c2138df7e513f14dbabdf730620fcdc65cc0da180
121,18,1,1,very little,very little,normal,extremely low,f99430761ec4774bd25d1d0c988a4a21db4eac5f2262d2611e61afa776799f10
121,19,1,1,average,very much,low,somewhat high,b6df6a2897871e2d9d46552880180b904ef2470e7fc1ce474e1f6e7d07f29ed1
121,20,1,1,a little,average,somewhat low,normal,6b11e9015aa988183bd57e9778e91b2fe0539c3c814fbb49ee8f94a167594127
121,21,1,1,a lot,a little,high,normal,dd49acb3fb87cd6388b9c6e00df07ed25357b93d9dba79e847bde3dc637f5e62
121,22,1,1,very little,a little,somewhat low,somewhat low,0375c151a3b979019f81303cd986b1b934355c96b21c2f114190f7d12489a1ae
121,23,1,1,very much,a little,very high,high,339fd9212064e111e48a9e93580bf352b593b9fb1c0c07bafdde1cf42ff483ef
121,24,2,1,very much,very much,normal,extremely high,c10f3bd4dbc82071717ffac61763f6b7aa0e1bfea71ffe44604fed95ec14d9d1
121,25,2,1,very little,a little,somewhat low,somewhat low,8531b51d708e883c5c15ddeb581fd95d98bc20f9bbe8ee1707a9ed53c28ffe29
121,26,2,1,very much,a little,very high,high,6bfcdc5351059ad68688d373a28df0aafa9e012f4124e8e137c41c04a2145d0e
121,27,2,1,a little,average,somewhat low,somewhat low,5bd2e9240f4c0bd15960b537c3274710d821922d0942bb678e790384783f90f5
121,28,2,1,average,very much,low,high,3b46863469effc8e8b1a1ed3be9cb3a8106e3674651d10001a3ff638fd3206bb
121,29,2,1,a little,a little,normal,somewhat low,f083b7a6fcddd479452fb26744a4be812b31688ec6c404291092b197938132a3
121,30,2,1,very much,average,high,high,2beb7ab3e82491a9ffa145742f437fceef5b47cb1441a6db69772754ef38166f
121,31,2,1,a lot,very little,very high,normal,18ae5cbb189aed9102a19f77c8695f18782ce2ba54b32bad2fb24119195e23cf
121,32,2,1,a lot,average,somewhat high,normal,d0bae99866fe08414e0683d16ea2f85c4e56e02a8b17180336da64e0d01fa544
121,33,2,1,a little,very much,very low,somewhat high,722e95b5e3508731eddb5277aad6e6ee497ddb5e98d526936ba7ce5ae3f01aa2
121,34,2,1,very much,a lot,somewhat high,very high,5bbd25019fdec2efbdf115d4ae2004cb48edd30782f3fd97105284ea46825256
121,35,2,1,average,a lot,somewhat low,normal,e38f4f6bc2c0fc3ae3002a275b606deba5d93931cd68011429929c46406027d3
121,36,2,1,a lot,a lot,normal,high,453faeae1a3d25adeef11e2f2774412cbc9df146ad420e0ed755b99cc4c5b8dd
121,37,2,1,a little,a lot,low,low,9e82a2ea818c4e0542957486d24024c2425bacf6aa8218a1524cce01f5d21801
121,38,2,1,very little,a lot,very low,somewhat low,f48e640c49894ca15e8b0c886af7c46f5972e0d7239bcc0dc16ce979508a9204
121,39,2,1,average,a little,somewhat high,somewhat low,7b8ca2c55e127cb82641dcaac94e7d7d533abff921e408207444a0b3212e4c08
121,40,2,1,very little,very little,normal,extremely low,547d6937c1ac6544911bfb92062a5e157685f965ef68cf333dce07220bc12f6c
121,41,2,1,a lot,very much,somewhat low,very high,28e85ccca9dd6a3e4e0e07251ba6cb89f990847120d59a02ee791aeab03edbf0
121,42,2,1,very little,average,low,somewhat low,a69ee3c33d5681fc2c0b37aab614e937d9bc814f43a444c19fdcc26ce055bc56
121,43,2,1,average,average,normal,normal,454e61b1571ac62648e241d95ae21844b0a48c3b8298e50bcca7bc3804d84db8
121,44,2,1,a lot,a little,high,normal,2751d0fee932414c38e4a9fed5b78329484b7b685ff5ef4b4ea0376c91cb5eb1
121,45,2,1,average,very little,high,somewhat low,b72102d651755de00aa52d9009c07768dfa22ce27f1a95feb61463c5ec0b1aea
121,46,2,1,a little,very little,somewhat high,somewhat low,20ca8b68b1e09662b1b99c797c723d9e58b5a3448306d32b65938622411c440a
121,47,3,1,average,a lot,somewhat low,normal,1415c1b6ddf35840a488b0a6a020446903d1363a141de5dcaeeb27bc060dd900
121,48,3,1,average,very much,low,high,26f6c7fa27c4cc5a94b011d8efb622fff30ae680a87ac2085e960bfba197f065
121,49,3,1,a lot,a little,high,high,09427e1de24e2ac70c25cf4adb589b2531d8182be902c8780ee6d776ad4f99fb
121,50,3,1,a lot,very much,somewhat low,very high,e4e4d29fae6bc3dfc50d56fdf8d55fa70e389d8006d3d0c955745fba4c377424
121,51,3,1,a little,very much,very low,somewhat high,81e272c667e4ba6a357269a21ac328dfa8dfef3e1d569389e77d3ae6b0d707d8
121,52,3,1,average,a little,somewhat high,somewhat low,10aa61fb7a93f04dcc8d419f27821202161071f2f5489da8d5f7b0832cd4398f
121,53,3,1,average,very little,high,somewhat low,0ad46322087246b5c0db93b86935ccb1bc93afd73aa82148ea8189298422f7d2
121,54,3,1,a little,very little,somewhat high,somewhat low,fd7d3613052f0095795736aa9c2ec4c3c50206db7579dd63ef3f7e9bf04bccae
121,55,3,1,a lot,very little,very high,high,2187407fbd772e7c40adb2138fd0780a1b64cd4bf2733b851b865f2965392359
121,56,3,1,very little,a little,somewhat low,somewhat low,60d1f63117ef0c3006dabc6acf4cc18653105ec554a6aa215bc9e684dfa4744d
121,57,3,1,a lot,a lot,normal,high,4512cd7fcf9038adacb9d648aa2f7fc591613d246d22985a0f03a361ad43655c
121,58,3,1,very little,a lot,very low,low,242e0abf91940a5bb1aca99b48dae85de7bfe63b7d1309cfc7367ae1becd6787
121,59,3,1,a little,a lot,low,low,f8885e38a416d8fc048cc06214909a403869814e177e14e1001b8b5a78385f30
121,60,3,1,very much,a lot,somewhat high,very high,ce19aff8058d36372ba4e9718d116626301ce32c0a508c787e12712903817cdd
121,61,3,1,a lot,average,somewhat high,normal,caaa19f50541989eba1adf35a11ab4a15b4a1e39f6ae1cdef1a924bca4db32d0
121,62,3,1,very little,average,low,somewhat low,f28470f01e6c1e1166fbfe0d08163e14ecc6317c9878a709240f3b3ce00e0baa
121,63,3,1,very much,a little,very high,high,bb86accdbd28fa9296daf864e6b25f1d4fb281d9b8ca920bb40f58ae79c4cc09
121,64,3,1,average,average,normal,normal,c1edc50ae0228eb85f25e41e695bdb62eda4cc6c096e554fa75ec003e68e0e77
121,65,3,1,a little,a little,normal,somewhat low,4e39ead165740a1570b26341c6378833558a744e1f2007d45cfaebf632a454bd
121,66,3,1,very much,average,high,high,531cc81655f3e70edd19872e551fcb8fea76b3a862ec6b84bace0ebfb855acfc
121,67,3,1,very much,very much,normal,extremely high,80f7aed6b0a06c21b4dd1247168b5c641ad22b0218fa05423671719717f4040d
121,68,3,1,a little,average,somewhat low,somewhat low,133cb4fe02bbab0616f707ccfa5f5a9a45ef111705b8373344f74edfcf3ac1c6
121,69,3,1,very little,very little,normal,somewhat low,83e5f315782fad713a3099e05cb842339983b9402ac0bbd356726df06a1bc761
121,70,4,1,average,very much,low,somewhat high,8d829dcfefcf291e1d8dd86ffade7a42b35c1e675f324a41d04e37e1413d713e
121,71,4,1,a little,very much,very low,somewhat high,fa1ba4d43073f387dd5cf8cc871322278d49649de1e4229a0d8242d88eee0759
121,72,4,1,average,average,normal,normal,d9307cd556fbe8a5750611499dd9e08e3e2b696015fcc1c0715a7bef14a19670
121,73,4,1,very much,average,high,high,365fa6cf802e37d1b2deb94944789d092d832135fe7bec42d119d5e06fcb2ca0
121,74,4,1,a little,a lot,low,low,46ad187a3fecdae4ae36fe5c17a3ce41385ea90cc7830c0c5766512c3de49cfb
121,75,4,1,a lot,very little,very high,high,3e5f7d82d704a35b7848a87fac87230c618ec5c2e8a9a9e7b0d82c715beec453
121,76,4,1,very little,a lot,very low,very low,edfb24f8d2af293c96de849e49c17587a2acea701610abefcde19ac1d7f2e6d9
121,77,4,1,average,a lot,somewhat low,normal,d416b7511347a1c55427bb170cc5125fd7ce434d1ec7f2fb9f157d6875b3e3e2
121,78,4,1,very much,a lot,somewhat high,very high,9465bca37ca0c62b6e00689b72261558033f95fa65b872ed9d91b3de43cb2c48
121,79,4,1,very little,average,low,somewhat low,2a9c4b140687e1c7162eb3b4af9da1ee6faee72e77ae78264d7a8dd104d2c273
121,80,4,1,a lot,average,somewhat high,normal,496ff43a7d17ef2e866e791529d05d044f6d2d2dc3507f7b122075b4bf1a66c4
121,81,4,1,very much,very much,normal,extremely high,ee23960423c2455b19e36bbfcee2a6cf7d9f3c6eb1bbd918c1736704c28a0027
121,82,4,1,a little,a little,normal,somewhat low,f5416ff9a56c8ed0599c01defe015987794424211e7ed708b612f897cc9e4c40
121,83,4,1,very little,very little,normal,somewhat low,8f217a138ee29152153797306452afee488bdae0c8c4cae3d9efe596a2b38338
121,84,4,1,a little,very little,somewhat high,somewhat low,00c7317c741b46315380a6b7a80cb13c33b73b94df6b7744486bb89bb4ce9199
121,85,4,1,average,a little,somewhat high,somewhat low,c00ad15b238626a6e04a75ba134c328aad2a5b688c47bdfe7722b0e8e1a94e86
121,86,4,1,a lot,a lot,normal,high,e77c03c7a1768ecae4958b8399bf7ab0a5de2c5924c9ba6e4333171323a53071
121,87,4,1,a lot,very much,somewhat low,very high,693318edb98e3334561e8a121a5ee02a4191ad3f366f82ae9cbf89375fbc1277
121,88,4,1,very little,a little,somewhat low,somewhat low,2b80f45e8ec72310e3ab0e598f35a9fa06ca7a3f1a30b9e6b8e927e75a9edd97
121,89,4,1,a little,average,somewhat low,somewhat low,43690325de58709a1c4d67fe8ccf3dac96be85960f545aa7bd6ba216557b4184
121,90,4,1,a lot,a little,high,normal,08da832a64d32305cb6eb8c70ff7057efec32942efb1298e77236a9dad5b43c7
121,91,4,1,average,very little,high,somewhat low,a2ef78de7e0ed8665d9b1298e4030e5e893b21f7560d67e3c49d37d1ec5c7ea2
