participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
147,1,1,3,a little,a lot,somewhat low,somewhat low,bf3e6bf3abfdc0a45b2e6df2e80121117192c50fab5da5a059db081c8604202b
147,2,1,3,average,a little,normal,normal,1f294b47b2b025c67e8577041c98ea08a96cbde39a92ea97e69c772d3edbea5f
147,3,1,3,average,very much,normal,high,dd558b37439e1fc411fd71f7094e511dcc8a908882e3cdcea2fe6aece92754fd
147,4,1,3,very much,very much,extremely high,very high,45fb5db1a28d3b4edc075d7f8c438081854641c1382e47a57860bfcc6b0462b5
147,5,1,3,very little,a little,high,low,79c0748b80a4c31a4a09e1bb9151aedfe9fb73625b66019bf8fdbb28fc6176d0
147,6,1,3,very little,a lot,low,very low,5335ddac162a707715af9373e06e124c2c79f5abb57749c032f6d6bc5d75f82e
147,7,1,3,very little,very much,extremely low,somewhat high,e0ae8ed940fd49471bdf2c5a477ead698e40e6df63db696026f02a0481af6c7c
147,8,1,3,a little,very much,low,high,a594bcd6df29b3ea56a45809cc7335a6105e7ae8561afb95b1912576aa5fb350
147,9,1,3,very much,a little,low,somewhat high,045493088a14bd827ad906e4d85fec8211d840a7e518bf8832a274a51e080e6d
147,10,1,3,very much,average,normal,very high,3d09afd0a3f7a5c56bf80ca1b692facb8b3206234cdd4901927855c1a3b843ca
147,11,1,3,average,very little,normal,somewhat low,1bb457ea777d95850bd8fd192fa0c8be58e6a38da11f2ab5e08113c3e595956d
147,12,1,3,a little,a little,somewhat high,low,92d89c49e7c7b617b3b2975863b9dce010eab76ed53caa4a90f33b3b7dd69bbd
147,13,1,3,a lot,very little,low,normal,5857d9c83669a9a31033628d97d853d7a50bdb5ee97c4d9d942791f9ab64d82b
147,14,1,3,a little,average,normal,somewhat high,99d2a4b5a49d0a3216200297be1fe8023aa80e2603d3aafee3eea6812210885a
147,15,1,3,a lot,very much,high,very high,f29d07d39909b458e4ec55a9f8bb83d0cd6a7f232517a9acedf22cabb7429b84
147,16,1,3,average,a lot,normal,high,77dedf1754146dc14203188a5f2d18ec8293ac13ca395e90f8eb9ca47d867055
147,17,1,3,a lot,a little,somewhat low,normal,39b63c18805c0cba3feb02178ac7b9db00ed438734968d4e9942de9e42b56f95
147,18,1,3,a lot,average,normal,high,cd3958f40341eee55ae22a4ce9d2686d3e41c4ed6bbecfb31b89b18b545414d2
147,19,1,3,a lot,a lot,somewhat high,high,64cefc9672302e7c9b5a36cf627a5890cec93f858081e003a02bb04cfc99f6f2
147,20,1,3,average,average,normal,normal,5914f1269feaf5e947d1f968e13e03d3a62d37566ebb4c9cb36f71c336b72fd0
147,21,1,3,a little,very little,high,very low,a10da1a3bb1bd3b8123950ac99fc96439c7a7e44931f13aadfbc605cb58c5b73
