participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
137,1,1,1,a lot,very little,very high,somewhat high,2760c6247ac839d7ff1689b43ecee888a3b1f079cd838b64fcd9b37344b20d86
137,2,1,1,very much,a lot,somewhat high,extremely high,3b426abdae6d9170a2a50f3b6a7a23e4ed103f3c3eff406f576d94af6bc5b30d
137,3,1,1,average,average,normal,normal,60cfc68e71753d4f429ec3a98990812c9351351bbe65aa3c0c788944f01f68c2
137,4,1,1,very much,a little,very high,high,d9993f1c5ac2052ce6f448e1ccb6b5064f96e7ca1e156e3bef3c026dd2d223c7
137,5,1,1,average,very much,low,somewhat high,49e4798b5a1a6996d01c5b9cc0e05447d9819871eca73ea7d0cd996ebb025497
137,6,1,1,average,very little,high,low,81a4d1b8645e99d098378bbc4c169d92b7ba8b4c8569f8403b597bf63db48cf3
137,7,1,1,very little,average,low,somewhat low,22203d3b51d4625147e30c6c54e5e6ca4bfaead06501765e03e08b6054535c09
137,8,1,1,a little,average,somewhat low,somewhat low,b295fc5a0acdce1ea9dfd7a333261eb075a6c9bd1143bc29d1e74abf85cb2503
137,9,1,1,very much,very much,normal,extremely high,9bb3ac754985e67dc6f28115154905f00fe368a02f37375d87d1357ed01502be
137,10,1,1,a little,a lot,low,somewhat high,16bff7dfde58bc9960ec88d337b27759fd11d55b4e175790f4d0ffe2dfbab12c
137,11,1,1,very much,average,high,high,1e762fab92e3632aa6450ba722f864fd90e1a042cb18ada64d6e671864130220
137,12,1,1,a little,a little,normal,low,8c819182521619588ea60bf3120da688ee2c013fd874d3d13574def61bdd6ab9
137,13,1,1,average,a little,somewhat high,somewhat low,22e52e4a0f29d84e6aecf8dd05f77d17d3528621b8a053d5390053b9204f4dd2
137,14,1,1,a lot,very much,somewhat low,extremely high,94db2830f1fda915d25ad7b3c374f0ab35bd850f91df4bda466af22543f0e4e2
137,15,1,1,very little,very little,normal,extremely low,551c63188be72745917ae610ea8186991a880d66a4f8070f8c7b0c58441200b2
137,16,1,1,average,a lot,somewhat low,somewhat high,41279300696dd7bb49fbdd0c665f5b15f7b94f50f3b59991ea2a88d357c5fee0
137,17,1,1,very little,a little,somewhat low,somewhat low,70ba738d2414444b154a43164b3b5477a8f6a4892ba400f60c6444f7e1d066b0
137,18,1,1,a lot,a lot,normal,high,ca195fd9a3ee6ac436301ec9f9892749b1e68f1803b12c432f0299972be55b41
137,19,1,1,a little,very little,somewhat high,somewhat low,0dec859f9d2ce93f83d7d464f500188d606e6a8b0ab277aad32dad67d700afde
137,20,1,1,very little,a lot,very low,low,a0e2c4a7587cb844c790fa2ba5fbce172d5887b4da470658db55e566eb8b6240
137,21,1,1,a little,very much,very low,somewhat high,b00d5fbcd86eeefdca6e901f79c3b176522181d877705105514424a2c54b4474
137,22,1,1,a lot,a little,high,somewhat high,3db97161f9f9ce7416133d9a84aa4b73d09b561400b2abda02d7691ec8f6f2f2
137,23,1,1,a lot,average,somewhat high,high,3b92cadd28e82a05b039696c6f51aab2cc772a059f0bc734d51c8a254bb27d90
137,24,2,1,very much,very much,normal,extremely high,645f00936895cb20ab76c82a92e8bfc8706d13c4e046eaf6d40a0ea5eab8731a
137,25,2,1,very much,a little,very high,very high,9a8f2ee792bb4241288646a760a25e7b10918dc3510838e3016870b0fcb06a8c
137,26,2,1,very much,a lot,somewhat high,extremely high,2b8c559dfd30cabb10af578fa0c0654e58c93e420c5a99654d2b992456d3e769
137,27,2,1,average,a lot,somewhat low,high,169d5d1b17939644a49991ad0e9863349004c70daba8ff1bf2e19ca0d906307f
137,28,2,1,very little,average,low,low,3276e3c8d7711e20237bda46d616929f2ddc8cf1587db4710230b9c745b7280c
137,29,2,1,a lot,a lot,normal,high,9608531f57cc195025d613c8422f61235e3f9ff6ff79681413f07a21905d807e
137,30,2,1,average,average,normal,normal,1118f3b42e91a343b860604f83c751cc212438da022b6ca0e8cf7584c283f4c0
137,31,2,1,very little,very little,normal,very low,09cde0e0821c83df8ca7f7076e2288d842ff613a4be0971076eeae6562c9fcab
137,32,2,1,a lot,very much,somewhat low,high,a9f441a31fe055b2d9a6e12f26b94e762368a431e943932dca7cd286ecb6903a
137,33,2,1,a little,very much,very low,high,7f177d7df9679040d559853bab63805929121cdfcf82be90b09a0db307080590
137,34,2,1,very much,average,high,very high,5c682adfafdfd30604d997324b20d5193e8188bc6c876d999dc581d66d0a2363
137,35,2,1,a little,very little,somewhat high,somewhat low,044c7849325bb265d0403922b1bca5124fdf0b61e98d52bfa1e0eed49a1bbd4c
137,36,2,1,average,a little,somewhat high,somewhat low,4fbd876d66120ab4b2369d606dae857df0dbb0607266f38f3959e2eb3ecbd4ca
137,37,2,1,very little,a lot,very low,low,099029818723b6d165a211415423521d438264c757824a62080be74df0961079
137,38,2,1,a lot,very little,very high,high,ba2a8a216fee82fb51b23ca20684a204a26b9ec1174a4ab2097176610a84c7d9
137,39,2,1,a little,a little,normal,somewhat low,086bfa52f323646b71b565355b60f26b7799e79eb272407c9a5a84ed764d9762
137,40,2,1,a little,a lot,low,somewhat high,ce12f6a11e0688dd7a3162d49a93226bf9e4b6ab1a24bc801c229ebb5007c505
137,41,2,1,a lot,average,somewhat high,somewhat high,52abbde381fcc47d76f6970d0c9c7bdd77b4a791cb2eb50654a87cc5b5627749
137,42,2,1,average,very little,high,somewhat low,69d238acc28f3c345d1a6193fa9d7d4498817e9588c3468dc33c07cbbb9b3783
137,43,2,1,average,very much,low,somewhat high,c640eac2fb80c63bad313a602e9652f5435cde121797dd8f40186322c2b89031
137,44,2,1,very little,a little,somewhat low,low,552996ec9ff8adf7ad7cefed30e4ca9d10be7c3a1d110a7a3df50128a6a80863
137,45,2,1,a little,average,somewhat low,somewhat low,3cee5466de425e1c167a1545c89a0316d6db03eef5df2d3c87dc1b24c692a839
137,46,2,1,a lot,a little,high,high,28a35d2f4f4465e1eccb1b74dd0015b5536585f123099d5fde83cd22a6cdfeb3
137,47,3,1,a lot,very little,very high,high,368acb8282c7974bb83498fd5eb6f469df175ff2b69129adbeee0aced46b5d83
137,48,3,1,very little,very little,normal,somewhat low,2cd1db60ec5c9dd5d92e54988f811c5c2e795f3c5a527ce94a96ba84212399ed
137,49,3,1,very little,a lot,very low,low,cf8fe4dbd0d2b2b6b14faaf26f4563791aa22232568e1c0c890ad25e8b3f9f62
137,50,3,1,very much,a lot,somewhat high,very high,6b179d55533cf2d320230c8e70d9cbac4929de1b129ec15065063650c3ca3aa7
137,51,3,1,a little,very much,very low,somewhat high,06cdc080528d417542fcb973843c94604ff525b20a4884a1bd498f7ec3975647
137,52,3,1,average,average,normal,normal,2fb91f0cf4ea7e31d49d3ea73fd5838d610b91ca5c0e3d6a984d09f6d3564086
137,53,3,1,a lot,a lot,normal,somewhat high,78549657ad697b32a77fcf3dcb4c9b1695fdd39c1e5de7366d51576bf36c906a
