game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,W,66.0,1,,
1,2,forced,2.0,W,80.0,1,,
1,3,forced,1.0,M,29.0,1,,
1,4,forced,2.0,W,75.0,1,,
1,5,free,,M,48.0,1,1.0,0023c72abea454d866f2924c1f12256482dfb097acbb80a2e3025b06352b7834
2,1,forced,2.0,W,69.0,6,,
2,2,forced,2.0,W,50.0,6,,
2,3,forced,1.0,M,51.0,6,,
2,4,forced,2.0,W,64.0,6,,
2,5,free,,M,42.0,6,1.0,a61255c564fdc2d4275e38fc51399a2dfd5b930836f139777c682dd0d31aec96
2,6,free,,M,54.0,6,1.0,a61255c564fdc2d4275e38fc51399a2dfd5b930836f139777c682dd0d31aec96
2,7,free,,M,59.0,6,1.0,a61255c564fdc2d4275e38fc51399a2dfd5b930836f139777c682dd0d31aec96
2,8,free,,W,64.0,6,2.0,a61255c564fdc2d4275e38fc51399a2dfd5b930836f139777c682dd0d31aec96
2,9,free,,W,57.0,6,2.0,a61255c564fdc2d4275e38fc51399a2dfd5b930836f139777c682dd0d31aec96
2,10,free,,M,55.0,6,1.0,a61255c564fdc2d4275e38fc51399a2dfd5b930836f139777c682dd0d31aec96
3,1,forced,2.0,W,31.0,6,,
3,2,forced,1.0,M,43.0,6,,
3,3,forced,2.0,W,26.0,6,,
3,4,forced,1.0,M,36.0,6,,
3,5,free,,M,26.0,6,1.0,9391c18d1d57a0533e2f83ccb01926b606679104eff5328b19fba75c476b06b2
3,6,free,,M,41.0,6,1.0,9391c18d1d57a0533e2f83ccb01926b606679104eff5328b19fba75c476b06b2
3,7,free,,M,44.0,6,1.0,9391c18d1d57a0533e2f83ccb01926b606679104eff5328b19fba75c476b06b2
3,8,free,,M,44.0,6,1.0,9391c18d1d57a0533e2f83ccb01926b606679104eff5328b19fba75c476b06b2
3,9,free,,M,43.0,6,1.0,9391c18d1d57a0533e2f83ccb01926b606679104eff5328b19fba75c476b06b2
3,10,free,,M,53.0,6,1.0,9391c18d1d57a0533e2f83ccb01926b606679104eff5328b19fba75c476b06b2
4,1,forced,1.0,M,65.0,6,,
4,2,forced,2.0,W,77.0,6,,
4,3,forced,2.0,W,52.0,6,,
4,4,forced,1.0,M,73.0,6,,
4,5,free,,W,61.0,6,2.0,6a4465ea154b913116345c6f1a71e57e5fceed9f87044d50ca5136a0a099f126
4,6,free,,M,81.0,6,1.0,6a4465ea154b913116345c6f1a71e57e5fceed9f87044d50ca5136a0a099f126
4,7,free,,M,70.0,6,1.0,6a4465ea154b913116345c6f1a71e57e5fceed9f87044d50ca5136a0a099f126
4,8,free,,M,67.0,6,1.0,6a4465ea154b913116345c6f1a71e57e5fceed9f87044d50ca5136a0a099f126
4,9,free,,W,62.0,6,2.0,6a4465ea154b913116345c6f1a71e57e5fceed9f87044d50ca5136a0a099f126
4,10,free,,W,43.0,6,2.0,6a4465ea154b913116345c6f1a71e57e5fceed9f87044d50ca5136a0a099f126
5,1,forced,2.0,W,70.0,6,,
5,2,forced,1.0,M,19.0,6,,
5,3,forced,2.0,W,43.0,6,,
5,4,forced,1.0,M,41.0,6,,
5,5,free,,W,53.0,6,2.0,502c341ff707c63fab239d68bcc479f7668f1ea5c53733a588dca7cb9774d34f
5,6,free,,W,65.0,6,2.0,502c341ff707c63fab239d68bcc479f7668f1ea5c53733a588dca7cb9774d34f
5,7,free,,W,61.0,6,2.0,502c341ff707c63fab239d68bcc479f7668f1ea5c53733a588dca7cb9774d34f
5,8,free,,W,68.0,6,2.0,502c341ff707c63fab239d68bcc479f7668f1ea5c53733a588dca7cb9774d34f
5,9,free,,W,62.0,6,2.0,502c341ff707c63fab239d68bcc479f7668f1ea5c53733a588dca7cb9774d34f
5,10,free,,W,66.0,6,2.0,502c341ff707c63fab239d68bcc479f7668f1ea5c53733a588dca7cb9774d34f
6,1,forced,1.0,M,63.0,6,,
6,2,forced,2.0,W,44.0,6,,
6,3,forced,1.0,M,49.0,6,,
6,4,forced,1.0,M,47.0,6,,
6,5,free,,M,56.0,6,1.0,4df6ce05655f6a61a9ea08ef57a1d52db0d16681893bca66048e52c5c042a8e4
6,6,free,,M,62.0,6,1.0,4df6ce05655f6a61a9ea08ef57a1d52db0d16681893bca66048e52c5c042a8e4
6,7,free,,M,55.0,6,1.0,4df6ce05655f6a61a9ea08ef57a1d52db0d16681893bca66048e52c5c042a8e4
6,8,free,,M,45.0,6,1.0,4df6ce05655f6a61a9ea08ef57a1d52db0d16681893bca66048e52c5c042a8e4
6,9,free,,M,43.0,6,1.0,4df6ce05655f6a61a9ea08ef57a1d52db0d16681893bca66048e52c5c042a8e4
6,10,free,,M,56.0,6,1.0,4df6ce05655f6a61a9ea08ef57a1d52db0d16681893bca66048e52c5c042a8e4
7,1,forced,1.0,M,61.0,1,,
7,2,forced,2.0,W,44.0,1,,
7,3,forced,2.0,W,41.0,1,,
7,4,forced,2.0,W,47.0,1,,
7,5,free,,M,34.0,1,1.0,4fd43db2fb3f13e54597d355ca6cd53d903678724c9f5a07959303bc5d211553
8,1,forced,1.0,M,51.0,1,,
8,2,forced,2.0,W,76.0,1,,
8,3,forced,1.0,M,54.0,1,,
8,4,forced,2.0,W,84.0,1,,
8,5,free,,W,73.0,1,2.0,bef537014a5f989238cefd09f07156b2b63fc9ca0335adaf22e8296bae2f109d
9,1,forced,1.0,M,54.0,6,,
9,2,forced,2.0,W,14.0,6,,
9,3,forced,2.0,W,15.0,6,,
9,4,forced,1.0,M,46.0,6,,
9,5,free,,M,36.0,6,1.0,62738f0029a439e6fabe2b345bca30de76973c446d3af7802576344e5381a8c6
9,6,free,,M,44.0,6,1.0,62738f0029a439e6fabe2b345bca30de76973c446d3af7802576344e5381a8c6
9,7,free,,M,51.0,6,1.0,62738f0029a439e6fabe2b345bca30de76973c446d3af7802576344e5381a8c6
9,8,free,,M,46.0,6,1.0,62738f0029a439e6fabe2b345bca30de76973c446d3af7802576344e5381a8c6
9,9,free,,M,34.0,6,1.0,62738f0029a439e6fabe2b345bca30de76973c446d3af7802576344e5381a8c6
9,10,free,,M,25.0,6,1.0,62738f0029a439e6fabe2b345bca30de76973c446d3af7802576344e5381a8c6
10,1,forced,1.0,M,9.0,6,,
10,2,forced,1.0,M,17.0,6,,
10,3,forced,2.0,W,40.0,6,,
10,4,forced,2.0,W,42.0,6,,
10,5,free,,W,25.0,6,2.0,1b5a3860999df3b67fc3935523a31e13281bca65490ca690c2395058b0c69687
10,6,free,,W,33.0,6,2.0,1b5a3860999df3b67fc3935523a31e13281bca65490ca690c2395058b0c69687
10,7,free,,W,34.0,6,2.0,1b5a3860999df3b67fc3935523a31e13281bca65490ca690c2395058b0c69687
10,8,free,,W,43.0,6,2.0,1b5a3860999df3b67fc3935523a31e13281bca65490ca690c2395058b0c69687
10,9,free,,W,32.0,6,2.0,1b5a3860999df3b67fc3935523a31e13281bca65490ca690c2395058b0c69687
10,10,free,,W,49.0,6,2.0,1b5a3860999df3b67fc3935523a31e13281bca65490ca690c2395058b0c69687
11,1,forced,2.0,W,61.0,6,,
11,2,forced,1.0,M,52.0,6,,
11,3,forced,1.0,M,48.0,6,,
11,4,forced,2.0,W,67.0,6,,
11,5,free,,W,42.0,6,2.0,94f5a9a27680caf323e3aad51f175df9d2d65d0fe788f070cb4969e5bf99f14f
11,6,free,,W,56.0,6,2.0,94f5a9a27680caf323e3aad51f175df9d2d65d0fe788f070cb4969e5bf99f14f
11,7,free,,W,58.0,6,2.0,94f5a9a27680caf323e3aad51f175df9d2d65d0fe788f070cb4969e5bf99f14f
11,8,free,,W,66.0,6,2.0,94f5a9a27680caf323e3aad51f175df9d2d65d0fe788f070cb4969e5bf99f14f
11,9,free,,W,51.0,6,2.0,94f5a9a27680caf323e3aad51f175df9d2d65d0fe788f070cb4969e5bf99f14f
11,10,free,,W,70.0,6,2.0,94f5a9a27680caf323e3aad51f175df9d2d65d0fe788f070cb4969e5bf99f14f
12,1,forced,2.0,W,32.0,6,,
12,2,forced,2.0,W,26.0,6,,
12,3,forced,2.0,W,33.0,6,,
12,4,forced,1.0,M,10.0,6,,
12,5,free,,W,51.0,6,2.0,7c9efd2fa11703f2759d752a8d55a66c2adf81bc66c440eb03e9b2fe57910ade
12,6,free,,M,0.0,6,1.0,7c9efd2fa11703f2759d752a8d55a66c2adf81bc66c440eb03e9b2fe57910ade
12,7,free,,W,49.0,6,2.0,7c9efd2fa11703f2759d752a8d55a66c2adf81bc66c440eb03e9b2fe57910ade
12,8,free,,W,29.0,6,2.0,7c9efd2fa11703f2759d752a8d55a66c2adf81bc66c440eb03e9b2fe57910ade
12,9,free,,W,43.0,6,2.0,7c9efd2fa11703f2759d752a8d55a66c2adf81bc66c440eb03e9b2fe57910ade
12,10,free,,W,38.0,6,2.0,7c9efd2fa11703f2759d752a8d55a66c2adf81bc66c440eb03e9b2fe57910ade
13,1,forced,1.0,M,66.0,1,,
13,2,forced,1.0,M,79.0,1,,
13,3,forced,2.0,W,62.0,1,,
13,4,forced,2.0,W,58.0,1,,
13,5,free,,M,88.0,1,1.0,bb00c76dc8729e301d93cb07f1c3ddec9b2571851a764b93d61a2a81e66baa2f
14,1,forced,1.0,M,52.0,6,,
14,2,forced,1.0,M,60.0,6,,
14,3,forced,2.0,W,53.0,6,,
14,4,forced,2.0,W,54.0,6,,
14,5,free,,W,46.0,6,2.0,d8bf5f46609f9634134308f685b3c672fc363fdfa2c66eb83b850a7386e7dc4a
14,6,free,,M,58.0,6,1.0,d8bf5f46609f9634134308f685b3c672fc363fdfa2c66eb83b850a7386e7dc4a
14,7,free,,W,58.0,6,2.0,d8bf5f46609f9634134308f685b3c672fc363fdfa2c66eb83b850a7386e7dc4a
14,8,free,,M,54.0,6,1.0,d8bf5f46609f9634134308f685b3c672fc363fdfa2c66eb83b850a7386e7dc4a
14,9,free,,M,55.0,6,1.0,d8bf5f46609f9634134308f685b3c672fc363fdfa2c66eb83b850a7386e7dc4a
14,10,free,,W,57.0,6,2.0,d8bf5f46609f9634134308f685b3c672fc363fdfa2c66eb83b850a7386e7dc4a
15,1,forced,2.0,W,47.0,6,,
15,2,forced,1.0,M,73.0,6,,
15,3,forced,2.0,W,53.0,6,,
15,4,forced,1.0,M,82.0,6,,
15,5,free,,M,81.0,6,1.0,c36b98bba90ead8af05de1dcd7f9096745638b7451c62ed6d625259ff50af9ca
15,6,free,,M,81.0,6,1.0,c36b98bba90ead8af05de1dcd7f9096745638b7451c62ed6d625259ff50af9ca
15,7,free,,M,88.0,6,1.0,c36b98bba90ead8af05de1dcd7f9096745638b7451c62ed6d625259ff50af9ca
