game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,M,66.0,1,,
1,2,forced,2.0,M,80.0,1,,
1,3,forced,1.0,X,29.0,1,,
1,4,forced,2.0,M,75.0,1,,
1,5,free,,X,35.0,1,1.0,76ae91478b5d3a597c61cbcdbbc2136a018c626813e24d3a4ed48626cdab05d0
2,1,forced,2.0,M,69.0,6,,
2,2,forced,2.0,M,50.0,6,,
2,3,forced,1.0,X,51.0,6,,
2,4,forced,2.0,M,64.0,6,,
2,5,free,,M,68.0,6,2.0,c12e73dfa064a84e61e2159d4d2d681e103af3f1c069255db3101038caf50b9e
2,6,free,,X,48.0,6,1.0,c12e73dfa064a84e61e2159d4d2d681e103af3f1c069255db3101038caf50b9e
2,7,free,,M,64.0,6,2.0,c12e73dfa064a84e61e2159d4d2d681e103af3f1c069255db3101038caf50b9e
2,8,free,,X,48.0,6,1.0,c12e73dfa064a84e61e2159d4d2d681e103af3f1c069255db3101038caf50b9e
2,9,free,,X,65.0,6,1.0,c12e73dfa064a84e61e2159d4d2d681e103af3f1c069255db3101038caf50b9e
2,10,free,,X,55.0,6,1.0,c12e73dfa064a84e61e2159d4d2d681e103af3f1c069255db3101038caf50b9e
3,1,forced,2.0,M,31.0,6,,
3,2,forced,1.0,X,43.0,6,,
3,3,forced,2.0,M,26.0,6,,
3,4,forced,1.0,X,36.0,6,,
3,5,free,,X,26.0,6,1.0,eef5f23636d1be82ddc12ea78bc25b3cfde80d6a58177a49c2aed12b94731965
3,6,free,,X,41.0,6,1.0,eef5f23636d1be82ddc12ea78bc25b3cfde80d6a58177a49c2aed12b94731965
3,7,free,,M,29.0,6,2.0,eef5f23636d1be82ddc12ea78bc25b3cfde80d6a58177a49c2aed12b94731965
3,8,free,,X,44.0,6,1.0,eef5f23636d1be82ddc12ea78bc25b3cfde80d6a58177a49c2aed12b94731965
3,9,free,,X,43.0,6,1.0,eef5f23636d1be82ddc12ea78bc25b3cfde80d6a58177a49c2aed12b94731965
3,10,free,,X,53.0,6,1.0,eef5f23636d1be82ddc12ea78bc25b3cfde80d6a58177a49c2aed12b94731965
4,1,forced,1.0,X,65.0,6,,
4,2,forced,2.0,M,77.0,6,,
4,3,forced,2.0,M,52.0,6,,
4,4,forced,1.0,X,73.0,6,,
4,5,free,,M,67.0,6,2.0,399fda3fa090da9d229e56d1b14fd9a6ffd10cb259afc60d201680b5cc89db3a
