game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,Q,66.0,1,,
1,2,forced,2.0,Q,80.0,1,,
1,3,forced,1.0,G,29.0,1,,
1,4,forced,2.0,Q,75.0,1,,
1,5,free,,G,26.0,1,1.0,48188716ba1c22f8821d87c5d9ef8a05ec9173d498b66551baf86f2988000564
2,1,forced,2.0,Q,69.0,6,,
2,2,forced,2.0,Q,50.0,6,,
2,3,forced,1.0,G,51.0,6,,
2,4,forced,2.0,Q,64.0,6,,
2,5,free,,G,42.0,6,1.0,887d1645b4e41a3a7d97a2ccc42ca924fffd725349e1eeb028c96318b1eceef5
2,6,free,,G,56.0,6,1.0,887d1645b4e41a3a7d97a2ccc42ca924fffd725349e1eeb028c96318b1eceef5
2,7,free,,G,59.0,6,1.0,887d1645b4e41a3a7d97a2ccc42ca924fffd725349e1eeb028c96318b1eceef5
2,8,free,,Q,64.0,6,2.0,887d1645b4e41a3a7d97a2ccc42ca924fffd725349e1eeb028c96318b1eceef5
2,9,free,,G,41.0,6,1.0,887d1645b4e41a3a7d97a2ccc42ca924fffd725349e1eeb028c96318b1eceef5
2,10,free,,Q,57.0,6,2.0,887d1645b4e41a3a7d97a2ccc42ca924fffd725349e1eeb028c96318b1eceef5
3,1,forced,2.0,Q,31.0,6,,
3,2,forced,1.0,G,43.0,6,,
3,3,forced,2.0,Q,26.0,6,,
3,4,forced,1.0,G,36.0,6,,
3,5,free,,Q,44.0,6,2.0,180989d5b8957bbe10d197008d87eccf3fd325901459d004c9fdf6c0a38a3ad1
3,6,free,,G,41.0,6,1.0,180989d5b8957bbe10d197008d87eccf3fd325901459d004c9fdf6c0a38a3ad1
3,7,free,,G,44.0,6,1.0,180989d5b8957bbe10d197008d87eccf3fd325901459d004c9fdf6c0a38a3ad1
3,8,free,,G,44.0,6,1.0,180989d5b8957bbe10d197008d87eccf3fd325901459d004c9fdf6c0a38a3ad1
3,9,free,,G,43.0,6,1.0,180989d5b8957bbe10d197008d87eccf3fd325901459d004c9fdf6c0a38a3ad1
3,10,free,,G,53.0,6,1.0,180989d5b8957bbe10d197008d87eccf3fd325901459d004c9fdf6c0a38a3ad1
4,1,forced,1.0,G,65.0,6,,
4,2,forced,2.0,Q,77.0,6,,
4,3,forced,2.0,Q,52.0,6,,
4,4,forced,1.0,G,73.0,6,,
4,5,free,,Q,48.0,6,2.0,8938c20038727ccf0158a5683e98ad2096f7f78ca59da123a650aac05aaa6a5d
4,6,free,,Q,70.0,6,2.0,8938c20038727ccf0158a5683e98ad2096f7f78ca59da123a650aac05aaa6a5d
4,7,free,,Q,64.0,6,2.0,8938c20038727ccf0158a5683e98ad2096f7f78ca59da123a650aac05aaa6a5d
4,8,free,,Q,34.0,6,2.0,8938c20038727ccf0158a5683e98ad2096f7f78ca59da123a650aac05aaa6a5d
4,9,free,,G,65.0,6,1.0,8938c20038727ccf0158a5683e98ad2096f7f78ca59da123a650aac05aaa6a5d
4,10,free,,G,68.0,6,1.0,8938c20038727ccf0158a5683e98ad2096f7f78ca59da123a650aac05aaa6a5d
5,1,forced,2.0,Q,70.0,6,,
5,2,forced,1.0,G,19.0,6,,
5,3,forced,2.0,Q,43.0,6,,
5,4,forced,1.0,G,41.0,6,,
5,5,free,,Q,53.0,6,2.0,f253428f07ddbb52f589e5c3b8cd99abaa2707dbd14e4fa067d02d4e2b320137
5,6,free,,G,19.0,6,1.0,f253428f07ddbb52f589e5c3b8cd99abaa2707dbd14e4fa067d02d4e2b320137
5,7,free,,G,34.0,6,1.0,f253428f07ddbb52f589e5c3b8cd99abaa2707dbd14e4fa067d02d4e2b320137
5,8,free,,Q,68.0,6,2.0,f253428f07ddbb52f589e5c3b8cd99abaa2707dbd14e4fa067d02d4e2b320137
5,9,free,,Q,62.0,6,2.0,f253428f07ddbb52f589e5c3b8cd99abaa2707dbd14e4fa067d02d4e2b320137
5,10,free,,G,46.0,6,1.0,f253428f07ddbb52f589e5c3b8cd99abaa2707dbd14e4fa067d02d4e2b320137
6,1,forced,1.0,G,63.0,6,,
6,2,forced,2.0,Q,44.0,6,,
6,3,forced,1.0,G,49.0,6,,
6,4,forced,1.0,G,47.0,6,,
6,5,free,,G,54.0,6,1.0,a878cd3b1c1f8be6c4b0889b0e3a4f0539234613bfd2e9a76123a3daa4e79209
6,6,free,,G,39.0,6,1.0,a878cd3b1c1f8be6c4b0889b0e3a4f0539234613bfd2e9a76123a3daa4e79209
6,7,free,,G,55.0,6,1.0,a878cd3b1c1f8be6c4b0889b0e3a4f0539234613bfd2e9a76123a3daa4e79209
6,8,free,,Q,51.0,6,2.0,a878cd3b1c1f8be6c4b0889b0e3a4f0539234613bfd2e9a76123a3daa4e79209
6,9,free,,G,53.0,6,1.0,a878cd3b1c1f8be6c4b0889b0e3a4f0539234613bfd2e9a76123a3daa4e79209
6,10,free,,G,56.0,6,1.0,a878cd3b1c1f8be6c4b0889b0e3a4f0539234613bfd2e9a76123a3daa4e79209
7,1,forced,1.0,G,61.0,1,,
7,2,forced,2.0,Q,44.0,1,,
7,3,forced,2.0,Q,41.0,1,,
7,4,forced,2.0,Q,47.0,1,,
7,5,free,,G,55.0,1,1.0,d859af611e8e50b4b4c8c6ad5f5e0c31296e9b6f8beaedd6d7ab36894ccddc5d
8,1,forced,1.0,G,51.0,1,,
8,2,forced,2.0,Q,76.0,1,,
8,3,forced,1.0,G,54.0,1,,
8,4,forced,2.0,Q,84.0,1,,
8,5,free,,Q,87.0,1,2.0,76cc5d1f7d375ef3cbcf7bd4c6aa7411d92f18c6cfc704428d1a5f466578332a
9,1,forced,1.0,G,54.0,6,,
9,2,forced,2.0,Q,14.0,6,,
9,3,forced,2.0,Q,15.0,6,,
9,4,forced,1.0,G,46.0,6,,
9,5,free,,G,34.0,6,1.0,5d09dab875fca70aaf18df391661ab501d3acffabd86a823ef76d15c2ca2bf22
9,6,free,,G,44.0,6,1.0,5d09dab875fca70aaf18df391661ab501d3acffabd86a823ef76d15c2ca2bf22
9,7,free,,G,40.0,6,1.0,5d09dab875fca70aaf18df391661ab501d3acffabd86a823ef76d15c2ca2bf22
9,8,free,,G,46.0,6,1.0,5d09dab875fca70aaf18df391661ab501d3acffabd86a823ef76d15c2ca2bf22
9,9,free,,G,34.0,6,1.0,5d09dab875fca70aaf18df391661ab501d3acffabd86a823ef76d15c2ca2bf22
9,10,free,,G,25.0,6,1.0,5d09dab875fca70aaf18df391661ab501d3acffabd86a823ef76d15c2ca2bf22
10,1,forced,1.0,G,9.0,6,,
10,2,forced,1.0,G,17.0,6,,
10,3,forced,2.0,Q,40.0,6,,
10,4,forced,2.0,Q,42.0,6,,
10,5,free,,Q,34.0,6,2.0,ec7a18c356744875b01f34258075efa99d33429f9c73bc32128178af6dba264a
10,6,free,,Q,33.0,6,2.0,ec7a18c356744875b01f34258075efa99d33429f9c73bc32128178af6dba264a
10,7,free,,Q,34.0,6,2.0,ec7a18c356744875b01f34258075efa99d33429f9c73bc32128178af6dba264a
10,8,free,,Q,43.0,6,2.0,ec7a18c356744875b01f34258075efa99d33429f9c73bc32128178af6dba264a
10,9,free,,Q,49.0,6,2.0,ec7a18c356744875b01f34258075efa99d33429f9c73bc32128178af6dba264a
10,10,free,,Q,49.0,6,2.0,ec7a18c356744875b01f34258075efa99d33429f9c73bc32128178af6dba264a
11,1,forced,2.0,Q,61.0,6,,
11,2,forced,1.0,G,52.0,6,,
11,3,forced,1.0,G,48.0,6,,
11,4,forced,2.0,Q,67.0,6,,
11,5,free,,Q,42.0,6,2.0,b406f6cb2d8553ab60dcb18671b80b65696226b77ed375346fc651391b6db193
11,6,free,,Q,56.0,6,2.0,b406f6cb2d8553ab60dcb18671b80b65696226b77ed375346fc651391b6db193
11,7,free,,Q,58.0,6,2.0,b406f6cb2d8553ab60dcb18671b80b65696226b77ed375346fc651391b6db193
11,8,free,,Q,66.0,6,2.0,b406f6cb2d8553ab60dcb18671b80b65696226b77ed375346fc651391b6db193
11,9,free,,Q,51.0,6,2.0,b406f6cb2d8553ab60dcb18671b80b65696226b77ed375346fc651391b6db193
11,10,free,,Q,70.0,6,2.0,b406f6cb2d8553ab60dcb18671b80b65696226b77ed375346fc651391b6db193
12,1,forced,2.0,Q,32.0,6,,
12,2,forced,2.0,Q,26.0,6,,
12,3,forced,2.0,Q,33.0,6,,
12,4,forced,1.0,G,10.0,6,,
12,5,free,,G,0.0,6,1.0,b6f2eb10aef9843d3cb3ec921fcfcc67f678e913c058d3120182fdc4db8737a8
12,6,free,,Q,43.0,6,2.0,b6f2eb10aef9843d3cb3ec921fcfcc67f678e913c058d3120182fdc4db8737a8
12,7,free,,Q,25.0,6,2.0,b6f2eb10aef9843d3cb3ec921fcfcc67f678e913c058d3120182fdc4db8737a8
12,8,free,,Q,29.0,6,2.0,b6f2eb10aef9843d3cb3ec921fcfcc67f678e913c058d3120182fdc4db8737a8
