game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,T,66.0,1,,
1,2,forced,2.0,T,80.0,1,,
1,3,forced,1.0,N,29.0,1,,
1,4,forced,2.0,T,75.0,1,,
1,5,free,,T,81.0,1,2.0,197d6fe94bc327691241d1436a39d7520ed0c75bc4122b7e4ba6401b74ddabca
2,1,forced,2.0,T,69.0,6,,
2,2,forced,2.0,T,50.0,6,,
2,3,forced,1.0,N,51.0,6,,
2,4,forced,2.0,T,64.0,6,,
2,5,free,,N,42.0,6,1.0,ff4e1dd17f1681fc5b20276fa6aeb4dcce5bed9ba86c4ff49a2afb5f628d97c8
2,6,free,,T,54.0,6,2.0,ff4e1dd17f1681fc5b20276fa6aeb4dcce5bed9ba86c4ff49a2afb5f628d97c8
2,7,free,,T,64.0,6,2.0,ff4e1dd17f1681fc5b20276fa6aeb4dcce5bed9ba86c4ff49a2afb5f628d97c8
2,8,free,,T,64.0,6,2.0,ff4e1dd17f1681fc5b20276fa6aeb4dcce5bed9ba86c4ff49a2afb5f628d97c8
2,9,free,,T,57.0,6,2.0,ff4e1dd17f1681fc5b20276fa6aeb4dcce5bed9ba86c4ff49a2afb5f628d97c8
2,10,free,,T,61.0,6,2.0,ff4e1dd17f1681fc5b20276fa6aeb4dcce5bed9ba86c4ff49a2afb5f628d97c8
3,1,forced,2.0,T,31.0,6,,
3,2,forced,1.0,N,43.0,6,,
3,3,forced,2.0,T,26.0,6,,
3,4,forced,1.0,N,36.0,6,,
3,5,free,,N,26.0,6,1.0,eacffa52f7614fb1b86eb9927db48e0af6a032b36f02aa4df737926cf8f64698
3,6,free,,N,41.0,6,1.0,eacffa52f7614fb1b86eb9927db48e0af6a032b36f02aa4df737926cf8f64698
3,7,free,,N,44.0,6,1.0,eacffa52f7614fb1b86eb9927db48e0af6a032b36f02aa4df737926cf8f64698
3,8,free,,N,44.0,6,1.0,eacffa52f7614fb1b86eb9927db48e0af6a032b36f02aa4df737926cf8f64698
3,9,free,,N,43.0,6,1.0,eacffa52f7614fb1b86eb9927db48e0af6a032b36f02aa4df737926cf8f64698
