game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,J,66.0,1,,
1,2,forced,2.0,J,80.0,1,,
1,3,forced,1.0,P,29.0,1,,
1,4,forced,2.0,J,75.0,1,,
1,5,free,,P,25.0,1,1.0,a3879ee3c104ceb727200b0f49d784dc4d5e70ff2d1e804118ae35c5121c07c9
2,1,forced,2.0,J,69.0,6,,
2,2,forced,2.0,J,50.0,6,,
2,3,forced,1.0,P,51.0,6,,
2,4,forced,2.0,J,64.0,6,,
2,5,free,,P,42.0,6,1.0,64fe0cd685535fb71fcea53b0f60100ee06091ca9dfaab27b7210869d98a83ac
2,6,free,,J,54.0,6,2.0,64fe0cd685535fb71fcea53b0f60100ee06091ca9dfaab27b7210869d98a83ac
2,7,free,,P,52.0,6,1.0,64fe0cd685535fb71fcea53b0f60100ee06091ca9dfaab27b7210869d98a83ac
2,8,free,,P,59.0,6,1.0,64fe0cd685535fb71fcea53b0f60100ee06091ca9dfaab27b7210869d98a83ac
2,9,free,,P,54.0,6,1.0,64fe0cd685535fb71fcea53b0f60100ee06091ca9dfaab27b7210869d98a83ac
2,10,free,,J,60.0,6,2.0,64fe0cd685535fb71fcea53b0f60100ee06091ca9dfaab27b7210869d98a83ac
3,1,forced,2.0,J,31.0,6,,
3,2,forced,1.0,P,43.0,6,,
3,3,forced,2.0,J,26.0,6,,
3,4,forced,1.0,P,36.0,6,,
3,5,free,,P,26.0,6,1.0,f4d2c1d2332d266391c6f897e64d5b0e2b87a7d303de2183f06937b97f1a1b3d
3,6,free,,P,41.0,6,1.0,f4d2c1d2332d266391c6f897e64d5b0e2b87a7d303de2183f06937b97f1a1b3d
3,7,free,,P,44.0,6,1.0,f4d2c1d2332d266391c6f897e64d5b0e2b87a7d303de2183f06937b97f1a1b3d
3,8,free,,P,44.0,6,1.0,f4d2c1d2332d266391c6f897e64d5b0e2b87a7d303de2183f06937b97f1a1b3d
3,9,free,,P,43.0,6,1.0,f4d2c1d2332d266391c6f897e64d5b0e2b87a7d303de2183f06937b97f1a1b3d
3,10,free,,P,53.0,6,1.0,f4d2c1d2332d266391c6f897e64d5b0e2b87a7d303de2183f06937b97f1a1b3d
4,1,forced,1.0,P,65.0,6,,
4,2,forced,2.0,J,77.0,6,,
4,3,forced,2.0,J,52.0,6,,
4,4,forced,1.0,P,73.0,6,,
4,5,free,,P,61.0,6,1.0,5cbe0c7c1054796c30900dd1e25cd8cd0b6edeebec015b3b244e3ffa5542b32a
