game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,C,66.0,1,,
1,2,forced,2.0,C,80.0,1,,
1,3,forced,1.0,J,29.0,1,,
1,4,forced,2.0,C,75.0,1,,
1,5,free,,J,33.0,1,1.0,0505d7bc23fb0cd5d0135cdc7903256994326bed3f88e9c419bf0c2a37a0614a
2,1,forced,2.0,C,69.0,6,,
2,2,forced,2.0,C,50.0,6,,
2,3,forced,1.0,J,51.0,6,,
2,4,forced,2.0,C,64.0,6,,
2,5,free,,J,42.0,6,1.0,47dce6e235ecd501a96fa06e1acbf4e6dd9e809ac5da896ca99a8f888b976b1a
2,6,free,,J,57.0,6,1.0,47dce6e235ecd501a96fa06e1acbf4e6dd9e809ac5da896ca99a8f888b976b1a
2,7,free,,J,52.0,6,1.0,47dce6e235ecd501a96fa06e1acbf4e6dd9e809ac5da896ca99a8f888b976b1a
2,8,free,,C,64.0,6,2.0,47dce6e235ecd501a96fa06e1acbf4e6dd9e809ac5da896ca99a8f888b976b1a
2,9,free,,C,57.0,6,2.0,47dce6e235ecd501a96fa06e1acbf4e6dd9e809ac5da896ca99a8f888b976b1a
2,10,free,,J,55.0,6,1.0,47dce6e235ecd501a96fa06e1acbf4e6dd9e809ac5da896ca99a8f888b976b1a
3,1,forced,2.0,C,31.0,6,,
3,2,forced,1.0,J,43.0,6,,
3,3,forced,2.0,C,26.0,6,,
3,4,forced,1.0,J,36.0,6,,
3,5,free,,J,26.0,6,1.0,875147e80719359605df29de8af220ff09a64a9f9673f6b42cc7bae4f5e88430
3,6,free,,J,41.0,6,1.0,875147e80719359605df29de8af220ff09a64a9f9673f6b42cc7bae4f5e88430
3,7,free,,J,44.0,6,1.0,875147e80719359605df29de8af220ff09a64a9f9673f6b42cc7bae4f5e88430
3,8,free,,J,44.0,6,1.0,875147e80719359605df29de8af220ff09a64a9f9673f6b42cc7bae4f5e88430
3,9,free,,J,43.0,6,1.0,875147e80719359605df29de8af220ff09a64a9f9673f6b42cc7bae4f5e88430
3,10,free,,J,53.0,6,1.0,875147e80719359605df29de8af220ff09a64a9f9673f6b42cc7bae4f5e88430
4,1,forced,1.0,J,65.0,6,,
4,2,forced,2.0,C,77.0,6,,
4,3,forced,2.0,C,52.0,6,,
4,4,forced,1.0,J,73.0,6,,
4,5,free,,J,61.0,6,1.0,5c07b8e9e93cdbe8122de4f29187682606233e3a0ea5f8ce8a7dabafb624c226
4,6,free,,C,46.0,6,2.0,5c07b8e9e93cdbe8122de4f29187682606233e3a0ea5f8ce8a7dabafb624c226
4,7,free,,C,78.0,6,2.0,5c07b8e9e93cdbe8122de4f29187682606233e3a0ea5f8ce8a7dabafb624c226
4,8,free,,C,46.0,6,2.0,5c07b8e9e93cdbe8122de4f29187682606233e3a0ea5f8ce8a7dabafb624c226
4,9,free,,J,69.0,6,1.0,5c07b8e9e93cdbe8122de4f29187682606233e3a0ea5f8ce8a7dabafb624c226
4,10,free,,J,68.0,6,1.0,5c07b8e9e93cdbe8122de4f29187682606233e3a0ea5f8ce8a7dabafb624c226
5,1,forced,2.0,C,70.0,6,,
5,2,forced,1.0,J,19.0,6,,
5,3,forced,2.0,C,43.0,6,,
5,4,forced,1.0,J,41.0,6,,
5,5,free,,J,27.0,6,1.0,4f38515e8b028eedcd7cb03bf5273ac847d78bc02a838a8df5c7b60229e1661d
5,6,free,,J,19.0,6,1.0,4f38515e8b028eedcd7cb03bf5273ac847d78bc02a838a8df5c7b60229e1661d
5,7,free,,J,33.0,6,1.0,4f38515e8b028eedcd7cb03bf5273ac847d78bc02a838a8df5c7b60229e1661d
5,8,free,,C,68.0,6,2.0,4f38515e8b028eedcd7cb03bf5273ac847d78bc02a838a8df5c7b60229e1661d
5,9,free,,C,62.0,6,2.0,4f38515e8b028eedcd7cb03bf5273ac847d78bc02a838a8df5c7b60229e1661d
5,10,free,,C,56.0,6,2.0,4f38515e8b028eedcd7cb03bf5273ac847d78bc02a838a8df5c7b60229e1661d
