game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,J,66.0,1,,
1,2,forced,2.0,J,80.0,1,,
1,3,forced,1.0,L,29.0,1,,
1,4,forced,2.0,J,75.0,1,,
1,5,free,,L,31.0,1,1.0,123c1d9e6805e8c60d2694150d7d1dd0c4ed20939e58265c6f79f95293966972
2,1,forced,2.0,J,69.0,6,,
2,2,forced,2.0,J,50.0,6,,
2,3,forced,1.0,L,51.0,6,,
2,4,forced,2.0,J,64.0,6,,
2,5,free,,J,47.0,6,2.0,94b6cb606b48837fdb2651e992c78f472bb53bf549797e19c348d7beabd5f24a
2,6,free,,J,54.0,6,2.0,94b6cb606b48837fdb2651e992c78f472bb53bf549797e19c348d7beabd5f24a
2,7,free,,L,41.0,6,1.0,94b6cb606b48837fdb2651e992c78f472bb53bf549797e19c348d7beabd5f24a
2,8,free,,L,54.0,6,1.0,94b6cb606b48837fdb2651e992c78f472bb53bf549797e19c348d7beabd5f24a
2,9,free,,J,57.0,6,2.0,94b6cb606b48837fdb2651e992c78f472bb53bf549797e19c348d7beabd5f24a
2,10,free,,L,55.0,6,1.0,94b6cb606b48837fdb2651e992c78f472bb53bf549797e19c348d7beabd5f24a
3,1,forced,2.0,J,31.0,6,,
3,2,forced,1.0,L,43.0,6,,
3,3,forced,2.0,J,26.0,6,,
3,4,forced,1.0,L,36.0,6,,
3,5,free,,L,26.0,6,1.0,4ab06705e97e90a7329fbcc3adcf5bfa0161ff88f8c6a5df2e34cf677705e4ef
3,6,free,,L,41.0,6,1.0,4ab06705e97e90a7329fbcc3adcf5bfa0161ff88f8c6a5df2e34cf677705e4ef
3,7,free,,L,44.0,6,1.0,4ab06705e97e90a7329fbcc3adcf5bfa0161ff88f8c6a5df2e34cf677705e4ef
3,8,free,,L,44.0,6,1.0,4ab06705e97e90a7329fbcc3adcf5bfa0161ff88f8c6a5df2e34cf677705e4ef
3,9,free,,J,40.0,6,2.0,4ab06705e97e90a7329fbcc3adcf5bfa0161ff88f8c6a5df2e34cf677705e4ef
3,10,free,,L,53.0,6,1.0,4ab06705e97e90a7329fbcc3adcf5bfa0161ff88f8c6a5df2e34cf677705e4ef
4,1,forced,1.0,L,65.0,6,,
4,2,forced,2.0,J,77.0,6,,
4,3,forced,2.0,J,52.0,6,,
4,4,forced,1.0,L,73.0,6,,
4,5,free,,J,55.0,6,2.0,800f99743cce50767220f3f19c261028c9b56979db830d6c0b0a3f10ffd25a29
