game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,E,66.0,1,,
1,2,forced,2.0,E,80.0,1,,
1,3,forced,1.0,O,29.0,1,,
1,4,forced,2.0,E,75.0,1,,
1,5,free,,E,81.0,1,2.0,dcd405dd30e526e682e2b40104eeadbed5e8932f6987af42a7bd2ededde24db6
2,1,forced,2.0,E,69.0,6,,
2,2,forced,2.0,E,50.0,6,,
2,3,forced,1.0,O,51.0,6,,
2,4,forced,2.0,E,64.0,6,,
2,5,free,,E,62.0,6,2.0,5c6eb3f0f5fa884d3b364df0e107b1e9cd3bd8125fb8df0a46830300a7bfd110
2,6,free,,O,58.0,6,1.0,5c6eb3f0f5fa884d3b364df0e107b1e9cd3bd8125fb8df0a46830300a7bfd110
2,7,free,,O,44.0,6,1.0,5c6eb3f0f5fa884d3b364df0e107b1e9cd3bd8125fb8df0a46830300a7bfd110
2,8,free,,O,52.0,6,1.0,5c6eb3f0f5fa884d3b364df0e107b1e9cd3bd8125fb8df0a46830300a7bfd110
2,9,free,,O,54.0,6,1.0,5c6eb3f0f5fa884d3b364df0e107b1e9cd3bd8125fb8df0a46830300a7bfd110
2,10,free,,O,55.0,6,1.0,5c6eb3f0f5fa884d3b364df0e107b1e9cd3bd8125fb8df0a46830300a7bfd110
3,1,forced,2.0,E,31.0,6,,
3,2,forced,1.0,O,43.0,6,,
3,3,forced,2.0,E,26.0,6,,
3,4,forced,1.0,O,36.0,6,,
3,5,free,,O,26.0,6,1.0,07be72be5b76d90ee1d4c9adb0d8c5b8b4a0e092e471217fc4bcba4593c5ad24
3,6,free,,O,41.0,6,1.0,07be72be5b76d90ee1d4c9adb0d8c5b8b4a0e092e471217fc4bcba4593c5ad24
3,7,free,,O,44.0,6,1.0,07be72be5b76d90ee1d4c9adb0d8c5b8b4a0e092e471217fc4bcba4593c5ad24
3,8,free,,O,44.0,6,1.0,07be72be5b76d90ee1d4c9adb0d8c5b8b4a0e092e471217fc4bcba4593c5ad24
3,9,free,,O,43.0,6,1.0,07be72be5b76d90ee1d4c9adb0d8c5b8b4a0e092e471217fc4bcba4593c5ad24
3,10,free,,O,53.0,6,1.0,07be72be5b76d90ee1d4c9adb0d8c5b8b4a0e092e471217fc4bcba4593c5ad24
4,1,forced,1.0,O,65.0,6,,
4,2,forced,2.0,E,77.0,6,,
4,3,forced,2.0,E,52.0,6,,
4,4,forced,1.0,O,73.0,6,,
4,5,free,,E,54.0,6,2.0,c8787b85df810da9c877d5feb6e86d2d5409ffe13b597345b927e15b9a8c7579
4,6,free,,E,58.0,6,2.0,c8787b85df810da9c877d5feb6e86d2d5409ffe13b597345b927e15b9a8c7579
4,7,free,,O,70.0,6,1.0,c8787b85df810da9c877d5feb6e86d2d5409ffe13b597345b927e15b9a8c7579
4,8,free,,O,67.0,6,1.0,c8787b85df810da9c877d5feb6e86d2d5409ffe13b597345b927e15b9a8c7579
4,9,free,,O,68.0,6,1.0,c8787b85df810da9c877d5feb6e86d2d5409ffe13b597345b927e15b9a8c7579
4,10,free,,O,68.0,6,1.0,c8787b85df810da9c877d5feb6e86d2d5409ffe13b597345b927e15b9a8c7579
5,1,forced,2.0,E,70.0,6,,
5,2,forced,1.0,O,19.0,6,,
5,3,forced,2.0,E,43.0,6,,
5,4,forced,1.0,O,41.0,6,,
5,5,free,,E,53.0,6,2.0,2f6298319d455525e0dba619e88478795ad0c178a2e0552be72e9696f1b8fdcb
5,6,free,,E,62.0,6,2.0,2f6298319d455525e0dba619e88478795ad0c178a2e0552be72e9696f1b8fdcb
5,7,free,,E,61.0,6,2.0,2f6298319d455525e0dba619e88478795ad0c178a2e0552be72e9696f1b8fdcb
5,8,free,,E,68.0,6,2.0,2f6298319d455525e0dba619e88478795ad0c178a2e0552be72e9696f1b8fdcb
5,9,free,,E,62.0,6,2.0,2f6298319d455525e0dba619e88478795ad0c178a2e0552be72e9696f1b8fdcb
5,10,free,,E,73.0,6,2.0,2f6298319d455525e0dba619e88478795ad0c178a2e0552be72e9696f1b8fdcb
6,1,forced,1.0,O,63.0,6,,
6,2,forced,2.0,E,44.0,6,,
6,3,forced,1.0,O,49.0,6,,
6,4,forced,1.0,O,47.0,6,,
6,5,free,,O,54.0,6,1.0,4f759f2afa39d1894de9895c0884b1e53e20eb51435db9904241680386a46c50
6,6,free,,O,54.0,6,1.0,4f759f2afa39d1894de9895c0884b1e53e20eb51435db9904241680386a46c50
6,7,free,,O,55.0,6,1.0,4f759f2afa39d1894de9895c0884b1e53e20eb51435db9904241680386a46c50
6,8,free,,O,51.0,6,1.0,4f759f2afa39d1894de9895c0884b1e53e20eb51435db9904241680386a46c50
6,9,free,,O,53.0,6,1.0,4f759f2afa39d1894de9895c0884b1e53e20eb51435db9904241680386a46c50
6,10,free,,O,56.0,6,1.0,4f759f2afa39d1894de9895c0884b1e53e20eb51435db9904241680386a46c50
7,1,forced,1.0,O,61.0,1,,
7,2,forced,2.0,E,44.0,1,,
7,3,forced,2.0,E,41.0,1,,
7,4,forced,2.0,E,47.0,1,,
7,5,free,,O,52.0,1,1.0,11a795b73b4bdec0100eee4bb958132d75c69b9179f856f9bd27774d2e1001e8
8,1,forced,1.0,O,51.0,1,,
8,2,forced,2.0,E,76.0,1,,
8,3,forced,1.0,O,54.0,1,,
8,4,forced,2.0,E,84.0,1,,
8,5,free,,E,83.0,1,2.0,955bbaf2076586e329a1be32310fd5893d185f0a6da1c84868076e225cea85ba
9,1,forced,1.0,O,54.0,6,,
9,2,forced,2.0,E,14.0,6,,
9,3,forced,2.0,E,15.0,6,,
9,4,forced,1.0,O,46.0,6,,
9,5,free,,O,34.0,6,1.0,00426b26a44320ef4d5771017538dcb02a754148f41c76a256a86d44cdd82ebb
9,6,free,,O,44.0,6,1.0,00426b26a44320ef4d5771017538dcb02a754148f41c76a256a86d44cdd82ebb
9,7,free,,O,28.0,6,1.0,00426b26a44320ef4d5771017538dcb02a754148f41c76a256a86d44cdd82ebb
9,8,free,,O,46.0,6,1.0,00426b26a44320ef4d5771017538dcb02a754148f41c76a256a86d44cdd82ebb
9,9,free,,O,34.0,6,1.0,00426b26a44320ef4d5771017538dcb02a754148f41c76a256a86d44cdd82ebb
9,10,free,,O,25.0,6,1.0,00426b26a44320ef4d5771017538dcb02a754148f41c76a256a86d44cdd82ebb
10,1,forced,1.0,O,9.0,6,,
10,2,forced,1.0,O,17.0,6,,
10,3,forced,2.0,E,40.0,6,,
10,4,forced,2.0,E,42.0,6,,
10,5,free,,E,40.0,6,2.0,37e0358b56e99ae6f9012e26983af93e029fe399e9075f81eed1bf940d68028e
