game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,P,66.0,1,,
1,2,forced,2.0,P,80.0,1,,
1,3,forced,1.0,W,29.0,1,,
1,4,forced,2.0,P,75.0,1,,
1,5,free,,P,81.0,1,2.0,5def047ab4e60af214a75e44ae4b96ca44392570076cd2f8dd59803a481e185c
2,1,forced,2.0,P,69.0,6,,
2,2,forced,2.0,P,50.0,6,,
2,3,forced,1.0,W,51.0,6,,
2,4,forced,2.0,P,64.0,6,,
2,5,free,,P,56.0,6,2.0,cf7d3451a2cddc3c6570d10c98ec10cc45feb20df9915c4619a0f1c085434ea9
2,6,free,,P,54.0,6,2.0,cf7d3451a2cddc3c6570d10c98ec10cc45feb20df9915c4619a0f1c085434ea9
2,7,free,,P,64.0,6,2.0,cf7d3451a2cddc3c6570d10c98ec10cc45feb20df9915c4619a0f1c085434ea9
2,8,free,,P,64.0,6,2.0,cf7d3451a2cddc3c6570d10c98ec10cc45feb20df9915c4619a0f1c085434ea9
2,9,free,,W,57.0,6,1.0,cf7d3451a2cddc3c6570d10c98ec10cc45feb20df9915c4619a0f1c085434ea9
2,10,free,,P,58.0,6,2.0,cf7d3451a2cddc3c6570d10c98ec10cc45feb20df9915c4619a0f1c085434ea9
3,1,forced,2.0,P,31.0,6,,
3,2,forced,1.0,W,43.0,6,,
3,3,forced,2.0,P,26.0,6,,
3,4,forced,1.0,W,36.0,6,,
3,5,free,,W,26.0,6,1.0,05a3a4f7edad270d2c2ddc3550b0fb2d0ed07e2c814e0d41ffc047725ddb2328
3,6,free,,W,41.0,6,1.0,05a3a4f7edad270d2c2ddc3550b0fb2d0ed07e2c814e0d41ffc047725ddb2328
3,7,free,,W,44.0,6,1.0,05a3a4f7edad270d2c2ddc3550b0fb2d0ed07e2c814e0d41ffc047725ddb2328
3,8,free,,W,44.0,6,1.0,05a3a4f7edad270d2c2ddc3550b0fb2d0ed07e2c814e0d41ffc047725ddb2328
3,9,free,,W,43.0,6,1.0,05a3a4f7edad270d2c2ddc3550b0fb2d0ed07e2c814e0d41ffc047725ddb2328
3,10,free,,W,53.0,6,1.0,05a3a4f7edad270d2c2ddc3550b0fb2d0ed07e2c814e0d41ffc047725ddb2328
4,1,forced,1.0,W,65.0,6,,
4,2,forced,2.0,P,77.0,6,,
4,3,forced,2.0,P,52.0,6,,
4,4,forced,1.0,W,73.0,6,,
4,5,free,,P,64.0,6,2.0,c410da87422c62f9930417f70a3c7ef17198c4eb941bf7d30b77c0292dc143ae
4,6,free,,P,51.0,6,2.0,c410da87422c62f9930417f70a3c7ef17198c4eb941bf7d30b77c0292dc143ae
4,7,free,,W,70.0,6,1.0,c410da87422c62f9930417f70a3c7ef17198c4eb941bf7d30b77c0292dc143ae
4,8,free,,P,67.0,6,2.0,c410da87422c62f9930417f70a3c7ef17198c4eb941bf7d30b77c0292dc143ae
4,9,free,,P,62.0,6,2.0,c410da87422c62f9930417f70a3c7ef17198c4eb941bf7d30b77c0292dc143ae
4,10,free,,W,68.0,6,1.0,c410da87422c62f9930417f70a3c7ef17198c4eb941bf7d30b77c0292dc143ae
5,1,forced,2.0,P,70.0,6,,
5,2,forced,1.0,W,19.0,6,,
5,3,forced,2.0,P,43.0,6,,
5,4,forced,1.0,W,41.0,6,,
5,5,free,,P,53.0,6,2.0,cc80a5c8afe178006594cd316d8fcf3a1da404c60456bee6ef493559691ead46
5,6,free,,P,57.0,6,2.0,cc80a5c8afe178006594cd316d8fcf3a1da404c60456bee6ef493559691ead46
5,7,free,,P,61.0,6,2.0,cc80a5c8afe178006594cd316d8fcf3a1da404c60456bee6ef493559691ead46
5,8,free,,P,68.0,6,2.0,cc80a5c8afe178006594cd316d8fcf3a1da404c60456bee6ef493559691ead46
5,9,free,,P,62.0,6,2.0,cc80a5c8afe178006594cd316d8fcf3a1da404c60456bee6ef493559691ead46
5,10,free,,P,62.0,6,2.0,cc80a5c8afe178006594cd316d8fcf3a1da404c60456bee6ef493559691ead46
6,1,forced,1.0,W,63.0,6,,
6,2,forced,2.0,P,44.0,6,,
6,3,forced,1.0,W,49.0,6,,
6,4,forced,1.0,W,47.0,6,,
6,5,free,,W,46.0,6,1.0,17d314854326bf2105c90ce2816ac0285b3eb4dffdf556f12dbbd5f6a61577d4
6,6,free,,W,48.0,6,1.0,17d314854326bf2105c90ce2816ac0285b3eb4dffdf556f12dbbd5f6a61577d4
6,7,free,,W,55.0,6,1.0,17d314854326bf2105c90ce2816ac0285b3eb4dffdf556f12dbbd5f6a61577d4
6,8,free,,W,59.0,6,1.0,17d314854326bf2105c90ce2816ac0285b3eb4dffdf556f12dbbd5f6a61577d4
6,9,free,,W,64.0,6,1.0,17d314854326bf2105c90ce2816ac0285b3eb4dffdf556f12dbbd5f6a61577d4
6,10,free,,W,56.0,6,1.0,17d314854326bf2105c90ce2816ac0285b3eb4dffdf556f12dbbd5f6a61577d4
7,1,forced,1.0,W,61.0,1,,
7,2,forced,2.0,P,44.0,1,,
7,3,forced,2.0,P,41.0,1,,
7,4,forced,2.0,P,47.0,1,,
7,5,free,,W,36.0,1,1.0,fd25bdc83e4e7a41be4f0badafe2d2694d1655c4430ea636554c216e2020b87d
8,1,forced,1.0,W,51.0,1,,
8,2,forced,2.0,P,76.0,1,,
8,3,forced,1.0,W,54.0,1,,
8,4,forced,2.0,P,84.0,1,,
8,5,free,,P,75.0,1,2.0,25e88017f003da1d550e73d8eb7413db1c7f12c74c9ac1daf385adbc224a9dbf
9,1,forced,1.0,W,54.0,6,,
9,2,forced,2.0,P,14.0,6,,
9,3,forced,2.0,P,15.0,6,,
9,4,forced,1.0,W,46.0,6,,
9,5,free,,W,52.0,6,1.0,51b795c8227605bffc626c1629c7e3d65ee43083aeb5529118e9287ca1ef3f57
9,6,free,,W,44.0,6,1.0,51b795c8227605bffc626c1629c7e3d65ee43083aeb5529118e9287ca1ef3f57
9,7,free,,W,37.0,6,1.0,51b795c8227605bffc626c1629c7e3d65ee43083aeb5529118e9287ca1ef3f57
9,8,free,,W,46.0,6,1.0,51b795c8227605bffc626c1629c7e3d65ee43083aeb5529118e9287ca1ef3f57
9,9,free,,W,34.0,6,1.0,51b795c8227605bffc626c1629c7e3d65ee43083aeb5529118e9287ca1ef3f57
9,10,free,,W,25.0,6,1.0,51b795c8227605bffc626c1629c7e3d65ee43083aeb5529118e9287ca1ef3f57
10,1,forced,1.0,W,9.0,6,,
10,2,forced,1.0,W,17.0,6,,
10,3,forced,2.0,P,40.0,6,,
10,4,forced,2.0,P,42.0,6,,
10,5,free,,P,50.0,6,2.0,e0bf83f80bbee7c5fe807ef15faa10dc1ae3462cd1593593d8471561c6d086da
