game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,T,66.0,1,,
1,2,forced,2.0,T,80.0,1,,
1,3,forced,1.0,O,29.0,1,,
1,4,forced,2.0,T,75.0,1,,
1,5,free,,T,81.0,1,2.0,6f9bed0e0853ebe3bdb8d7e76784b4aeda95132a0a191dbe02faaa078601a405
2,1,forced,2.0,T,69.0,6,,
2,2,forced,2.0,T,50.0,6,,
2,3,forced,1.0,O,51.0,6,,
2,4,forced,2.0,T,64.0,6,,
2,5,free,,O,42.0,6,1.0,a28cfc8ab6db578ca6f488f63b44b202cf67d7016391b1fa4304406245346176
2,6,free,,T,54.0,6,2.0,a28cfc8ab6db578ca6f488f63b44b202cf67d7016391b1fa4304406245346176
2,7,free,,O,59.0,6,1.0,a28cfc8ab6db578ca6f488f63b44b202cf67d7016391b1fa4304406245346176
2,8,free,,T,64.0,6,2.0,a28cfc8ab6db578ca6f488f63b44b202cf67d7016391b1fa4304406245346176
2,9,free,,O,69.0,6,1.0,a28cfc8ab6db578ca6f488f63b44b202cf67d7016391b1fa4304406245346176
2,10,free,,O,55.0,6,1.0,a28cfc8ab6db578ca6f488f63b44b202cf67d7016391b1fa4304406245346176
3,1,forced,2.0,T,31.0,6,,
3,2,forced,1.0,O,43.0,6,,
3,3,forced,2.0,T,26.0,6,,
3,4,forced,1.0,O,36.0,6,,
3,5,free,,O,26.0,6,1.0,50bb047427b8fa2990a6b603a5f4cd336829501f371d219098b9a7a14fd8b58f
3,6,free,,T,33.0,6,2.0,50bb047427b8fa2990a6b603a5f4cd336829501f371d219098b9a7a14fd8b58f
3,7,free,,O,44.0,6,1.0,50bb047427b8fa2990a6b603a5f4cd336829501f371d219098b9a7a14fd8b58f
3,8,free,,O,44.0,6,1.0,50bb047427b8fa2990a6b603a5f4cd336829501f371d219098b9a7a14fd8b58f
3,9,free,,O,43.0,6,1.0,50bb047427b8fa2990a6b603a5f4cd336829501f371d219098b9a7a14fd8b58f
3,10,free,,O,53.0,6,1.0,50bb047427b8fa2990a6b603a5f4cd336829501f371d219098b9a7a14fd8b58f
