trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,V,1,V,R,0,0,aff8bc67e9fbd449c987275e31d3099ea82696e2faf219a7c483d4300ff65b72,1356488967,2
2,R,2,V,R,1,1,a44c5fad1f203b73e56a76385e18b250a314e8426c2adb34365a9e3a494e074d,1356488967,2
3,R,2,V,R,0,1,16d9187b62ad4ad2a82cb6ae82957979e12a5695320f343e21f074acee3783fa,1356488967,2
4,V,1,V,R,0,1,b8ada44133365d41fbc45cc42d5cb3572c1602910a43baba54d0fb8155cf31e9,1356488967,2
5,R,2,V,R,1,2,c4fb113ee3e2e24d98e2e52c590ea58e32fcdeee54c7fcdba66aa7ba71ba7f99,1356488967,2
6,R,2,V,R,1,3,e6e202391fd950fe6eee960eeff7168aed40b932e02b21b5032debe91fd90ba6,1356488967,2
7,R,2,V,R,1,4,7894cb2cc4c20ac72c707dc61f02701d3f0b67f4f2438421bd98408e5bde7d2a,1356488967,2
8,R,2,V,R,1,5,04d28cb73a88a6dd993ec6d66518aeaa66b9d4bc833b534e988d8b89325ab5fb,1356488967,2
9,R,2,V,R,1,6,76eee9cb83b2edf3c48298eb3777b0dfb4c471969bb67a784312ec84149a4c3e,1356488967,2
10,R,2,V,R,1,7,108679a7b890eef98efe2c4401ed5fda879dbd15ba8574b06044a74caaf6c0ac,1356488967,2
11,R,2,V,R,1,8,058e6a9bddb3607067b940f90a3a3fdea8a6fc0b0b07074e800725d39d6a5ba3,1356488967,2
12,R,2,V,R,1,9,e36de20c7fbc556b6d61b1c39b9eff802ee6beecb4aeedbf9c86899dea4b97ea,1356488967,2
13,R,2,V,R,1,10,da38462c8533b4b480fc32deeb80af8f40996f16aa573bbe62d71f73cae30823,1356488967,2
14,R,2,V,R,0,10,bf47d551b439b3cd1a542e92bd2f7d289ab5aafd740e73cb8ed96dfc3cc38306,1356488967,2
15,V,1,V,R,0,10,8b295c2b5ba5af9ea9ecc92ff43d14cb2e1d11b5b41ae2f5f162e1e57535634c,1356488967,2
16,R,2,V,R,0,10,97554185136ffd41d6fcc5b9198e8db0157d0973547e1aa3d26409b4f6b6bfc3,1356488967,2
17,V,1,V,R,0,10,f0faace40a03157b8aecf14e57d55c75e764b8f6d4a3f21aa28627b18734b706,1356488967,2
18,R,2,V,R,0,10,753ff5713640dc46f09290c9c5cee40ff7e619cec8b121132af4057899009f0d,1356488967,2
