trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,Y,1,Y,F,0,0,6ab103ca0ae0f3d6c42aeff69b8befa548d7a31bf530034724bdf3cf737ac7ee,1068999196,1
2,F,2,Y,F,0,0,8650b78558a31a2027c6d6bd8cf1c525f3929552a15ca6609398f8fa7062017e,1068999196,1
3,Y,1,Y,F,1,1,500bfa3116d8ec2e79f3baeee472d17bd06decfbc06abd1ae7140d85ea5ce776,1068999196,1
4,Y,1,Y,F,1,2,a0cd4dc004d28bbd09abc98fb606bc2aa8203b0d2f3611f4f5c2805e5208ffb6,1068999196,1
5,Y,1,Y,F,0,2,abcc864e457d70178d6319033f3eaa3fa11c1d1317670109ccb02e80ddf67b81,1068999196,1
6,F,2,Y,F,0,2,0888202c1bdabff6d462d612b3dac15b3f0ee9b39b85f869ad56fed9d109be88,1068999196,1
7,Y,1,Y,F,1,3,1e8b3c288574b6d2e8402f08329d6e8d9e4164e5376403d5546f127280a7466b,1068999196,1
8,Y,1,Y,F,1,4,faadd0adafdaa8bb209b6f49ee18a02b87df545fb61d1fe77757fe1aa3658f35,1068999196,1
9,Y,1,Y,F,1,5,f59d2ea007c60c7dd1fe225e6fc6f88d9b0b46a589351405e1964217fbe27459,1068999196,1
10,Y,1,Y,F,1,6,bb14be21a99e44fc815567ba532d5b02977355a40a3ec1d88c99a070cb5ea497,1068999196,1
11,Y,1,Y,F,1,7,81d917760b483d2d30499fcf03aa2a1fba3ddf42073812f20da3656feacaf5a0,1068999196,1
12,Y,1,Y,F,1,8,bc2a1c8c0d7d4610d5faf980b1ef838b042c2c517e032aa73d46ec977fc22ad1,1068999196,1
13,Y,1,Y,F,1,9,d91870a4106c402c43f6c4a491ce381ae4813aa6fa97d63b4fac44fb601f93c0,1068999196,1
14,Y,1,Y,F,1,10,9f68b66e952322caf5d2216fd9518e2163187f9a9ebb822c53ed839d7f204552,1068999196,1
15,Y,1,Y,F,1,11,54d0a1837ac5f932fe781cf1640b9a69518ededd8af780096c3f85e6103704fa,1068999196,1
16,Y,1,Y,F,1,12,faecd7424036996806c74e1cd11d9ae43c0110d68987e2b625c37dada29230b4,1068999196,1
17,Y,1,Y,F,1,13,89eb828c5ed4cc613a2943705309552ee5e6a61aa8d48cb8ccc7674f3c2ce837,1068999196,1
18,Y,1,Y,F,0,13,af58be554561730bc3533cc590598820aaef27a2da2208f3ee2b68a87c286ad6,1068999196,1
19,Y,1,Y,F,1,14,b8463eec5b89e4210b7d9d79f3e20556319ffb964a88c5ebda12b84bb5c491a3,1068999196,1
20,Y,1,Y,F,1,15,153da6a90afb6b9f8db333cdf36197aa4b4e3722d87e2223aed52b6eae0ecabc,1068999196,1
21,Y,1,Y,F,1,16,8e71e432dc4c514ec517fb5f229dd8102e8df258c13e9dfc6b94837ee8a8d942,1068999196,1
22,Y,1,Y,F,0,16,095ad925106744043e0be9c72b5fc24888862a97d90dcbf80b0eb769462eb95e,1068999196,1
23,F,2,Y,F,0,16,ebe96e62074c7e309253ae51f7db8c1f1a4b715f97986db28e502bc1a6210886,1068999196,1
24,Y,1,Y,F,0,16,3ac1fafa5061b3dfc9e19f7182db40d416c68310ae88d6a6b5e5d51d38538b90,1068999196,1
25,F,2,Y,F,1,17,e72ede7400845a96f9f4ea7d35f9d708e23f8ed6adf8081a050d172886c5647e,1068999196,1
26,F,2,Y,F,0,17,3a32bb27b0cf42e0b0926bf7091e4166e52fcb74c21ef7374616deae11b62faa,1068999196,1
27,Y,1,Y,F,1,18,a83105326053da41ab0a7e555765837b3aff44ae51325b7baa53deba78e83d6e,1068999196,1
28,Y,1,Y,F,0,18,50895557d849b6d53515603a8d7222fb67cc5241feb9811249e255189bf16aa6,1068999196,1
29,F,2,Y,F,0,18,dbe47927b0f08f2bb4dac9914f129d9a3b79835cea2e63d36f46e924def6fb07,1068999196,1
30,Y,1,Y,F,1,19,b4a198bcab7367b9f83ffb10ee8d0f835334807b70d9e134cd86ab7489879a05,1068999196,1
31,Y,1,Y,F,1,20,7813028054d21f7b2839306b08d69c22311abee2c667ac21fd8e9b3738d09f2a,1068999196,1
32,Y,1,Y,F,1,21,8f78a19e1e39a9fc27ae2820759ff97482de0ded5c5eb5166bdbeed50ac7b2b5,1068999196,1
33,Y,1,Y,F,1,22,92678b734495735d3ec79479501225180d91808bd0b39c7fce417df044a832f8,1068999196,1
34,Y,1,Y,F,1,23,44979291296a759f43465195967d2016435d7d3e150f78f9061648fca2efb906,1068999196,1
35,Y,1,Y,F,1,24,4cc6411aa1b4f211d4da209aa23970110212ab44ec1ad00d47c307081e333e3b,1068999196,1
36,Y,1,Y,F,1,25,04fa1de9e9b61fb2e601d10b71f4139645ddaefae32c2b29355ea196b205fde3,1068999196,1
37,Y,1,Y,F,0,25,4f3204a5ecfdcd76d1bb72e6b314adcc57320a0ddeb42370a05d2afdb7a9410e,1068999196,1
38,F,2,Y,F,1,26,caf2c495868b5fb0ffd979f8ce2c82f5c4c3e3d4e87ea5b84cffaea60139e63b,1068999196,1
39,F,2,Y,F,1,27,190adfd085f69a84f0e855fd990798d2477140d99ec112410754c165e71722a1,1068999196,1
40,F,2,Y,F,1,28,8a600a2845b996cc0d61cf9b21a48a9be836b7b32dcdd5859142883e1d4da440,1068999196,1
41,F,2,Y,F,1,29,08834aa2aac17aa1ebdfa81b9b012263df7ace067cc22edc69a4c9f18795f3e8,1068999196,1
42,F,2,Y,F,1,30,9bf5fbde70a9507f296a9f991a4f5ce85a37ea1c98b7b268b430082cd20716e6,1068999196,1
43,F,2,Y,F,0,30,1ae062d7b00724966aff635f708bf1d51aea71c6bf88bc1165be9bce446809a6,1068999196,1
44,F,2,Y,F,1,31,4ee8d886aee05705803f5d6bf116e57bd1c53e0e56c3c75d4f9e9bb704ab4566,1068999196,1
45,F,2,Y,F,1,32,dfda0fb20afe4c6ad1d47c8ebd51da667740645f009391ee80133a6c403c35a7,1068999196,1
46,F,2,Y,F,1,33,d4980e1c2e0ba69f80db8aece16f581a2a10991cd24b4b585bfa217711e87d86,1068999196,1
47,F,2,Y,F,1,34,885dcf35bac5acfab8fcba53d05b0f096c5356bef7893e69ca086635b3b91ac6,1068999196,1
48,F,2,Y,F,1,35,55340e64d61bc1c3922b19462070e0bca0da15e79ac062974a4434e2583c2d81,1068999196,1
49,F,2,Y,F,1,36,0a5488c1a8d920710a0bc0ecb1ae47eec6c8952ce84fac8aa07f872c8363e677,1068999196,1
50,F,2,Y,F,1,37,1d27c372ec11e68eb91576cc742f151f153592a00f1c3a0381dc23c6987d6a83,1068999196,1
51,F,2,Y,F,0,37,d3ccfb049b5e3d578e31a7ee8804a1dc62b6643d737c13c78b197b381bfddfce,1068999196,1
52,F,2,Y,F,1,38,6c69f6d6cb7eedb52893d7fc43a59c816ab5c5ba521afcf51cfdae0db04d761c,1068999196,1
53,F,2,Y,F,1,39,2fc7dae9e0715bea7644cfd29a8da63c8e44b67ac91d1d8f9c243f0c6eab07de,1068999196,1
54,F,2,Y,F,1,40,48b85037e677250e5d01d6ec713a966b588a6cf844e0a3b699d580eab0cdb98d,1068999196,1
55,F,2,Y,F,0,40,4a5b134b684ad432302ecee366e3ec6dc6858715464d9992de82a67d2da00a1c,1068999196,1
56,F,2,Y,F,0,40,6a4c57ccbbeba82e7817806ae9b72c439e25bb986ea0011a708e754e47e6c112,1068999196,1
