trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,M,1,M,B,0,0,958c1f9a83127213a43a5e96d0504b3973f5a03977570cfd78d09dad7b32c1bb,1678403330,2
2,B,2,M,B,0,0,086e3b147d7871a3bccd12d5a1746444b0bb0380a596f66aa11cf037f6ceec15,1678403330,2
3,M,1,M,B,0,0,8270d95d5210eb4660d946fe479991b5b5f44c9b0420a0a9be073cfa47a2df97,1678403330,2
4,B,2,M,B,1,1,701e2d702d204c7751d0eb14b3ee4cda492fad42bc3820201c704d945736cace,1678403330,2
5,B,2,M,B,1,2,0a7d93ff82cd9380ccecb73ad259d575fc460f227e031f648c74348cdc7d1500,1678403330,2
6,B,2,M,B,0,2,62d0af6eb1321b98a2bd79f4d8418a213f89e05f23dba0a410cc478a29f325ec,1678403330,2
7,M,1,M,B,0,2,5b010d43220c37708401b313889a34b12bd457afad6a0b3cdf33fbf2b461fbfc,1678403330,2
8,B,2,M,B,1,3,5dc801587a15f8d939bfb71a2278cd4bddfac124abd02561a95bc1474ba35e58,1678403330,2
9,B,2,M,B,1,4,243c243bc70bc057358c5539767e4c2ca8a6e16290c9588e09b9d792af1f8cac,1678403330,2
10,B,2,M,B,0,4,b9dc06011cf65b71b3339f02817919f9c745113cc7ce431db3a07204e4304226,1678403330,2
11,M,1,M,B,0,4,567b4351ff2364634cedbfb62f76b418c0579374d5e38bd2645e0e87fa4d6d45,1678403330,2
12,B,2,M,B,1,5,5d053aca82d1a4100cc4b45829df970f0f874c6502c57cf120617a808b0b40d4,1678403330,2
13,B,2,M,B,0,5,2a74b10128ddd1c7169c4d1b60b1a39e3ae700b4dea4557d91ea43596e4aa54a,1678403330,2
14,M,1,M,B,0,5,a4f22f491804aa4b879d27483f05e75853a5c2f2cbca322dc14e70525608f06f,1678403330,2
15,B,2,M,B,1,6,f45efda1a04df7926102ebe0e82528c7fb20d9e176371da616f124169ef77ffb,1678403330,2
16,B,2,M,B,1,7,8591d946b719a18ca30a401848fad31f5f2913683efc491e6488f7b4f5e0331d,1678403330,2
