trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,B,1,B,V,0,0,79fc80552e6033c0602eca8be4fdde1baf37dffb3fc75f0a1437f26db5e4d671,942484272,1
2,V,2,B,V,0,0,bcdd32999b09ada4fa9f8553a2f5b75470b33daba7bf786fec2f726586c902b5,942484272,1
3,B,1,B,V,1,1,92e1747905dd0120b83e4f176c0f38867664b44bb1a1baa45e7a00284a216f1f,942484272,1
4,B,1,B,V,1,2,f8527ef2cb1bd423b5aa0ef254f9a2861f81e889e7ddaefea6ed63f58d9fa0ca,942484272,1
5,B,1,B,V,1,3,141e9332eb182696be08401a52cb0878a7f7b243484e340af8724342078ef4c4,942484272,1
6,B,1,B,V,1,4,bd3d2a408a283d019d34340452bef54a7d99f02073fecb3fa786253bb3714a39,942484272,1
7,B,1,B,V,1,5,eeac291ac39b9c83758e49db9a1b0e1038e3cb42d082584c32ba41f3e696918a,942484272,1
8,B,1,B,V,1,6,775810ea6569b4bf89596ceb5cad7390bd4199a9343bbb081e284c9353da9007,942484272,1
9,B,1,B,V,1,7,62caff4dc703c217d77cd69a51aacd04994993d8ce400e9b9c4070b730fa984f,942484272,1
10,B,1,B,V,1,8,fe921c7689cb50d00616dee8494f0c2bd741ecf9956dbe59976e4d2530b5be47,942484272,1
11,B,1,B,V,1,9,ad36fa0ef4db3b8b4a15f8e8d92d4e43e988e3f457a46da7e7b49083c3e4f5e8,942484272,1
12,B,1,B,V,1,10,c10a42a3ac1869e572c0706d7e733798ca84594f510d8f013ca0a85aa3837073,942484272,1
13,B,1,B,V,1,11,bc572fa2a9f553c43ec8b4486a9c4c7c4617cea351a320caea959f5003fad4e9,942484272,1
14,B,1,B,V,1,12,a088f20e35da93f43c136e495996bf0b673dbd14eec548a67449976ea011c770,942484272,1
15,B,1,B,V,0,12,76964ffc8083d694ad30167dea2e01880b949a273b8d405aa98027a7bf3ca098,942484272,1
16,V,2,B,V,0,12,ca6348658f359004f3ec58288a4190c134508be03a4dea44a8a673cca00df0f4,942484272,1
17,B,1,B,V,1,13,4abb93befafdcf62a39d9db58bd8c73b15921ef97b0b4bab091ca1217d1a550b,942484272,1
18,B,1,B,V,1,14,870a7552bbb98372c3564a8fa630084df4fd64d3f95368dd08b1fb14c65cc0d5,942484272,1
19,B,1,B,V,0,14,9433e7ceee01bf5c83aaac05fe56817c61151fe00a7f22341ccadf21868e7834,942484272,1
20,V,2,B,V,0,14,5685c81c648581d4abbc403fe6d6184cc408625c4ebae543f53b00e3d17a7d87,942484272,1
21,B,1,B,V,1,15,98e02f8eee4d757255d61ff699a433029770ed0b6d3a51671fa8e9b8e3ee664e,942484272,1
22,B,1,B,V,1,16,13cca593d095952e0a74f3cac6eda6654323331d185ae0821a77fda3122b81fd,942484272,1
23,B,1,B,V,1,17,689cddf2a9bc374ac5931210e2ed3c78b6962504621054fa34eacbed2ece327a,942484272,1
24,B,1,B,V,1,18,4a3f73c2c13e392c03ec6d0fbe22563088fd8717dc522acdd42268f64ab3e81b,942484272,1
25,B,1,B,V,1,19,c72852f28c4f17d9a90942ef3124bd623991f8c91c5d3b6c1b7bb78d7e7e8871,942484272,1
26,B,1,B,V,1,20,ae769deef9d8c668c6d7a77b0196ee9ad78edef21f92ab8c90e290f5e5aa8124,942484272,1
27,B,1,B,V,1,21,e914c0a6d8fe00cf8a194b2dba8823208b855a4cecdccb80bde899fb776de71d,942484272,1
28,B,1,B,V,1,22,c72bd470c54faa17f47ffaca86322b6aff12b00cf36304bf18393e2338eeae85,942484272,1
29,B,1,B,V,0,22,2d949aafb24edab81ba32d452f9f77481d415da8ddccfac54224198c8b14258a,942484272,1
30,V,2,B,V,1,23,3c7055436f46b48145f8d10ca36fb3a377533784fca873670b6825c42fc32415,942484272,1
31,V,2,B,V,1,24,6ac8fe84f91af8a671e24dac8742d1567bb547b1a27653b20243a385b7ee43d8,942484272,1
32,V,2,B,V,0,24,b827abf84fc71e7172f1dbeac95e497c69c22572b065633a400912a7d20fe9b4,942484272,1
33,B,1,B,V,1,25,ef904ef1e3f4a2b7ef27906499a4b679a1d74733de954d29eaaa6f5b827019d4,942484272,1
34,B,1,B,V,0,25,4961cb3631c5d48ad92306a54db0fa9a74032b07bacfce53eacb6656acfd32d8,942484272,1
35,V,2,B,V,0,25,b3fdc419d33c9a745889ecdf0f80f50c24978422627ad3ea52cb9cfabecc0237,942484272,1
36,B,1,B,V,0,25,a4e4da33a382c88732c162f1f6d8dbd9c17e6e1541a04e33b9527a3526dca218,942484272,1
37,V,2,B,V,0,25,54b61cfc805a7be249b8fdf87da5bd05c38095ecce24eb91619fefd8faec85a6,942484272,1
38,B,1,B,V,0,25,2ad5ffc527899df286f5a14621842cd4de65646e535e7be056299c4f0d94b40e,942484272,1
39,V,2,B,V,1,26,71504ef80cb39ecfd13c1bd5b55d4c8c21ac548e8040603ab1386bee4b11a241,942484272,1
40,V,2,B,V,1,27,f5f3c36a9057e3d074d08f74512e91066c6f34253cd1262ff24cbdd5a1c612d6,942484272,1
41,V,2,B,V,1,28,f4cbd60210fdda73bb36d0ba88b3f8b781ee88be0b19df99021a30d26e5d6e75,942484272,1
42,V,2,B,V,1,29,f7511d12f8eb6bb0b0d9bb8a7a04a12c1cc993a134fd017706313318e2253540,942484272,1
43,V,2,B,V,1,30,10720381cc4b271152ea050d432870e3193a03f3d8fe814d17bc824da5e63cd3,942484272,1
44,V,2,B,V,1,31,931d6448ff970f05f2dd6955246fdc0299660ee2454523e611dca58f97e54bb6,942484272,1
45,V,2,B,V,0,31,ef1ea746a368ebc93c00dc87ccbc002ab1a618d25f65a41df2c11bf60640f965,942484272,1
46,B,1,B,V,0,31,89293349629069ff0c230f4ed523f952e091ed109ca7eecaf7491c2eb47b4596,942484272,1
47,V,2,B,V,1,32,b96de49781e9589031a179a3ce7ba4183f6ad074cafdff7f963efa79a2c8c339,942484272,1
