trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,F,1,F,Y,0,0,2c7530986c6fd55b1a44ca554ed9f909276f81fa22cedce8570cedf3f90b1a01,1504361614,2
2,Y,2,F,Y,1,1,d8f55897b49e04ba658a30fbf99ed560e6d8cf8a5c5e67db07f3927799094bf5,1504361614,2
3,Y,2,F,Y,0,1,84bc308c08ec4e5d8f30895dbf16bae3284fa5e61483084003fbdb22b5e27a3c,1504361614,2
4,F,1,F,Y,0,1,cd6549d4e2b865de2df59748209e87789407a9b43227017d5af5566b70c121da,1504361614,2
5,Y,2,F,Y,1,2,1990c5bf45fae19d89ce9fa30cfbd26edf6abcd6052e3f1580177c129e46bf78,1504361614,2
6,Y,2,F,Y,1,3,391ba3e96c86045b049870f61dfe733712a48d702948b35d824f067964df6a2b,1504361614,2
7,Y,2,F,Y,1,4,f449bdcdd0dfcfc64190af17c17254393cecae136dd88adf90d0a2b9269c3d61,1504361614,2
8,Y,2,F,Y,1,5,17686f09835b7dc23f6ce5fa01f15c1e7a1581ec7bd0fd640babefcebb8bbaf2,1504361614,2
9,Y,2,F,Y,1,6,7c4088d62f2d79145ed96f07db286ecb229aae84e10e100ccd091482c83c0dab,1504361614,2
10,Y,2,F,Y,0,6,ca6836c8965161d9df662a2022a7f2233708d60c6b462fd45daae123040884db,1504361614,2
11,F,1,F,Y,0,6,6edf097ae0fc2776a6408990f402b79b9d49714f09009c5d874f34a19e93f847,1504361614,2
12,Y,2,F,Y,1,7,6f6ee773b493b93951a04b2fc5a18e755645abcb18dc4ada9cf21a682a256b1a,1504361614,2
13,Y,2,F,Y,1,8,3a1eb473d0fc3da4559af853eeb48829561e31aab2dd8eca54b57134d9882ef2,1504361614,2
14,Y,2,F,Y,1,9,fac81aec1ed3c059abf754e64430dc64c58cf3bbc0d59f4e086b4482514e6e48,1504361614,2
15,Y,2,F,Y,1,10,824add6c2f8ac655761199be6ac1327d807619177bf72c3c2db7d409c52b81df,1504361614,2
16,Y,2,F,Y,0,10,89a952b47bec61ebd001783788723f368d06d9f281700830aafa54946b1922d5,1504361614,2
17,F,1,F,Y,1,11,bd7d8a9560821ed5792b6efb573a0927fa8c2951fa24e02fb1ad0ef4ac723857,1504361614,2
