trial_index,ground_truth,nll,top2
0,U,0.578125,"[('U', 0.5625), ('P', 0.4375)]"
1,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
2,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
3,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
4,P,0.8984375,"[('U', 0.59375), ('P', 0.40625)]"
5,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
6,U,0.82421875,"[('P', 0.5625), ('U', 0.439453125)]"
7,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
8,P,1.703125,"[('U', 0.81640625), ('P', 0.181640625)]"
9,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
10,P,0.57421875,"[('P', 0.5625), ('U', 0.439453125)]"
11,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
12,U,1.703125,"[('P', 0.81640625), ('U', 0.181640625)]"
13,P,0.7578125,"[('U', 0.53125), ('P', 0.46875)]"
14,P,1.5,"[('U', 0.77734375), ('P', 0.22265625)]"
15,P,0.6328125,"[('P', 0.53125), ('U', 0.46875)]"
16,U,0.57421875,"[('U', 0.5625), ('P', 0.439453125)]"
17,U,0.4296875,"[('U', 0.65234375), ('P', 0.34765625)]"
18,U,0.38671875,"[('U', 0.6796875), ('P', 0.3203125)]"
19,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
20,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
21,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
22,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
23,P,1.9140625,"[('U', 0.8515625), ('P', 0.1474609375)]"
24,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
25,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
26,P,2.125,"[('U', 0.87890625), ('P', 0.11962890625)]"
27,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
28,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
29,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
30,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
31,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
32,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
33,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
34,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
35,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
36,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
37,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
38,P,2.578125,"[('U', 0.92578125), ('P', 0.07568359375)]"
39,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
40,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
41,P,2.34375,"[('U', 0.90625), ('P', 0.09619140625)]"
42,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
43,P,2.125,"[('U', 0.87890625), ('P', 0.11962890625)]"
44,P,1.703125,"[('U', 0.81640625), ('P', 0.181640625)]"
45,U,0.82421875,"[('P', 0.5625), ('U', 0.439453125)]"
46,U,0.474609375,"[('U', 0.62109375), ('P', 0.37890625)]"
