participant_id,trial_index,ground_truth,nll,top2
77398,1,B,0.6931471824645996,"[('R', 0.5), ('B', 0.5)]"
77398,2,B,0.38687101006507874,"[('B', 0.6791786551475525), ('R', 0.3208213150501251)]"
77398,3,R,1.5019290447235107,"[('B', 0.7772998809814453), ('R', 0.22270016372203827)]"
77398,4,B,0.25192904472351074,"[('B', 0.7772998809814453), ('R', 0.22270016372203827)]"
77398,5,B,1.0537006855010986,"[('R', 0.6513548493385315), ('B', 0.3486451208591461)]"
77398,6,B,0.38687101006507874,"[('B', 0.6791786551475525), ('R', 0.3208213150501251)]"
77398,7,B,0.3132617473602295,"[('B', 0.7310584783554077), ('R', 0.26894140243530273)]"
77398,8,B,0.2014133334159851,"[('B', 0.8175744414329529), ('R', 0.18242549896240234)]"
77398,9,R,1.7014133930206299,"[('B', 0.8175744414329529), ('R', 0.18242549896240234)]"
77398,10,B,0.2014133334159851,"[('B', 0.8175744414329529), ('R', 0.18242549896240234)]"
77398,11,B,0.38687101006507874,"[('B', 0.6791786551475525), ('R', 0.3208213150501251)]"
77398,12,B,0.1602240949869156,"[('B', 0.851952850818634), ('R', 0.14804720878601074)]"
77398,13,B,0.1602240949869156,"[('B', 0.851952850818634), ('R', 0.14804720878601074)]"
77398,14,B,0.1602240949869156,"[('B', 0.851952850818634), ('R', 0.14804720878601074)]"
77398,15,B,0.2014133334159851,"[('B', 0.8175744414329529), ('R', 0.18242549896240234)]"
77398,16,B,0.1602240949869156,"[('B', 0.851952850818634), ('R', 0.14804720878601074)]"
77398,17,B,0.1602240949869156,"[('B', 0.851952850818634), ('R', 0.14804720878601074)]"
77398,18,R,2.1269280910491943,"[('B', 0.8807970285415649), ('R', 0.11920291185379028)]"
77398,19,B,0.1602240949869156,"[('B', 0.851952850818634), ('R', 0.14804720878601074)]"
77398,20,B,0.10020658373832703,"[('B', 0.9046505093574524), ('R', 0.09534946084022522)]"
77398,21,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,22,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,23,B,0.10020658373832703,"[('B', 0.9046505093574524), ('R', 0.09534946084022522)]"
77398,24,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,25,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,26,B,0.10020658373832703,"[('B', 0.9046505093574524), ('R', 0.09534946084022522)]"
77398,27,B,0.12692804634571075,"[('B', 0.8807970285415649), ('R', 0.11920291185379028)]"
77398,28,B,0.12692804634571075,"[('B', 0.8807970285415649), ('R', 0.11920291185379028)]"
77398,29,B,0.10020658373832703,"[('B', 0.9046505093574524), ('R', 0.09534946084022522)]"
77398,30,B,0.10020658373832703,"[('B', 0.9046505093574524), ('R', 0.09534946084022522)]"
77398,31,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,32,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,33,B,0.10020658373832703,"[('B', 0.9046505093574524), ('R', 0.09534946084022522)]"
77398,34,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,35,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,36,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,37,B,0.07888974994421005,"[('B', 0.9241418242454529), ('R', 0.07585817575454712)]"
77398,38,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,39,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,40,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,41,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,42,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,43,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,44,B,0.06196761503815651,"[('B', 0.9399133324623108), ('R', 0.06008664891123772)]"
77398,45,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,46,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,47,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,48,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,49,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,50,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,51,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,52,B,0.03804141283035278,"[('B', 0.9626731276512146), ('R', 0.037326887249946594)]"
77398,53,B,0.04858732968568802,"[('B', 0.9525741338729858), ('R', 0.047425877302885056)]"
77398,54,B,0.2014133334159851,"[('B', 0.8175744414329529), ('R', 0.18242549896240234)]"
77398,55,R,0.9740769863128662,"[('B', 0.622459352016449), ('R', 0.3775406777858734)]"
77398,56,R,0.07888974994421005,"[('R', 0.9241418242454529), ('B', 0.07585817575454712)]"
77398,57,B,3.529750347137451,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,58,R,0.07888974994421005,"[('R', 0.9241418242454529), ('B', 0.07585817575454712)]"
77398,59,R,0.04858732968568802,"[('R', 0.9525741338729858), ('B', 0.047425877302885056)]"
77398,60,R,0.03804141283035278,"[('R', 0.9626731276512146), ('B', 0.037326887249946594)]"
77398,61,R,0.023245446383953094,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,62,B,3.773245334625244,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,63,R,0.04858732968568802,"[('R', 0.9525741338729858), ('B', 0.047425877302885056)]"
77398,64,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,65,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,66,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,67,R,0.03804141283035278,"[('R', 0.9626731276512146), ('B', 0.037326887249946594)]"
77398,68,R,0.03804141283035278,"[('R', 0.9626731276512146), ('B', 0.037326887249946594)]"
77398,69,R,0.03804141283035278,"[('R', 0.9626731276512146), ('B', 0.037326887249946594)]"
77398,70,R,0.04858732968568802,"[('R', 0.9525741338729858), ('B', 0.047425877302885056)]"
77398,71,R,0.03804141283035278,"[('R', 0.9626731276512146), ('B', 0.037326887249946594)]"
77398,72,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,73,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,74,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,75,R,0.029750416055321693,"[('R', 0.970687747001648), ('B', 0.02931223250925541)]"
77398,76,R,0.023245446383953094,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,77,R,0.023245446383953094,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,78,R,0.023245446383953094,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,79,R,0.023245446383953094,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,80,R,0.023245446383953094,"[('R', 0.977022647857666), ('B', 0.022977372631430626)]"
77398,81,R,0.01416344940662384,"[('R', 0.9859364032745361), ('B', 0.014063626527786255)]"
77398,82,R,0.01416344940662384,"[('R', 0.9859364032745361), ('B', 0.014063626527786255)]"
