trial_index,ground_truth,nll,top2
0,U,0.578125,"[('U', 0.5625), ('P', 0.4375)]"
1,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
2,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
3,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
4,P,0.8984375,"[('U', 0.59375), ('P', 0.40625)]"
5,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
6,P,0.57421875,"[('P', 0.5625), ('U', 0.439453125)]"
7,U,0.38671875,"[('U', 0.6796875), ('P', 0.3203125)]"
8,U,1.9140625,"[('P', 0.8515625), ('U', 0.1474609375)]"
9,P,0.69140625,"[('U', 0.5), ('P', 0.5)]"
10,U,0.38671875,"[('U', 0.6796875), ('P', 0.3203125)]"
11,U,1.140625,"[('P', 0.6796875), ('U', 0.3203125)]"
12,P,0.57421875,"[('P', 0.5625), ('U', 0.439453125)]"
13,U,0.251953125,"[('U', 0.77734375), ('P', 0.22265625)]"
14,U,0.38671875,"[('U', 0.6796875), ('P', 0.3203125)]"
15,U,0.5234375,"[('U', 0.59375), ('P', 0.40625)]"
16,U,0.38671875,"[('U', 0.6796875), ('P', 0.3203125)]"
17,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
18,P,1.703125,"[('U', 0.81640625), ('P', 0.181640625)]"
19,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
20,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
21,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
22,P,2.125,"[('U', 0.87890625), ('P', 0.11962890625)]"
23,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
24,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
25,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
26,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
27,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
28,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
29,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
30,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
31,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
32,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
33,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
34,P,2.125,"[('U', 0.87890625), ('P', 0.11962890625)]"
35,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
36,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
37,P,2.8125,"[('U', 0.94140625), ('P', 0.06005859375)]"
38,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
39,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
40,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
41,P,2.125,"[('U', 0.87890625), ('P', 0.11962890625)]"
42,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
43,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
44,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
45,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
46,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
