trial_index,ground_truth,nll,top2
0,P,0.828125,"[('U', 0.5625), ('P', 0.4375)]"
1,U,1.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
2,U,1.140625,"[('P', 0.6796875), ('U', 0.3203125)]"
3,P,0.57421875,"[('P', 0.5625), ('U', 0.439453125)]"
4,P,0.82421875,"[('U', 0.5625), ('P', 0.439453125)]"
5,U,0.474609375,"[('U', 0.62109375), ('P', 0.37890625)]"
6,U,0.69140625,"[('U', 0.5), ('P', 0.5)]"
7,U,1.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
8,U,0.8984375,"[('P', 0.59375), ('U', 0.40625)]"
9,P,0.82421875,"[('U', 0.5625), ('P', 0.439453125)]"
10,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
11,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
12,P,0.4296875,"[('P', 0.65234375), ('U', 0.34765625)]"
13,U,0.474609375,"[('U', 0.62109375), ('P', 0.37890625)]"
14,P,1.9140625,"[('U', 0.8515625), ('P', 0.1474609375)]"
15,P,0.69140625,"[('U', 0.5), ('P', 0.5)]"
16,U,0.4296875,"[('U', 0.65234375), ('P', 0.34765625)]"
17,U,0.38671875,"[('U', 0.6796875), ('P', 0.3203125)]"
18,P,1.2265625,"[('U', 0.70703125), ('P', 0.29296875)]"
19,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
20,P,1.0546875,"[('U', 0.65234375), ('P', 0.34765625)]"
21,U,0.28125,"[('U', 0.75390625), ('P', 0.2451171875)]"
22,U,0.6328125,"[('U', 0.53125), ('P', 0.46875)]"
23,U,0.57421875,"[('U', 0.5625), ('P', 0.439453125)]"
24,U,0.4296875,"[('U', 0.65234375), ('P', 0.34765625)]"
25,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
26,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
27,P,1.5,"[('U', 0.77734375), ('P', 0.22265625)]"
28,U,0.251953125,"[('U', 0.77734375), ('P', 0.22265625)]"
29,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
30,P,1.703125,"[('U', 0.81640625), ('P', 0.181640625)]"
31,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
32,U,0.251953125,"[('U', 0.77734375), ('P', 0.22265625)]"
33,U,0.28125,"[('U', 0.75390625), ('P', 0.2451171875)]"
34,U,0.251953125,"[('U', 0.77734375), ('P', 0.22265625)]"
35,U,0.251953125,"[('U', 0.77734375), ('P', 0.22265625)]"
36,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
37,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
38,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
39,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
40,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
41,P,1.9140625,"[('U', 0.8515625), ('P', 0.1474609375)]"
42,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
43,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
44,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
45,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
46,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
47,P,2.34375,"[('U', 0.90625), ('P', 0.09619140625)]"
48,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
49,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
50,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
51,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
52,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
53,U,0.6328125,"[('U', 0.53125), ('P', 0.46875)]"
54,U,0.82421875,"[('P', 0.5625), ('U', 0.439453125)]"
55,P,0.7578125,"[('U', 0.53125), ('P', 0.46875)]"
56,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
57,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
58,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
59,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
60,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
61,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
62,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
63,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
64,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
65,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
66,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
67,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
68,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
69,U,3.28125,"[('P', 0.9609375), ('U', 0.03759765625)]"
70,P,0.474609375,"[('P', 0.62109375), ('U', 0.37890625)]"
71,U,1.40625,"[('P', 0.75390625), ('U', 0.2451171875)]"
72,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
73,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
74,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
75,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
76,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
77,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
78,P,0.4296875,"[('P', 0.65234375), ('U', 0.34765625)]"
79,U,1.2265625,"[('P', 0.70703125), ('U', 0.29296875)]"
80,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
81,U,1.9140625,"[('P', 0.8515625), ('U', 0.1474609375)]"
82,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
83,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
84,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
85,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
86,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
87,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
88,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
89,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
90,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
91,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
92,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
93,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
94,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
95,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
96,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
97,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
98,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
99,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
