trial_index,ground_truth,nll,top2
0,U,0.578125,"[('U', 0.5625), ('P', 0.4375)]"
1,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
2,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
3,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
4,U,0.5234375,"[('U', 0.59375), ('P', 0.40625)]"
5,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
6,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
7,P,3.046875,"[('U', 0.953125), ('P', 0.047607421875)]"
8,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
9,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
10,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
11,P,2.578125,"[('U', 0.92578125), ('P', 0.07568359375)]"
12,U,0.8984375,"[('P', 0.59375), ('U', 0.40625)]"
13,P,0.7578125,"[('U', 0.53125), ('P', 0.46875)]"
14,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
15,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
16,U,0.201171875,"[('U', 0.81640625), ('P', 0.181640625)]"
17,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
18,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
19,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
20,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
21,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
22,P,2.578125,"[('U', 0.92578125), ('P', 0.07568359375)]"
23,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
24,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
25,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
26,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
27,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
28,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
29,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
30,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
31,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
32,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
33,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
34,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
35,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
36,U,0.06201171875,"[('U', 0.94140625), ('P', 0.06005859375)]"
37,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
38,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
39,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
40,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
41,U,0.0380859375,"[('U', 0.9609375), ('P', 0.03759765625)]"
42,P,3.28125,"[('U', 0.9609375), ('P', 0.03759765625)]"
43,U,0.4296875,"[('U', 0.65234375), ('P', 0.34765625)]"
44,P,1.2265625,"[('U', 0.70703125), ('P', 0.29296875)]"
45,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
