trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,D,1,D,X,1,1,04a619bf40e73a8e80fbe8ebcccf8238f7c9a07a3ed9411cde4c7743491c8b40
2,D,1,D,X,1,2,3135a7a465d9e164691fb85b7491885dd2d5f54bfe7299ff863f19975e7284bd
3,X,2,D,X,0,2,0de2905c5ff08e3af7e2bbde9b17307839218f7099a7d717e52e3bad378953f4
4,D,1,D,X,0,2,990c228b13580fff39888b297468453e9870a5867fcc3a43c585bbf3cc709a87
5,X,2,D,X,1,3,47ef13a21c0cb3d86d686cca103558b87a957a947a79637d4d68f1dadf360fc2
6,X,2,D,X,0,3,90994c32639e3427f967e37a844d2ede0e8be786b9bcd15e52e22ece17de77f6
7,D,1,D,X,1,4,0cc8a347d0d439a153625673b27459ab3720bda0aa7d0e3bbf77fed0befb191d
8,X,2,D,X,0,4,a4344377c6c0c975a956eb1544f0db3b769eeb42410f17c4c9ef673cc3e3f33b
9,D,1,D,X,1,5,4ff3194dc4eeccae65ec4115ffc1403e05901d1f7fd46cd3c54d74e4550223bc
10,X,2,D,X,1,6,889ec169bdbb2c9715df4f7a370bf194d74b91f193ab44a2614138d5689c5b53
11,D,1,D,X,1,7,2d3c107f2665e9c0fd1530b158091c77df93e6e742d8be49af2d3db1256499f0
12,D,1,D,X,1,8,d3fe51ab7265601c6226b8872955e40256846c9886644e7d708973daaed75dec
13,X,2,D,X,0,8,58bc80dab5cf0cc024270906e5e5b92d19115b33197cb04b023d761be2019b60
14,D,1,D,X,1,9,217a27ebc0d398cc0560fa5228ed4c4df8a5edef00183c0eba26200708e299cb
15,X,2,D,X,1,10,7f467beae1c153d7b0378bf433a0e18ae7e486d561553e5b5f3e6bd86d98f4d8
16,D,1,D,X,1,11,a5ea96f16c6aac7b35d929e88336e7deb1487bc4e1752c23b91c7e1375f317cd
17,D,1,D,X,1,12,babbcf96c7d22801c464381ac4fc878f799f75816b5a3b2180b45cd9a5717c68
18,X,2,D,X,0,12,a35d14f080d42d4aab715ce858b4f7568a8665288bd8884da50bf3bed7eead29
19,X,2,D,X,0,12,f8ebee8d8972925c6ff8d9e5fec611dfdb5c93c34a1055c04cba76d4e217a651
20,D,1,D,X,1,13,d377eca5a4272de1cdfd1975cca72b73aceb014daf17f5385de6e2a4a5f05d15
21,X,2,D,X,0,13,e55e01e69a1a946840cf1a6672d1710db43049532d2b290282420aa3c2d6248d
22,D,1,D,X,1,14,e52b949f8f9e2a07269e36c56f02cd4f914973b8fdef1e820e227c129e95472c
23,X,2,D,X,0,14,8913cc1633da0d1c078557da7d4132ffdc13f34df6421e4479264ff76a586f52
24,D,1,D,X,1,15,7cd088512ecc74c19640357d70b9ba82c23a2ba6fc3e96da89bf5555a2907f5d
25,D,1,D,X,1,16,9a61356d3e63f7d50ae9872ef85849d6b9f589e9346aae7d71d368ec64db5088
26,D,1,D,X,1,17,b5ecde0e2bfaa5ae6f62650f5b7236da27493c4fbedd47b251ef6277b6905bfa
27,X,2,D,X,0,17,4c5be8b6ee0486459ed1a76eb5b6f2d7ac09cc34b1790e692b9509a958ee419d
