trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,S,1,S,D,1,1,5a00787dcb4e2e1eb0a7a17f66689fffbb9b79a161106c5893823f5f3c5c15dd
2,D,2,S,D,0,1,692d1d6185341de456f3e1a7328b0ac72038081176019c230f6b3eb6652175fa
3,S,1,S,D,1,2,371fd8df35c4d27829a93f6976c7c90ee7d19bce69acc452f03520619f0f2c84
4,D,2,S,D,1,3,8925e78829f1488d56ce95832d16e24c252f3021a559cffa410015f15b0815ad
5,S,1,S,D,1,4,e7dacc2ae8c4358d86e2f84ca674d12558a39c369a5abe3065dcfee092ecea97
6,D,2,S,D,0,4,346e071b9c89d65fe0604d478c42f774703602ea93765e4b7b6f9e1a5811073c
7,S,1,S,D,1,5,08b6e57b2bd4011eb92f43294196517d3f7a36bc967719f57e99bb87c7e1c505
8,D,2,S,D,0,5,966a9a5d24f78443c6d71e8d9f9ff898766d0e0959dc1c17559b7b30042b6d91
9,S,1,S,D,1,6,82423b7eefe1cafa0f2bbc841e4cf3711c2a4f3e697a8b063e74f0d27c0dd9b6
10,D,2,S,D,1,7,ba9768093babeae609b856de5d08be00cd19d854f7db5fa609d792a010da55bf
11,S,1,S,D,1,8,81f40a36bf3e1cb495eee7b630dc12fb42ecea5f094395fe4ecaeacfd12b4e45
12,D,2,S,D,1,9,4eb67cc35a288fc359ad65fefbdd00b89426b788432bf2cd0c67acb2bb7b8473
13,S,1,S,D,1,10,9e38d37bcf16f82f2a58463db046435238f9d687c763805de68643ce3dbff9d1
14,D,2,S,D,0,10,c7e80cafb8208dedf0edb28c16059e6d10e58cac23cd9c18565f4d6ef97bdba0
15,S,1,S,D,1,11,cf1d71cc536534bd7a0d88802207dbae7ea85b3660f2dd7737e257b4cf8c88ba
16,D,2,S,D,0,11,f80ff00e0a95262a496485b4c2203fc5d8f44ee21d22c8caa476410a962a9f5b
17,S,1,S,D,1,12,eb4d138a4f2e88f9c416c5abe9e351ccddb6e79bcd8be0779a71b95235b6b2ed
18,D,2,S,D,0,12,fd9fc9fd6265625eeed1f484a8dd4aa6ccb28eb7796a07c780cb4d8b011837ee
19,S,1,S,D,1,13,a9a8662eb485841a1a62a3cfb34c95f08388cd510011fc77dfa4b936f295cbcc
20,D,2,S,D,0,13,44122e20ee95bbf4812a4c3ec3a77134fa829b48e29f3cd1a4431f25ed0cfe78
21,S,1,S,D,1,14,774850338c05a9a490c8de75101aea2c6ceff74957b497936eee0f207bac0911
22,D,2,S,D,0,14,fe89fb5099aa8cfc688f8dd756018aa10ac5eefbb7dbb4fa804ae8e6cc11d1fa
23,S,1,S,D,1,15,89184c10b77fb2f2dcb6c82bcf7506a6b3ac87d5c52810b982e62e58b7741f19
24,D,2,S,D,0,15,3729a014ec5aab0f78fbf7af00c5e8d52e3f8ca3b503577b20cac59130b968e6
25,S,1,S,D,1,16,492e24557759fe0715eaf2edf0bb90d7878f5f7f5b9a18b9a82450156fb68869
26,D,2,S,D,1,17,2fabbcc4c369c14fd796b7bbafbe1a8d8c483d6dd532178d1c4f47b38cf4ae84
27,S,1,S,D,1,18,fc3bb41b4955c76cdccd0c6756e3590dcf8392ee9a4db4657e2542c1c6759a01
28,D,2,S,D,0,18,bbc673dcdadbbf297b7450ce5d67273d9d8c30719b478d83bb441a51acd3c58e
29,S,1,S,D,1,19,6c6ee0e38c8e47598e5f56664a9883c0f843bbe7e04de8de5e431ffd4acbb895
30,D,2,S,D,0,19,3268708cc10b22ab0a8d9921ecd4ab38c61429050f8275939283c999db3c622a
31,S,1,S,D,1,20,9e35b8dce93130662bf9f1d6af40ee33fb1d0c570c21ffa0b9fceac3f72dba9e
32,D,2,S,D,0,20,9e7c57761cc36d42cafb6cdba4278a849d18b28a96f643e35160c5f8f7ff1292
33,S,1,S,D,1,21,c717f6328f6365961a09c0e8a7cc2cc6791cd47f74b95b91c284b1d2cc9f9639
34,D,2,S,D,1,22,5f4be4a30a4130709d657b3f185478b9619f15a2ce0c51f72ab16ce4b63d1159
35,S,1,S,D,1,23,85ebc5c6555d8788a606a7b53d9606bce49a4c26005e78952f1997deb321c1a1
36,D,2,S,D,0,23,64641bd524e34de149cc9de83965d9d01730ea239cc1976995290fe882a55266
37,S,1,S,D,1,24,79e4b10d84912e0f168f097a41ce2ca4861e8f8ea5e7903049702abd443d8501
38,D,2,S,D,0,24,a9ce52193301b9fbbcc742bb487ce2b6db76f8e070e2fad0f0d4423806e1ecbf
39,S,1,S,D,1,25,20a54f86328dcf3aa74c417ebd6f265204ce435b127d2cb557dc3545477f5409
40,D,2,S,D,0,25,2d48433eb0d39555ac25a9243e85c70fccce034ecdba4ef83facfad6607a7e21
41,S,1,S,D,1,26,aedd49fc81f627c035de81a2f6268053e676c3036545a89676364116f5b6b4b1
42,D,2,S,D,0,26,a0fff3d9e2f79958863f23428a49fdb668a87b64f0cfb53ac9f7533a6008c3d0
43,S,1,S,D,1,27,2a138fc682bcc184a19c4e9bd3353e54be91673edb564093c0e3eb853e45017d
44,D,2,S,D,0,27,279db316f173c558a4cc6026fa1f28f1424db734f7290257343a19527b60c53d
45,S,1,S,D,1,28,cb6b3db3e40c2c1eb28f1bbac7777eae7174b3e852125c39663168c5509d098a
46,D,2,S,D,0,28,26201d5de7706f17b0ddbdd2f5663524dadf880ad64f3b202cef8f1f9332ac27
47,S,1,S,D,1,29,182a57c46f7efef7f066c803ecea3f0a374d1a9c7abf5487992a5248be09f179
