trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,Q,1,Q,P,1,1,151c30d1dbf6c45d268ea5e5c9ef51c748762787840a16f8821e30feac82af71
2,P,2,Q,P,0,1,4b2be3c7e29c9418bed06283eb9bc2161f10d3e161280d542b612cd4a780e195
3,Q,1,Q,P,1,2,013fdc46cc1f92b7f72639f071c499f63e3c771ac6b8313aef866cb6f9ca286f
4,P,2,Q,P,1,3,543ddadc6d614395aebbf8e9712c41cdd21a48db9c73ac4f2b71cdad3ba567b3
5,Q,1,Q,P,1,4,c5f6da37e4fbeaf243281092aabb8cd304f801c635d8a1b73b6fe08cdd9ca134
6,P,2,Q,P,0,4,18c9007c4885851318b61111c368ac7f42f4637f86e7147961b91641f73acd99
7,Q,1,Q,P,1,5,de2e5ef4b8991a4cfb37a1d61441c8ed5e474b75db546f57f045fc618446bd95
8,P,2,Q,P,0,5,2c831de8d9a35efbe0deb935b5bea3f43f1eac0fb5bcd22b961fd51c0d8bab76
9,Q,1,Q,P,1,6,8ba23d34270d7254249893458e1ca4483f15c63f07fa419442e5f65948c14229
10,P,2,Q,P,1,7,38d51c7022c8e8d1ec904ab1feea5a8e51a869bdfb981c317e25f85704916e08
11,Q,1,Q,P,1,8,4374df8c62f0268d9aef4f1608b88bd1977f8ba0fd8b5d0d3366959e29b5a3ee
12,P,2,Q,P,1,9,f509504a6b4ffd528bcad5fd202e8690b896dbe7962afc2c6394ec99558d7481
13,Q,1,Q,P,1,10,bb2aa6efc94e67089f995cec600920912490a18d32ad28cf75c86a45f1659307
14,P,2,Q,P,0,10,4d2a67f41dc8213b9b981deebaa45746adb7c2bd8897d59b8243c8afb55bfd27
15,Q,1,Q,P,1,11,d85892d9b61afe822e244c5d9e472cade8f4a42a5a9b13892deaeb0ecca29db5
16,P,2,Q,P,0,11,d78efcd821bf943a69f88560310cad62b9de33cf6a057d947f30b0440e63cee2
17,Q,1,Q,P,1,12,1d5b7a96ee7533d9845f30a7851bbd595c0922428b98fab593da9094817c0981
18,P,2,Q,P,0,12,81875a73676e98ac696c3db145c67878f7287f537379ab3502aa395f7eed9010
19,Q,1,Q,P,1,13,51ec11f5149c019469f52d5a64ffe8843734332111755d597fc8b8a254a63c67
20,P,2,Q,P,0,13,44e0222d3801db41ab874772bece480751a71876541328107338c8349793345b
21,Q,1,Q,P,1,14,801ca75887f244b2da9c946b2cfed89d2ecef261cd082777360252a3490e6383
22,P,2,Q,P,0,14,82ef6a16814471849621f3802453f5b0e23872922e2adc19e6f23a54e0938d0d
23,Q,1,Q,P,1,15,1629a07259eecf96bf6d9d9467cfe4bbabd75448b44e2d4b66c3bce138ea44c3
24,P,2,Q,P,0,15,643d6d8902b5f71f9af242bbbd0521cf92782783c042efe7f581082641a451b4
25,Q,1,Q,P,1,16,5a473d9279dfc1920dd11221118e4ea56099258b165829d214c1814e1f35e705
26,P,2,Q,P,1,17,f9680ec18f695954f6b928aecfcf22bbdb755919a1ec5b47174a0e9e573f9692
27,Q,1,Q,P,1,18,a5ee76a0af371aa2a36261b01d58d852dc29fd0f34d576250acb22983eeea6ce
28,P,2,Q,P,0,18,280f29cd10b0f23876abf6b6e75d91e7463c7831d77fff8f4024a7c6a6615650
