trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,T,1,T,Z,1,1,7b4f1a38c88ec3d5c9b18b73ddc5b14fe356006a12b027c70d38fe7d6a0fb80b
2,Z,2,T,Z,0,1,0fa909b35d4f11bb23bd16f26ec32f2095e2bf2eb049f9f9dbc57fa96e8b7b18
3,T,1,T,Z,1,2,b2ca9946880a9ff49a5bf3f540d39c1257ef12ae1e3fff1811b93e08a9dc2c99
4,T,1,T,Z,0,2,3c0deacaa5b373bed77aa42ff52a63c1b2854739cb269f7ff92a97f86a4e202b
5,Z,2,T,Z,1,3,d27594a12f5b6840c7083c0d40d8491de3997dbec7064a81cf2ea3422544b738
6,Z,2,T,Z,0,3,f4eb979bd99b8b0b39ff2569d5613b10664d1b12649783733b31b5305f7e9ef2
7,T,1,T,Z,1,4,8f5ab4ae8a874d9da851d9a642464c8e080b125eb1fbe167a77479b1aebbac5b
8,Z,2,T,Z,0,4,60759cf7e00c45c4e8603177645b2edc7a907cb92ce98294c9468d7159a525ec
9,T,1,T,Z,1,5,a18888940b74551f7a7867bf870c9c96682ea580f337df4f2dbadd9ed73ab7a2
10,T,1,T,Z,0,5,4524d946b7f296ae8a857f4b9b8865a2ec37c7668ad42654fa8803c03c8c4e0b
11,Z,2,T,Z,1,6,3440c2c406c16f2734016bcc993071ef031342579e6d7acf548bd9bb777ff567
12,Z,2,T,Z,1,7,90e32fbf49a530752a0eaa62d21b484b7b03b8fccdd0e69c5a80d37bc6054266
13,T,1,T,Z,1,8,f7fccb17f9b533c1e30ca8abc9514fd1ae1c6250fe1de23045b57799e6d159c9
14,T,1,T,Z,1,9,68aadf41f1a59937c2df275c6aa3b99fd6134b6eab3fd86d9b2f2c17e2a71b57
15,Z,2,T,Z,1,10,cbbe83b0fc029d0ba5f347df3983aa6c5b48adf98064cac4399830f0cba4d525
16,Z,2,T,Z,0,10,fe4f4578ec8be21c980f2af88da635271abf7743e46fc13b94408dbebd3551c2
17,T,1,T,Z,1,11,4273109fd665b9dbcad6645707a83371ff011ddedd6b9d1e40e0a71799ea4328
