trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,O,1,O,R,1,1,29660ff0bb0ea98aa34f1567ae0fe9e6e6714fcda2835c59cc1fb330c2b3241a
2,O,1,O,R,1,2,44d7c943c5e009162463a9964cbc5d3eae6fe07930e9a8176cbf00b46089f238
3,O,1,O,R,1,3,174340c4ae48026c9dd4f6d015d551886bbb04f4fb676b87260ab6272a11f238
4,R,2,O,R,1,4,b87b94a43f2b8c18bf6fdc3c805da4a8f631ae6c665fa4c71e239f241dfeee38
5,R,2,O,R,1,5,161ad59420f5a7293d3989e89985e10296a3df60ca82a553fe514177dafba93b
6,O,1,O,R,1,6,855145ed399aa91c25581fc40868b6043c367bd6f20b55cf5b0f0581d474f35c
7,R,2,O,R,1,7,34d2419dd84888b3d367016125d8073c62e559e264cab306b0f4b29787435201
8,O,1,O,R,1,8,48fce7b044b9fb296d22b629f60ca623e04d42e8c7c46cda79a702157f5babfb
9,R,2,O,R,0,8,6306da192eae6b78bf4500c55232e1143dce2d281ec6113d7467292a7a152df8
10,O,1,O,R,0,8,583833ea81dec35eb1616f4da4a2b89e66060a0e2a26a1d1fef7dc67b8b7aaf2
11,R,2,O,R,1,9,3af0a0c67d9217b3ad8c2aa64863ba5ef6a226f0a4dbc936d8ce793dcc0e8cd7
12,O,1,O,R,1,10,80bdadd719fa325d919419e0119f78dcbc0f54c6f26d3b36673ec78c284746f4
13,O,1,O,R,1,11,5873b63399fdf42d110379c1dc05e6a861c42cab7cd93da7654eb00d44c10e48
14,O,1,O,R,1,12,67bf07a825f3f3cfbedb188071068ae214e0efe93936413b8e8286c540f08a94
15,R,2,O,R,1,13,8accbd131fd016925f99f3decc6030ef4abc3053ea88f40a407cfbc615808ad7
16,R,2,O,R,0,13,1dee543fa6aa793df08238534a5e6bf5d76ed91060f84da6a216e7482d2deba1
17,R,2,O,R,0,13,900a96b85343156427b5e7102729948706d0dde64a5de4a3cbc4897ff0f67157
18,O,1,O,R,1,14,05829fae5ad05749165634b625837eaab803827a8359b1f6f676cf3160b44c74
19,O,1,O,R,1,15,e86ee4f7fb7e00d063e18f612e3a639ab22ca39e1e6a2c4054d7e668de2c783d
20,R,2,O,R,0,15,d34f339ab7bc5f95a1101f4c922c0489f88e8eb69b769d65cb966c9db2e1407f
21,R,2,O,R,0,15,38eb7adf5e8f3796676661dc554eac2b2ccd9b8392ddb13c97e7afbf9e3e1e05
22,O,1,O,R,1,16,e161955ff4d54cfeba26af9d78e96a8e3d810aff67649f75b5a3289bb9c1a46d
23,O,1,O,R,1,17,e1e28b4d944db83d0af6a2d75f9beaa2df6e2b4aa68271ca543b57034b874483
24,O,1,O,R,1,18,51afbcd9e566ba1d309c1a8b85bcaf5fe80a83cb22a6cce5a2f74b4206f20d77
25,O,1,O,R,1,19,1884a20f533306dd95509df7384b20bb6b8c74ed9fe7fba0d1feaf6904febb3b
26,R,2,O,R,1,20,06e06fe9744e4f3f8dc5002fe17f72125391e8284fb1972bfffc59456c58ff93
27,R,2,O,R,0,20,053694e36915b2bb6580e7b05bca47709a114f95660811da7b28e39aed2abb1a
28,R,2,O,R,0,20,f65c01351a9f6fae75fb1416be813936943bc2dcaad03889c22e03e187753b58
29,O,1,O,R,1,21,018828c7d4316cb282f106e368547eca57e66da39cc706011d8330c336b60fa4
30,O,1,O,R,1,22,202d28f6626e2d124d67b6369e0053d4736d81937bf7d843c35877918499a23c
31,R,2,O,R,0,22,4712a5ce9be5dc5f816f08ea38e8286d592c72b4a2c03124f252a384c1bbf0ab
32,O,1,O,R,1,23,5724584822436d6696a6da9dba5bec33a104981002c2b126f4338a99232c97f7
33,O,1,O,R,1,24,9de97e4d0a6ac3e0030ceeca193d35d0ab3575551a2d585587a5784a6b6c93b1
34,O,1,O,R,1,25,42344b6015ff438d449006a1404d024e7b864c76dc80f341ad0909c1cbe65b8f
35,R,2,O,R,0,25,18710bc33dc92dbe79896786a31fe883fc83beabfbe9b06f3005b73c12f6e672
36,O,1,O,R,1,26,9d2161f37acd91438d9f679af37fe04905ce59a5bf3dc6ea5a96a1a317f72bd0
37,O,1,O,R,1,27,7d751167dfc61941a08231ba2baa74b2c8dc2f065b1feb2bd1c209273dc009f5
38,O,1,O,R,1,28,1e1f2a5d417ca7f43e44d4c07c14d31ba039576c12efe1874562eb4a210e9c26
39,R,2,O,R,0,28,cb0999e6a4a4c510c459422276c795a8e32cc4a11f06f8cd61e65990ba904905
40,O,1,O,R,1,29,461bc3ce0e5021f34d7c3ac6e22a40c8c830492613312c20429120f9dd428f65
41,O,1,O,R,1,30,479ad17daa4bbdf628682ebeb1e80a05fbfe674666dc99a3cb673b9b3ce5bc90
42,O,1,O,R,1,31,521d5ddb9317842218799c62678002031fae668f6d94c0cb7ab66aba4bcc0009
