trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,V,1,V,D,1,1,e67d2165fa1cd6bfcc25bd42ef021cb50b999e729a8fb7009e23b587f70afc52
2,V,1,V,D,1,2,ea00114e1b8c1ac351132cbf485dc49374f0d657a6f834a828b552579b470631
3,D,2,V,D,0,2,34c52093a5cbc0f42d780ba583669f75e5061d16ad10182ddb24fb13f9544d55
4,V,1,V,D,0,2,f1d471e87e52b2550ed7371e1cdca488d418a9d4fa6c29ff89330c9b4a888b48
5,D,2,V,D,1,3,47ad5f561920b20d646acc6f81e8d87389bdca69a4a9d870114aa06c7130a943
6,V,1,V,D,1,4,0ef149d38d8849c390b8f48f3b2138f83b749ffdb140d222330b68b807f68352
7,V,1,V,D,1,5,5622edb2c8cc10ef38bfc7afdf1d20cf816553f1b890b1e3db43188fd4361fda
8,D,2,V,D,0,5,18ffdd7d2ee1d9ef2fa6134e032559abc1a03fed471b8fdb83c161768e17ecfc
9,D,2,V,D,0,5,101d556a903b1fa269de049b45ba1d10bd6bedcf0ae88965575d5f7f98ec1307
10,V,1,V,D,0,5,b10a5be36619b48e03d0734babe087411b77462e8f1e1e90a373dce2ef7f3cc4
11,V,1,V,D,1,6,6440efec20bceaa07cc282a8e66cda2eab0eed4a7f4c29ce7dd4d7858be985d0
12,D,2,V,D,1,7,3b5bd2d10848c256c3726e3ed91b4027a2279ceb9d0d05353b5bd217736e6fed
13,V,1,V,D,1,8,165ff45a438a32da4f4a7b9a3bc32168f87c8a874e2e9f964252931463aa7f6e
14,V,1,V,D,1,9,cef607197bc4d68223e318982d486f07959e698aa675e53362ef2a10c73c7f32
15,D,2,V,D,1,10,63f2a8680d56f30647f793d70220d949f1c267c74231f962e512b4f1a392bb49
16,D,2,V,D,0,10,ef130c481ff3b9106b869137bce1d21e0cc8ca4b0b1241c508adc6eb97f6d9ff
17,V,1,V,D,1,11,76115c28cf853d6c0e28f4f6ec8f079baa6c2bcd698f1c48de13f8e3d01ed1d5
18,V,1,V,D,1,12,51c594934f4664cf4599f72fc4b725215391576ff9e905065b01ff615ffc71c9
19,V,1,V,D,1,13,102f4ca49dc031cf1eb209d7b6e9c809a7e33a994b90f934e062d97284e6f405
20,D,2,V,D,0,13,adaececd613c8bfb85f04bb092d5418ae831ba762b2ec9096acaf50fef3a8ef9
21,D,2,V,D,0,13,f27a0dba0b92824d71cbf0f40049ccbbd0b69d2a64702823138b931fbfbf5d64
22,V,1,V,D,1,14,e35498816a3d664a649857267255e98408bdc5a1b84a11918e7adc6fafd58f7d
23,V,1,V,D,1,15,a1b7a74b5d84d4f519c1a7636d9843781d8ae0a277370573a2408cf1485a61d5
24,D,2,V,D,0,15,099679441d34119ef66402f9339d6f2e6a7f03f1195cee516eff3ef36aa182e7
25,V,1,V,D,1,16,889136b8cda7fd84985e0bb5fe1cccbd52b255c164cd2dd521cb3f920e0ecb1e
26,V,1,V,D,1,17,d3fa37592796d58d7d7dce2f0144a009f0df3223b80aab3ee1dd07a0567087b0
27,D,2,V,D,0,17,79ca9a53dcb878424ed3b448310c1c4fd86a7c8debdb00706adac7b370643751
28,D,2,V,D,0,17,4253c5e3f84412097a3d965a8c3567992d053a99ee022463526180c435487718
29,V,1,V,D,1,18,f28a129e79163774580cd41dbe1a63d742a959fdfac8b48d67f6c216c80e4f2a
30,V,1,V,D,1,19,ab03005d3f231e9c6274940f9f07bcb7721c0d62a6ca01be395b4d7cee319336
31,V,1,V,D,1,20,99ea090b804acc9617bdfedfcdafab10547cef05b97a5617d611dd4c2ce6f480
32,V,1,V,D,1,21,4e2caa6a16b62315548ca2b12f18be7d9971e398306e87f98253d797e8fcee6a
33,V,1,V,D,1,22,a2c06d73de7c585b863644e193c0593a27fb3260f5e4da41c518f901b905b674
34,V,1,V,D,1,23,d07e05ae7095c49b11cba383a8a219575c5b252316993b7902b565959c3b0733
35,V,1,V,D,1,24,e0c6a809fddffdba66d6abd1512310ed351e7dad661ef8c20e9e750498fabec1
36,D,2,V,D,0,24,99a8e1706bb400ca9bdcfa16262d4d53bfbe3729f2590796fb244abb1a218033
37,V,1,V,D,1,25,e23fd188ff3262914ad0e2da3c38e8bf3b36b0af67138dc0d3be0b3fecb6df54
38,D,2,V,D,0,25,b0bdf10a866de87df605b5ff60e787036e66801758db997319dc3cdfde12e35a
39,D,2,V,D,0,25,a4ab94006a696905bca66292946e84b037fb2d9019cad65572bfc2f6bf7dfac3
40,D,2,V,D,0,25,74cce968498368abba5782c6f43bd7bf1a577e32a5fa0cbc32be0fd1be108e03
41,V,1,V,D,1,26,044345adea1af72ca38823ae43fb2f738bc4980bd0d6f555f0dfcc2f746d91f4
42,V,1,V,D,1,27,b34f426419cef36ae3428db122fd634fc2d2378ea9f00425b17bd055bc6b4900
43,V,1,V,D,1,28,c0fc213d90327cc4de63bdc9864eb1e6d7d2577c6ab458f7bd33f688c8b84187
44,D,2,V,D,0,28,43fbd32fc91afcf38e426aff8ba7349c6c82e3de16d0d132da5e358f9f4cdfff
45,V,1,V,D,1,29,a6ec0f0b3f991a77eb290ae102f62757304d0be0147d0de7b5dd0e2d3e2fd3d5
46,V,1,V,D,1,30,f515e69e47a78994bc9ad1881409e4fa47ad778a1ad8f6216c214e629eb15bca
47,V,1,V,D,1,31,e5e0fc515be3c750a3c64f8e65ee7dea216d014db6d3ee3049494b56c4eff9f7
48,V,1,V,D,1,32,93e42be0036d4437c0222f7ce025c447770fdc14408539a486e7dfb960b38fbc
49,V,1,V,D,1,33,d1a0dc9966fae227d370d85e3b15af7f9856403f4337a457398af49ca04d73f7
