participant_id,trial_index,ground_truth,nll,top2
164,1,O,0.575939416885376,"[('O', 0.562176525592804), ('R', 0.43782350420951843)]"
164,2,O,0.575939416885376,"[('O', 0.562176525592804), ('R', 0.43782350420951843)]"
164,3,O,0.4740769863128662,"[('O', 0.622459352016449), ('R', 0.3775406777858734)]"
164,4,O,0.25192904472351074,"[('O', 0.7772998809814453), ('R', 0.22270016372203827)]"
164,5,O,0.1602240949869156,"[('O', 0.851952850818634), ('R', 0.14804720878601074)]"
164,6,O,0.12692804634571075,"[('O', 0.8807970285415649), ('R', 0.11920291185379028)]"
164,7,O,0.10020658373832703,"[('O', 0.9046505093574524), ('R', 0.09534946084022522)]"
164,8,O,0.06196761503815651,"[('O', 0.9399133324623108), ('R', 0.06008664891123772)]"
164,9,O,0.06196761503815651,"[('O', 0.9399133324623108), ('R', 0.06008664891123772)]"
164,10,O,0.06196761503815651,"[('O', 0.9399133324623108), ('R', 0.06008664891123772)]"
164,11,O,0.07888974994421005,"[('O', 0.9241418242454529), ('R', 0.07585817575454712)]"
164,12,O,0.04858732968568802,"[('O', 0.9525741338729858), ('R', 0.047425877302885056)]"
164,13,O,0.06196761503815651,"[('O', 0.9399133324623108), ('R', 0.06008664891123772)]"
164,14,O,0.04858732968568802,"[('O', 0.9525741338729858), ('R', 0.047425877302885056)]"
164,15,O,0.04858732968568802,"[('O', 0.9525741338729858), ('R', 0.047425877302885056)]"
164,16,O,0.03804141283035278,"[('O', 0.9626731276512146), ('R', 0.037326887249946594)]"
164,17,O,0.04858732968568802,"[('O', 0.9525741338729858), ('R', 0.047425877302885056)]"
164,18,O,0.04858732968568802,"[('O', 0.9525741338729858), ('R', 0.047425877302885056)]"
164,19,O,0.04858732968568802,"[('O', 0.9525741338729858), ('R', 0.047425877302885056)]"
164,20,O,0.03804141283035278,"[('O', 0.9626731276512146), ('R', 0.037326887249946594)]"
164,21,O,0.03804141283035278,"[('O', 0.9626731276512146), ('R', 0.037326887249946594)]"
164,22,O,0.029750416055321693,"[('O', 0.970687747001648), ('R', 0.02931223250925541)]"
164,23,O,0.03804141283035278,"[('O', 0.9626731276512146), ('R', 0.037326887249946594)]"
