participant_id,trial_index,ground_truth,nll,top2
109,1,J,0.575939416885376,"[('J', 0.562176525592804), ('A', 0.43782350420951843)]"
109,2,J,0.4740769863128662,"[('J', 0.622459352016449), ('A', 0.3775406777858734)]"
109,3,J,0.4740769863128662,"[('J', 0.622459352016449), ('A', 0.3775406777858734)]"
109,4,J,0.25192904472351074,"[('J', 0.7772998809814453), ('A', 0.22270016372203827)]"
109,5,J,0.1602240949869156,"[('J', 0.851952850818634), ('A', 0.14804720878601074)]"
109,6,J,0.10020658373832703,"[('J', 0.9046505093574524), ('A', 0.09534946084022522)]"
109,7,J,0.07888974994421005,"[('J', 0.9241418242454529), ('A', 0.07585817575454712)]"
109,8,J,0.06196761503815651,"[('J', 0.9399133324623108), ('A', 0.06008664891123772)]"
109,9,J,0.06196761503815651,"[('J', 0.9399133324623108), ('A', 0.06008664891123772)]"
109,10,J,0.04858732968568802,"[('J', 0.9525741338729858), ('A', 0.047425877302885056)]"
109,11,J,0.06196761503815651,"[('J', 0.9399133324623108), ('A', 0.06008664891123772)]"
109,12,J,0.04858732968568802,"[('J', 0.9525741338729858), ('A', 0.047425877302885056)]"
109,13,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,14,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,15,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,16,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,17,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,18,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,19,J,0.03804141283035278,"[('J', 0.9626731276512146), ('A', 0.037326887249946594)]"
109,20,J,0.029750416055321693,"[('J', 0.970687747001648), ('A', 0.02931223250925541)]"
109,21,J,0.029750416055321693,"[('J', 0.970687747001648), ('A', 0.02931223250925541)]"
109,22,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,23,J,0.029750416055321693,"[('J', 0.970687747001648), ('A', 0.02931223250925541)]"
109,24,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,25,J,0.029750416055321693,"[('J', 0.970687747001648), ('A', 0.02931223250925541)]"
109,26,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,27,J,0.018149960786104202,"[('J', 0.9820137023925781), ('A', 0.01798621192574501)]"
109,28,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,29,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,30,J,0.018149960786104202,"[('J', 0.9820137023925781), ('A', 0.01798621192574501)]"
109,31,J,0.018149960786104202,"[('J', 0.9820137023925781), ('A', 0.01798621192574501)]"
109,32,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,33,J,0.018149960786104202,"[('J', 0.9820137023925781), ('A', 0.01798621192574501)]"
109,34,J,0.023245446383953094,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,35,J,0.018149960786104202,"[('J', 0.9820137023925781), ('A', 0.01798621192574501)]"
109,36,A,3.773245334625244,"[('J', 0.977022647857666), ('A', 0.022977372631430626)]"
109,37,A,0.4740769863128662,"[('A', 0.622459352016449), ('J', 0.3775406777858734)]"
109,38,A,0.1602240949869156,"[('A', 0.851952850818634), ('J', 0.14804720878601074)]"
109,39,A,0.10020658373832703,"[('A', 0.9046505093574524), ('J', 0.09534946084022522)]"
