trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,B,1,B,A,1,1,12b7e81947db7492648b265e7c1420b1d2b399e66cd0f57b691a5202355eedb0
2,B,1,B,A,1,2,994f95f063e75404f02e94fa3c88add634654c224d807df1bd82110975d00ad9
3,B,1,B,A,1,3,688b28ebbef73b244583a240fe6d8df3cad53d35df512b8e74d095fc875c3b3f
4,B,1,B,A,0,3,4a27393170f434982efef5696242e4eaa79d9a86ba2788ea228315a119d3a788
5,A,2,B,A,1,4,ea4e04656b0d366a154581f42cf5842816bd3f36b8183b470b774ac4c8939ff9
6,A,2,B,A,0,4,805873ee3a8dbc9c1e916e97a375cbbaefa43da277cbb080c8ba9beaca334c83
7,B,1,B,A,1,5,11fb01ffdca3e68587917ab311c4bf1a280747cef07fcc7c75951ad93a5ab55c
8,B,1,B,A,1,6,3ef60828830bd5762a7eb1a9070f9e2c82224713e4034e5314aa9885a89588f6
9,B,1,B,A,1,7,e98f0e1f0d3745bdafd5180acb045faf2b2a1a67c7de8574576490fb843c0df1
10,B,1,B,A,0,7,fc847530e7c08610aaa3d357aa5c5b23a2c058aa44586fe5ebfe62be5bd1796d
11,A,2,B,A,1,8,694a7bd15f02a3924d30f5430c0c709d1d857eca907e67cc4597e8b6ee53ba71
12,A,2,B,A,1,9,f5263f22a697b127c049a39bf6476dfb73b497112d2315df03aafc4cc895fa34
13,A,2,B,A,0,9,c9e29432b4888c30112ce3cda5d563c267f7f8c28698a46374ff93cf598cd041
14,B,1,B,A,1,10,2c00eeb7aa275f3d84747d5573fe7005117cb7a50cd269e94c69a3e3b1dbf515
15,B,1,B,A,1,11,d70ce993c457452dde6384c8abb9000252dc9eab4f7a993c7cdab54a42d82411
16,B,1,B,A,1,12,82f75ae7b4375a3a44c606691a115e415f2c1dfce2d7f661feec102a8fb4b341
17,B,1,B,A,1,13,45c36a6ea2ec348e37396aec80a6ca84dc14bc9108bce65d0e7e22bddda19e3d
18,B,1,B,A,1,14,91737a3fed4fbdf88c3c9bd5d96fb89ff0c02f967d8d9684d09fabd246ab3731
19,B,1,B,A,1,15,2d442b1230ccf41ac12a859aa70e729b8961f3d7c7c0cd58dcbc636b0c7dec3b
20,B,1,B,A,1,16,c82f23b2e12f141efd18543ab0733c4da1ebfe1f208eb20e377190496c33d67b
21,B,1,B,A,1,17,dc90a0780b156752bd085028c25fe184d7cc2b3711bf36af95c14974ba68f29a
22,B,1,B,A,1,18,15f4dc0d9c74bb79e765789fa6f569d04c871982b968fa55ce9f27922098ccbe
23,B,1,B,A,1,19,03701320d5659356d1212ecd22d04761e16580f7a44615af55fa00f0904f7350
24,B,1,B,A,1,20,1842c5179f3ec3d81212d2678e3b33e7ced5ed5eeb0ff660b448b75a7b309eef
25,B,1,B,A,1,21,d78f691f7f5bd82015f9786df91dd62922bd52bb2a7c46b04ec30f0eeff5b087
26,B,1,B,A,1,22,885444ba1b459df4342744e677afe7971e22a8df7b19c8f2ae59dbe0a6b24b01
27,B,1,B,A,1,23,7494a40330aa501667ac0b8f85b74418449ed4228ef0a5685d815f50a0222c88
28,B,1,B,A,1,24,38a404ae10cf91224c8e56d3c8f6db64bb15d674795691e64214c308d15f2856
29,B,1,B,A,1,25,8d5611610c265bbf1d41911bd618fc3c783fc66951c6350b02d1b604b35136f1
30,B,1,B,A,1,26,eefb7c799f3eff55c22a15ab139ea71b9ae89097f0cc4593e31e5a387fb1c28a
31,B,1,B,A,1,27,62137efd5e8ed057264f482b2b3e182f1efda8f8a752e0dfeec9e3350f3949a7
32,B,1,B,A,1,28,2e318875d0386229ad7176c459db6bf5eb263571110bb27842310a8e63a1e4b8
33,B,1,B,A,1,29,f9309877a57248a912b67c044e1d8ff12cb91a553c802cfc315e2e6c2fe500ab
34,B,1,B,A,1,30,b78b2ac2f651bc3c8896a385aabfcc6f82e4a8f640f3c7ac1eab48c2d351303b
35,B,1,B,A,1,31,16ae1834356dc325c08fcb4aeb5f3f094258aaf8d5f8b8205541984a465f4a47
