trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,I,1,I,J,1,1,605859154f2f7ef57fde42c87b0a9bbbc8ee80046d0dfd56a3fa224603c05e58
2,I,1,I,J,1,2,a35e73ffb56833d09335589e63b561652b6c305c7511547f8474ce6603d746d5
3,I,1,I,J,1,3,86180689f34feb2bd5a6a73ebe613aa82ae9befbaf3fb30db22d594c4fa98bd9
4,J,2,I,J,1,4,c00d9a492d7903622d010be34286cfaa1dee98448716481aefeea49c11d1357d
5,J,2,I,J,1,5,e6a1c703af0dfe4474df3bb49f997865bea2cdf714f96100666ba420c429d178
6,I,1,I,J,1,6,da940dc47a08c24fe0d7c6ab052b93ad6d0bbd50fb132fb253e9d411f7afdd1f
7,I,1,I,J,1,7,30c605781e19b1a606c17bd1f153db0e2ab39b911dfb08b1c5b5d6c5fff0d8ea
8,J,2,I,J,0,7,e70d193fce7b26e5a5d3795350f73de9ff63acbce9d39e13d5f4131049b3ece5
9,I,1,I,J,1,8,0a378698796b9a91054ac2455a06b2235a9a0d6838257461f360fab553fd8981
10,I,1,I,J,0,8,fc1c47b3efa94ec429b167cffb4e3443cfbaebbb735dc211e86f92e6ccc60edc
11,J,2,I,J,1,9,8f20507ee3a2ba5abba57af15a03130c213431d8e8b9a7e2a374d08d6e137a4c
12,J,2,I,J,1,10,e85b23d6ca83c8bd87cadd113906e9dd393a042dd151af61b5de78b3091dbf29
13,I,1,I,J,1,11,525b224e1df6d089788be7765682378076eef40097658201545ab4402cb24665
14,I,1,I,J,1,12,f4e91f625592e0c643d1cf9d8a0e58ff5a933f34b474a5f74ea0ebc6ed911e40
15,I,1,I,J,1,13,6ec03b4ca6bd59d96af100bf49b250d1589515aaa19ba4c26643977ec67fc4b6
16,I,1,I,J,1,14,66e73cc591a1680500613dd45e071c04202d72c905a7ef337e5c924032318604
17,J,2,I,J,0,14,2bba749b666b7652fc8f24ffc00908aae1601d27cffbc05e0307f309dfe5737d
18,J,2,I,J,0,14,0ea43f47affc90f8e9f23835ef2b4070cd3cdb635a9b1e099c3f76d2350604bf
19,I,1,I,J,1,15,636e8eb2add496b4894d981365f0faa7be5a194337a504f3e15cde1bc7dac91c
20,I,1,I,J,1,16,ba30cc458cf70888530973fa57ecada1a23b8ccfddda3606d1f4a78acc442b8c
21,I,1,I,J,1,17,8fb6cae1a710458e0a21a0c50821160220288de4d1c684cd139913982d1df123
22,J,2,I,J,0,17,ae13c785889472493ef9197a8cd24bc7bf36100b875753b7c6e270009049ee69
23,J,2,I,J,0,17,b1ca74ecdd7bd1f90dade649007650901e4c5ac8a9feb3bd4e1d9bb5d6275f19
24,I,1,I,J,1,18,45519fdef916dde5af16c9b5981649bea1c61a2981d666b98815b930d4fa74d3
25,I,1,I,J,1,19,e3e5b179a1985095d3e9ac8138499e983358b4869df76c48c718ed06747370cb
26,I,1,I,J,1,20,c41f0fd2388326cf7e602dfd67a0b33bc68fa98d7f92895afdaadb26ba326b2f
27,I,1,I,J,1,21,8ee1a816c950f73b5a8eba2fb79b8747528a09f3875cd9d5461c1dbab11a3bbb
28,J,2,I,J,0,21,bfd1c052d943c34942c27fff686af05dabb712554ec8511051161bfaefd52e6c
29,I,1,I,J,1,22,cff18dde1307f2d54350d49062113f49193a5e1118f0242fead637a2a4365027
30,J,2,I,J,0,22,912050a0e7c097e719e0cd8be5d19e119d88501084b79e19cb64eedb41865992
31,J,2,I,J,0,22,3b88fa62194cb72d978292c2aa983e6bd0d28fbb06570f72aded0a17f47a24b9
32,I,1,I,J,1,23,af4cb444761f8e4f78f072a7fb4be891f23cc1fe32c00c598c5a02a1076d709b
33,I,1,I,J,1,24,c0aeb2fc6862eabe256a18d60b9e250a5037826b33289e5448150a91f069e7e8
34,I,1,I,J,1,25,c949eec27072b3477e5eb888e7751cf3eb45010d42f93ea61ca07d773ab2600b
35,J,2,I,J,0,25,520df844d36aec3b20c77c13eebd82d36b9e962bd9297504b43c64dd90948287
36,I,1,I,J,1,26,fb7678818832d67fabb1923ffc349416d607966810f35c296bb9dfaac8d90546
37,J,2,I,J,0,26,ae6efb9b1a024b09f143c82e03f1313323e495df61d94c60700931832eb15cd4
38,J,2,I,J,0,26,d954ce1be30bee9de442bf51cf7469df33fe402afe5fcd8fa81283a7d7c81303
39,I,1,I,J,1,27,d182ce71b958a10898c0cb0202439500deff285ef3cba0f7d7f2b5ec35df3870
40,I,1,I,J,1,28,8b8c65b93fe6ef74e240bd048dd2987eb365031b3ede2a08edd7b59b5cad9f75
41,I,1,I,J,1,29,303110b4839c617dff84f8427f172779a6f023491d42473f844600c78e93e995
42,I,1,I,J,1,30,abc26a352c1580e0d2cf65e045117d8375fa475d96ef38e35cd7031716090ee7
43,J,2,I,J,1,31,f24f0ce2d888e11d9bfa885db79485ee1a75e2dc784cc3f8231568b92628215f
44,I,1,I,J,1,32,ae8f7dc0678b1ccfd8aaac1c8480271f493282aae6b1595051c080f811a9cb79
45,J,2,I,J,1,33,88c4eb98156cbe481dc30acefbfc2c0476b8204ce46dda8a292111ee2de0be45
46,I,1,I,J,1,34,9570ceff85688701e75dd5dd54aac0693a6687786c7435a47a17e375cf1df77e
47,J,2,I,J,0,34,1757944655abb06693cdce59222f6059e047ed3efcc8ffe35416db5e3c447de7
48,I,1,I,J,1,35,6c3f160838192a6c0e059e9532d823015219ea2f370af8f58073db933f3a4f91
49,I,1,I,J,1,36,afd87f0664813d8f41f157e4dd82fadb8c09b696ecd53ec6390914990a2b4441
50,I,1,I,J,1,37,cf3ec2698479b9709003d70beafd8375b25b3cac5f467411be006445a9d1dc33
51,I,1,I,J,1,38,58f961f3fed74a8f3239d8baee4729dd2129574ba3c3d46af572ccd85367a7b2
52,I,1,I,J,1,39,e5dc458ec155473aaff74714d4013b99d76162029fce31523ac95486559ea569
53,J,2,I,J,1,40,6ccd6cb66c3a1a274816712c2a4fc4ce856b91115ed98a4c11fa9d044a130264
54,I,1,I,J,0,40,b4ed8d79989616818ca9d15f1e0069f8f1b3bdbf672d08f839cfb38edfa45af2
55,J,2,I,J,1,41,982110c02e99c0311cc8294bc32fbf02b8b96048aee561de181a4720652d5a36
56,I,1,I,J,0,41,703ada087f9a7ae8df2a4a52ff323d95ac75f828d101a9cd9d27b96f3e62301b
57,I,1,I,J,0,41,765a3608dafe5579faa5df15a5d536d7356e480e7ab32695e96e5beba2e09727
58,J,2,I,J,1,42,c95ca5a3b8fefa72b3f012a09133de7b74bdc0ed518616d06832f6d76f0ce96f
59,I,1,I,J,0,42,e1891c8347b40a3158c5d7d98007729a1235cc5504826119d8a0488e204c9fcc
60,J,2,I,J,1,43,eb58fd5735fb4f22b1013420991de520dbd2d1e78b7561ce4f457da2f8547369
61,J,2,I,J,1,44,2c146794044a11249bc7a6df586ad162fdb1fdf9753914b6a91416639f13a932
62,I,1,I,J,0,44,cf267f80c6f19f3b94dc1df5a31571c46e590faa39869ef5a8143c61f607c27a
63,I,1,I,J,1,45,0c69d87633e5408016891685c9df9a317666ab34fba26ce9ac967d24cbb5b012
64,I,1,I,J,0,45,61db876f783fc705a100b2fd1049f05be4541f0796ed178b5ad68bc9d3f0e39a
65,I,1,I,J,0,45,902edb3c7fcb5fa1ebd3afa0f8b3ea999f5a8f7fb6ccea1161b08a95dfa19db1
66,J,2,I,J,1,46,b1e1dff06837781d5e0ba2a933fc54c53f6cf9f219acf5da6d5e5ac2a327a991
