trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,G,1,G,Q,1,1,ce143755fb564e3a57c583012f53b8b66a96c79beae3263367f0cf0afcd44852
2,Q,2,G,Q,0,1,15473b8a33bdb43811d2d2af529e5846ad78d8eaf26922658ff70f80d9c8f9c0
3,G,1,G,Q,1,2,26fe3ecfc501a7818ca53304b4f4b354b7ed2e7c25ec70ea093e5a15e8f27bb3
4,G,1,G,Q,0,2,e5e782171b45207740a1820a9f2b1efdf7fa1c46cb021882636d55db0f02612b
5,Q,2,G,Q,1,3,2ca54a5f0d4193f9aaa548a921e157e54089607078eaf14d375fd54604f9f513
6,Q,2,G,Q,0,3,2c00ffedb078d139658c29c927cc2ed41cc1a061ae2fcdb4ae29ea323c0c273b
7,G,1,G,Q,1,4,fc6ac55bf0a96e2baf9cc0567383fb7b95f493906e41bf84686b9db5192c3388
8,G,1,G,Q,1,5,a46353d15d2744d008f67d04ddc88376c84725932ab388beb865ccf66be13005
9,G,1,G,Q,1,6,ec8d71586ec6c501a99506f24139ba9ecbe8364788140cbe647bd3e8152b1ed5
10,G,1,G,Q,0,6,7729524744247e94642def24e24876c7b9fde65da60c11b2a28db4c5107de03e
11,Q,2,G,Q,1,7,c892a993701fe32753ec54c0aef47004e0b15ff3aef5f466062ecf2646c944e7
12,Q,2,G,Q,1,8,c1644c3865684806afffc7ba9bd6129eb70aa92282832caf5c0be2bf467463b7
13,Q,2,G,Q,0,8,890d09326035f8c338d55e7a0c56c745cbda33b53cfa64b77359c8ceb1319ef2
14,G,1,G,Q,1,9,2e44fff757829d1683d9c65a2183579d1673d9c6eefad7ca3385338380f8fc67
15,G,1,G,Q,1,10,62bf095089a02655d3efecbae48588ab9212581d7d89bf28ab1a59f8f903d680
16,G,1,G,Q,1,11,6e92d901f9552c1fadd8764cde5b95cdc540a8c19997c5f8917f3ae7db916a45
17,G,1,G,Q,1,12,e1456b10984f79e179ce699009d2bfc47e736735e6a15a0fc222236633aedfab
