trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,O,1,O,R,1,1,29660ff0bb0ea98aa34f1567ae0fe9e6e6714fcda2835c59cc1fb330c2b3241a
2,O,1,O,R,1,2,6257a9ba3c0e77ab2db0a69e011370beed4fb379076b9fce0b54f2851b2ece81
3,O,1,O,R,1,3,b85db0a67ee32515e2fe00c0dd906853ec727a13269d6edb92cefc75df2913f1
4,O,1,O,R,0,3,b68bd8e1676a8b6a9a7a19be4982d7d06f80587705829ab8a389200afee1067d
5,R,2,O,R,1,4,16a969a958b704de306c0edf82f023b3e0bc6514ff54e3d42782a3572d6bc00f
6,R,2,O,R,0,4,737869a58297fd4ad23ef5fd10c5355dd0997ec9cca48df1602f6a9c82ebc2b4
7,O,1,O,R,1,5,d726b494901ae9518a294d139a53895fa5abdc0d0cacf80dadb4a13d34aed972
8,O,1,O,R,1,6,a918990c2a801f2db3044d06609622a86d5eb6aed40492032f68e50dc0b1c3ec
9,R,2,O,R,0,6,2a8aaf5e7844b0390855d0e2270d49a25b375aaabc8b154804cf569cc581fd7d
10,R,2,O,R,1,7,78e2f7d10578ace444e01916237d928383a10dc37d6e0f53056fb97246a89f2d
11,O,1,O,R,1,8,a74152c8c468826251bfaf8cbc8767f4fffe6a690111fa525bbf8ff199298dd8
12,O,1,O,R,1,9,7a2d7c278b84e692dcc38e03a983f168965068df40ed784c7622eebac9c91d4a
13,R,2,O,R,0,9,c31cd10271d957db7f4da76252416e7ed023fd10ed9f023e2c0b9c1f33c8db38
14,O,1,O,R,1,10,3bb3e4eaab9a1a2c7f0e5c77c26a3e483801f0e6f2523baf7ebe1ff0613754c7
15,O,1,O,R,1,11,1c98eafadd0b964acf00fc98de2af0a5322b73f19b44d29a7d2915d299b1902b
16,R,2,O,R,0,11,3d6230a67e52ae842979908ddedbf224db88802cf5c181a755be45f0571bf838
17,R,2,O,R,0,11,19b7a5a226db326afd33ab826c9588ec2c7b656edf6fb155fa3265f4db286047
18,O,1,O,R,1,12,f1bc91400a502defea3a17463127ed37806e1e15faba3b6f22ef5e2f370f1a30
19,O,1,O,R,1,13,a722cd48b98b625f2ad3d6e1ac250d6c34595c88e5643a162567f8200165231c
20,O,1,O,R,1,14,6051847a8cd4383d0481c52f48c6575140798c45526858fcc59445f224d9f054
21,R,2,O,R,0,14,605ea69671bee86ef51713147fc29caf7f47a250f493f5e8f47edd051b2d03c0
22,O,1,O,R,1,15,94f7c5dba5c6487783d8cca3bb870041c05d554735d1326ed5e58b7338f89ae3
23,O,1,O,R,1,16,6462d88f7cfa676affdd7800831492a949be987e2715f9f3160716ed16d547a6
24,O,1,O,R,1,17,1d08cd7c42834752295c6f76a4642049aff05c545bcf657b69f0e43145ed305f
25,O,1,O,R,1,18,231fb2fa71047c0b81048d43e35e912d4b3bbd2e400583fec439d89326643584
26,O,1,O,R,1,19,9a9ed9924c22df3ae62052a399f10f4e00f49bcfd8bb1bc2025fa6271701f8fd
27,O,1,O,R,1,20,b46f4f23c5d4a13508ced53d31b2ffbf6922912caec124fa6e92d745038232ca
28,R,2,O,R,0,20,54e9e637e4bd6de7858871089df3a4912f4db108f7ed8c8b7e9f00990ffb4c08
29,O,1,O,R,1,21,ed847a030802eb9863a975f8982151672ee44cba3107ac7cc94413b3253cca9b
30,R,2,O,R,0,21,e4c725ff00542b841a66a9764e5e9e7ac7ee9508186e4fd8bdfbe47a88c20a1d
31,O,1,O,R,1,22,777069574d73904b44328b082571cddbb602d95191d0a1d6db701aa7aaee2090
32,O,1,O,R,1,23,86286c13afcdec11975035b965a655ff007c3d3fc0dfe6a77a96ea81e4815002
33,O,1,O,R,1,24,ff6ed76ffc00b72fdbbe5dc84dae1b0ef7ad0642e0b08ebfcc44a2cbe4c12f49
34,R,2,O,R,1,25,6d22168c457e4c2391d9c364410e84476a87da0570624fef7a94135a3512f0ba
35,O,1,O,R,1,26,c33fbac6dc2a452a0a0fc19cbcce4a75a18633a6baf15da753462f5f2b3cc49f
36,O,1,O,R,1,27,678a6d98a7bc0af8e98bd8c35d9ec354e42ae4f4a9c1a2051bd1ce6b14f818d4
37,O,1,O,R,1,28,a22c0680dd7bc56a610f97cebf1e2f05335967dd8e5783f10c0ee08fa32b2306
38,O,1,O,R,1,29,7f3bdbed4b1a55a3ada95bbbf30364bf7a24d852025ddf9d110b1b7d5e9c1094
39,O,1,O,R,1,30,dba007b9dba8018dae21aa187f007ee481148a03ea7af25699cc6c224a12a417
40,O,1,O,R,1,31,c719a35ec4c99a35ccc75ab041aacb945ad36db6f31366888941457e579265eb
41,O,1,O,R,1,32,c5ec6bbb380842765ab3f72ddc3494f9402d194ea1b285d90463e6a55f24c3bd
42,R,2,O,R,0,32,06c10ba69cc264fe304dd5dfc1b791e8adb8a8100325e95f3db07572d58899a9
43,O,1,O,R,1,33,b27ad89165de68c513bbc258247ad5635b6a034a52b2d479b910941fd741ec29
44,O,1,O,R,1,34,3d079abb2ab5375ab86b07daae2f5e6a20b4a98b329f5f8b5840a3384b96d780
45,O,1,O,R,1,35,41098efc42f895d97ad4dba9416d9a5cdf20bdeda17520143936b933f3ddc094
46,O,1,O,R,1,36,db525ca206f20055f713d084d29128b6d24ec489eea482d21cef6e4d5110a5ff
47,R,2,O,R,0,36,46ea56f163772bd8d31d78e86186010da8ba9f68b63a65e4b4a3da065c360144
48,O,1,O,R,1,37,aec122a37008e5d86270dd716e090937035fbfbe04eca0f2de1b99653caa58b3
49,O,1,O,R,1,38,53b547a10b4f74c5a3b31a524809832a2b4a2e0ffd58efc5931d2096c65bc840
50,O,1,O,R,1,39,4d41ee167f40f74fedea502d9a047d8a06eebbf5f8072bcc686e507e9c2ed82d
51,O,1,O,R,1,40,d038a9c0ad887fceebf5a70e06bccfe151e91b5842e496afe1c7fabbd420fb2b
52,O,1,O,R,1,41,7323df24b78038717e91f6469dc3ef432772a784311f7c9d6ed268a4af1263ae
53,O,1,O,R,0,41,379eae57921e935419a1e457e25d93ec489490a3355d851ece6af0d1ccbe8846
54,O,1,O,R,0,41,8ee1acb45644bd3ad27d7a9f82f06642be81054e60aff1f817c3fd9e4b8e23af
55,R,2,O,R,1,42,0fdd812850cef89f2547198348972d5c119f39396265f93d3758145d3e8e61f4
56,O,1,O,R,0,42,8be4b9e4d9cc3def0d48dc64de3c568bf4c41b512986c206bfd54db30d750c0d
57,O,1,O,R,0,42,c18aaf2b8ddee9f8c2e0d1bcbe0d3e5ce153bb58002c7d44f62e93ec1f3f103b
58,O,1,O,R,0,42,2804878420b10e058a3f3344191a114649e0114a291140cec87901edee11a2ad
59,O,1,O,R,0,42,976dadf4c097982edbdba239e3f3253cf0934b86454d29be30b5c31ca119f961
60,O,1,O,R,1,43,d4e8f13709c50ec8d6d3d9b48c5d1f58c5a84c7048d5bb8065c232686138591c
61,R,2,O,R,1,44,dfc612af2dc11a60d7ff5042018c8af95d25ad3d806ebd879c40d11310f35f29
62,O,1,O,R,0,44,8894f92b4b8752a08880036a2a4e4dc4a3016de8145d9ef57ebb1061ae193992
63,R,2,O,R,1,45,e7893029a6c61d83f5cdcd37fe10f236913fdcf3ca2c189f2132dcb91b972f18
64,O,1,O,R,0,45,95451bd9550107cdcb02116dfae8238b884c4c69a128835674db2e937d5e5c76
65,O,1,O,R,0,45,ba59b9d21734db643657bf16e31afa3dd334d043cccedbc4cc12562c6136153e
66,O,1,O,R,0,45,c9b84c89798b26523ba3a35a2934d38dd4366f60f58a590f603692263dc4ebbe
67,O,1,O,R,0,45,31b71db31b6392b43ee3d9487017b554d156577e88379bc96bf5da54dbe65500
68,R,2,O,R,1,46,c1abf6c692f459ff9384522de1d617fd86a97274aad4acd3a18fc08eb825e46a
69,O,1,O,R,0,46,4b21a1929db33e7cb0ec89a3bf64ef15a44a5c2c3708683cde6cdf2f8fe6a1fd
70,O,1,O,R,1,47,e854bf00466597351cf950e0abbd16c2bd782529eb8b80566d288f3d5028396b
71,O,1,O,R,0,47,339570b574f5c737da99e4627cc34e14745c1bc0f4ea661a7e97e1bb63fdabf0
72,O,1,O,R,0,47,7eff4165849dde236b1c95ec31d68ea3ae55b27e7fc4b8def6367e29af37bb73
73,O,1,O,R,0,47,37a2fb6e5fe49ad3fe6870e23d2e74f928b13b7ceb34285542b248a93702990a
74,R,2,O,R,1,48,7e4f8e27f1f6cd70dc56c883c18690aac025a2bd53578e9e1e4f7b979fa8aaff
75,O,1,O,R,0,48,2f3c538a80be6c45d4d0a1008514c4c59eada9a4571840c376a14a167ac6d9a3
76,O,1,O,R,1,49,84c7192e4d3efb91e089a621fca1a67390f34c86de255e2c972fd757990c0a07
77,O,1,O,R,0,49,cfb38246b32a9400b19b09b9a7d14e7485383681c5608dc29006d1d9f2b7c664
78,O,1,O,R,0,49,38b972bd3450078baec7087c45b95aa6d30f82f51968b937042ac1894ac34b95
79,O,1,O,R,0,49,1bfaf4b9050a6ab16bc820560544f21e425ed83e4ea4881f1a4ce9235a311dc1
80,O,1,O,R,0,49,e40dc51cbd89db95d045a707bfe082a0299fb423d219d6aa3e48d3ebcf7d95f5
