trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,K,1,K,Y,1,1,fe2dbb074cdadde634959e8dbff12ca41d02a506ec4b62bec4ef0e571cd56e12
2,Y,2,K,Y,0,1,5286342269a565406edfa4b8795cd54264f0ca27f40aabb16607996eea05ace7
3,K,1,K,Y,1,2,1fffaab160f85ead41c5133c202ca6d59a9be95548501f5ad4d9859b664fddc0
4,K,1,K,Y,0,2,dae8c8dc9307569efc10f348e4a9bfbbbb47bf8c4bcc236773a2460f510d73f9
5,Y,2,K,Y,1,3,86cfd1f587a94c9e3b2b59a27b601bf8234d157d2e06aa792060ff32d6832f70
6,K,1,K,Y,1,4,f1e2a9f9018bf346a9eafab513689e06d1ca99a2380edc03182086c49275f671
7,Y,2,K,Y,1,5,04b0ab6198cc1ed1a222aec9791d5f240bba5c43648202d8bdf18a26958d797a
8,Y,2,K,Y,0,5,a04070181d297630bd1357dc558788d602838a9f8820a48c86ea15cc5548eb9e
9,K,1,K,Y,1,6,4e1ea922f74d138d3f2a8c268f4b348c4d13537ff0c10f1c22f92747bebd4883
10,K,1,K,Y,0,6,a678b85cf5c654c1ffafb11a20b6dfd3d04128e7db9425fc115082e36b09ed7a
11,Y,2,K,Y,1,7,85822ada295bff7363ad287e5f76db281d0fa30b8ef437b1fc5ed1780c2133d1
12,Y,2,K,Y,1,8,f07b1b380afd1aadf6dc91cf61d668d9e9fc045f1c58970567d5a9e86a598c72
13,Y,2,K,Y,0,8,059c18d182c2a9558e2dc2c0e29b6af3a31f68bacf6292bd43242df813ee70c0
14,K,1,K,Y,1,9,1404e0b821d26de316276736cfa624a36eee2c00cf9fa04b43630bd0ed6a6ca1
15,K,1,K,Y,1,10,f0d9fdf8131fe45cdd111105868a444572fc6b58d653d1e736d98ea8b9155d85
16,K,1,K,Y,1,11,e39a775687e311440584fb923067b75a8963fba5032067f8e2fe5f2167d92d8f
17,Y,2,K,Y,0,11,640b55fc5d8a5a70bd2a49250183c1ab102cef44711e56a2fd57a4f6aa78b566
18,K,1,K,Y,1,12,a263751f4c6593fbcc2bb7a27f9154e7ae11bf2f3f6b1b03df3dbfb8ec437eab
19,Y,2,K,Y,0,12,c0e36a8944a6b9b65bbfe67f9d8d188d6e4d49d8838a95f665120d3e91222a2c
20,K,1,K,Y,1,13,fa2220d2fbb00edc29149c3ccc75943a4057dde73061e870e26ad334237c588e
21,K,1,K,Y,1,14,639dc61be8ea30d0af221545bca00562c2347a944c08d28123091e854aff1a26
22,K,1,K,Y,1,15,018174112483bba2410ee0a73cb75ebdfd6803e8d36de8e7365a30aa8b3fb563
23,K,1,K,Y,1,16,16560ba70b4b4c0e9c927f85d25aa2d16119fdec7b480a3958551fe6081845b3
24,Y,2,K,Y,0,16,4b65b68dbeff320fd343e84fb37945d8acf208a1bcc6e8e679b814237450352a
25,K,1,K,Y,1,17,ed6d898e54bd3f2fc37047a61699db438918f7d356203f09f785aff6a883a60a
26,K,1,K,Y,1,18,50fe092a7d739db56601dc8cabc0a79cf184214d5743bdba2a95f7c16bb5f9af
27,K,1,K,Y,1,19,f46ae7234aa3a3b3bc81ea478b7a912bd54059c8c16c577654d7971850ff915e
28,Y,2,K,Y,0,19,a03645214b988097b9c0b3f940582b8b290124d08ac7630ac2798cbc1e44719a
29,K,1,K,Y,1,20,11b97eb7b106c36d27feae657050a20ea053a5bf49f865dcc1e5606c1258bb5c
30,K,1,K,Y,1,21,ec8d307395fa191a14f2fc6d30d1aed2c27226227fbe0ef2a39b53390d2800dc
31,K,1,K,Y,1,22,73ffbaffcc3a3677e1b8b811b3e0eab5fcd54d2709a84d1f782b99cd0ff16c34
32,Y,2,K,Y,0,22,5304719d2b5c870f43070d42ae61e35af3a7b726495de9f67b6992a30d9301ff
33,K,1,K,Y,1,23,a2407e9ccd55feed0984d85bd1ebbed70bed06d83379f04c97954bcbd3ad1915
34,K,1,K,Y,1,24,c37e9d5604aef5ebb2e68ffab062587a56f486a7008e4a53783de77c6d193afa
35,K,1,K,Y,1,25,a229ea4f4d78f0548585abb5c1ea011dd3a194b0c59ee31f901c45266e4e970c
36,K,1,K,Y,1,26,a01dcd67b3a5fa20c6f1f4ef1c52e3f931d678565fb3e1ab0f25d117ea3dff1d
37,K,1,K,Y,1,27,d50b9cfc1ca6e07b9e9535fe7161abbcf546c9e11a10d835b7838ff4597fe8f7
38,Y,2,K,Y,0,27,ab1484ac09686f95cb65847b73f1b5c88151eb786468e2ab91964485f61a1c9a
39,K,1,K,Y,1,28,85bb648166833353fdbbe9e88d086bca99004dfff60e98e52984bb339efedeea
40,K,1,K,Y,1,29,e3bf4ed8cb48998b246c7569e1e27394dfbb27c614146cf2eab713d44cf0b2fc
41,K,1,K,Y,1,30,24d8097a85a9ce53b23adb2883167f2a642b11769dec4ad39ec414d6393158eb
42,K,1,K,Y,1,31,4796c50d34952042a506affd8d984c413879fc9d41b6765a5afe70a9080352ba
43,K,1,K,Y,1,32,e13513d4bf179c5023585cf1dbf44358ed6c4b3584bbd39a084bb83218939c1b
44,K,1,K,Y,1,33,98fdda6aed9c60a9b071c9b9719de1f59de78b9f33a9a8544cccbf8e1b9a979f
45,K,1,K,Y,1,34,bb84fefcd505b0eefc504534bbe607ac6f4ec2bc39f02797ca9242e2c3080b8e
46,K,1,K,Y,1,35,7eac0e81d9edd737149ee6bb6dcf784e757b760be4abe397687f6c287618ae60
47,K,1,K,Y,1,36,7b38620144ee298f3296048177cb73e3b3ecf1d4474535782461ee10ceffc703
48,K,1,K,Y,1,37,ab81c2b439c084cd15fdfa1dfeeea74b6c7ce5a49592cb8518f564f76b19ed9e
49,K,1,K,Y,1,38,1ccfbdbb57b40418d9fa85df6205f663743e927656c9d96ce4c7d4def6906e7d
50,K,1,K,Y,1,39,e3fd3a313ce635969bf85960b53ebb8354f24f693d8476b5aa0f9e7ff9e21371
51,K,1,K,Y,1,40,dbac148e9168515b3950023c6675b5e00cbb2bd99688ece1bc205c4269f2f63e
52,K,1,K,Y,1,41,a74a56ee9a7b3fe872cd5089419d0d830eab87122d8ac80c667665c708e59350
53,K,1,K,Y,0,41,9448bea3442659b896c9aedb5b7835d973386b428ea17f8d603282549db09113
54,Y,2,K,Y,1,42,8fc16321dc196247cbc6d224f14d8e091100f3bc1fb771e587642c9ef559388d
55,Y,2,K,Y,1,43,c1efd98a83d51cbb0f0e33e1e90909a3e6eb94fc9a2260a1b276b483ccfc9143
56,K,1,K,Y,0,43,2448e447c77e6372f109b610c728a6d76aa46ac80d11e9b3fee1017b63188183
57,Y,2,K,Y,1,44,c99ee127b1dd747e4d460f842bbf63084b9445fe00da1b273951b647effea596
58,Y,2,K,Y,1,45,a3fb58371c3984f9ca28eb61f652eab279d1fcd678dc86ad411abfbfa7dea7c5
59,Y,2,K,Y,1,46,3608bb20107b3b50019db40224f266cfbfabb1e119e1d12279cb6617b8bc7b24
60,Y,2,K,Y,1,47,12c10330e10fe6fdffe583d44d777f3334a8e343a306ce386835f817cd3ad3b5
61,K,1,K,Y,0,47,9839771d5a817d5b16bd4c6a77f397b29d48109294ea80e9e3a99d4cde33ff92
62,K,1,K,Y,0,47,f697a5d8eb31f640536599c96f132ba09e8398d62b0e00d75bf7209c747dd0ee
63,Y,2,K,Y,1,48,18cf26863df814d77b9031041a6dfaca53204476562ace14bf5c18d46594d8f9
64,Y,2,K,Y,1,49,fd5a4dca61c49d342ff3142c5da83b438370224d8550ca54b4c3d5470f5a2c13
65,Y,2,K,Y,1,50,c27e475602b6bd89a8edd3268d18804cf9282ca0e83aec4dbd43dc85bcedd889
66,Y,2,K,Y,1,51,c438977074c5523cf7564e991fad9b684d689dc983dbb71f4cdaf28d8e47cfd5
67,Y,2,K,Y,1,52,a729585ea6779ae4d1154566801105ed8d6acb9e6de2fe6a09fbb868b44390fc
68,Y,2,K,Y,1,53,68f0ec6f0ae058faa8caf3b577adb3a137b46bc028750878a7a9ed724fa7c441
69,K,1,K,Y,0,53,9bfe6e2f1add8ba66ee3843560aac15b321ec75bf53f82abbe40a2bc2a703d5f
70,K,1,K,Y,1,54,a5eaf0d1659d0545b6146e5eb13b8f8299dc6adfeb9bc22771ea87c906511a7a
71,Y,2,K,Y,1,55,e6c7a8edad8b7192844d234b060f293b1db0e513139886f349f0d9e31414ffd4
