trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,R,1,R,J,1,1,71e187083a3435481d949c4f03c709e44da0972038727e97e6acdb725cca2309
2,R,1,R,J,1,2,90d8e5e03ec6d85da4385f73772b942fe894db9d2052ac309738b3a3c962fad3
3,R,1,R,J,1,3,c28ead6311a39fde37c31224ad2eb2903fc992e871930be44ebd4f57acad9a15
4,R,1,R,J,0,3,5e354d4d946e47327272752fd1e5fca1209928e19bc33b58a22d21c145f35f2f
5,J,2,R,J,1,4,a54a5226a2b3423c077e2f79c2f750a5ae76c428630600fb4128d849f408014c
6,J,2,R,J,0,4,382a941fe233c7bd95a369f42dda0c536e03ef486947924f2f2c5d11ad104be1
7,R,1,R,J,1,5,87208655c7e3d205e3fbe701159a5b7d9c6132bdfd462c249db74ccd0f828b26
8,R,1,R,J,1,6,eff1667e183d3d66b6b589ea11dd81e9330c884aac74b60f676f25a0d585af83
9,R,1,R,J,1,7,732a067200dde780c1958944d1c481a9061bd0e1caee41035de9b943bf11ef0b
10,R,1,R,J,0,7,1a7177c05827523d4c1ff7a6a750bb5f27aa5bf1ad8883f0f4ae0ea30410ca37
11,J,2,R,J,1,8,152a0c3c41d92228736bbd8c4cf0739efd7e318c6d7ebd0bb40ae7c0c9a69e0f
12,J,2,R,J,1,9,d102947888781b5c1c1dd3184315c0c946ce119e5ea611f25a1f8bc6c17ee380
13,J,2,R,J,0,9,16d201fc5fee6b9eae73cf9b571d1379a3b76b1dfc604713b7dc996538111c10
14,R,1,R,J,1,10,ccb418843d99b2393027d434f88477262f161145184975e1ded2c9282cecd498
15,R,1,R,J,1,11,616bdc783696f5e5ccb128b63f5f0d118477ae81b94251233916590e1ae43836
16,R,1,R,J,1,12,b302fcd8d7b70658d3090e463482df2d78b693b061295aec92b26c62a9237ea9
17,R,1,R,J,1,13,f78f737c8c049053c4a1a5eb346e5c18b5ea6c97fa86389b8f9e8d01348fc8c3
18,R,1,R,J,1,14,ceb1eea28027d1b954bf1d2f69284cd1ec78797420fd4e8dee320004f08d2e46
19,R,1,R,J,1,15,262a3221acdae5777eb2a14df4e5ebf23b2cfb05ccd162246e77840b6912a11e
20,R,1,R,J,1,16,af43a54163c317f9b91a44d8dbfee85499336a21036b13faecd5bf306c2c47c9
21,R,1,R,J,1,17,d2be93d0e78bd5e686bf3c6f5bdcdd64da3653e2edec6277bfb866e5fd49d00f
22,R,1,R,J,1,18,da52fbd1aa3dfd09738372eb4ae3e3934720fb98b4652d54f8533f84a69cc722
23,R,1,R,J,1,19,a3938f401fa58be8bc004d2669d023d29ba9ec2699fd703ba80d4a76be1fc662
24,J,2,R,J,0,19,f316c044859847a03cee58c6f3c5dfa941b60e795fd6b2a708355526446507f3
25,R,1,R,J,1,20,71daf2e6685da7e2e6a8ebf3bbe42deb287667b9ff8a81f1def873a60fac8594
26,R,1,R,J,1,21,025b56f1dad41172d90fd00d24cb8bf48f42db917aa084da751175ebe1420b25
27,R,1,R,J,1,22,bbc41d5790bd042b698f68053a6d430cbf1afc7eb1b432220086cbb90f27996f
28,R,1,R,J,1,23,4dbf70d4d6f197c765560997d7ee31de28b38262d44b3163a5592b5bd21d99c8
29,R,1,R,J,1,24,afdd85a90ad54f22d07b8256423c8fc8a0267a2082b09957aed2c6f1912e6a60
30,R,1,R,J,1,25,c566b95acb209036220bece72b7951a40420b7d2c1ead6f1db928573bab10a73
31,R,1,R,J,1,26,ffb1f09d74547100dddd78d76b83ab77a69b73203967eba233d14b421dd9dbe9
32,R,1,R,J,1,27,2b54a04c22a1d6d40211ba0d2f4fdfc67023dd1e4250f0249c008ba41ff5ed93
33,R,1,R,J,1,28,d8cd205160532e07e79f427842e598b160b05429a4c25f2288fcc5386f6aab36
