trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,W,1,W,J,1,1,0c3f29d0c421f63de9b217b00b1b963c031766f4f572525c1b9b18c8ebc4bda4
2,J,2,W,J,0,1,d89cd68005ce9d4f1fdde963baac6d203c266c2966887bbfea8a54cb7f7636ef
3,W,1,W,J,1,2,64b1220b6e10a206041c23c7d605d550692a0caa72319893bf3182dcbff8e0a2
4,W,1,W,J,0,2,88acdf7d3ecb7e21b5fc1e34e64aaf7711465ddfc876e1fa847b660042ceb2bc
5,W,1,W,J,1,3,94168a59a9642a90622548b1395582c42cb294a123574290b7ef123795c871dd
6,W,1,W,J,1,4,56cde4e09dc975b57230a856e658bdf4f5387cf5157d0aaa438b755cf4074943
7,W,1,W,J,1,5,c1d27f6495c6dc73c5002751cd185536a96b225b14ea24ccbb4adc91f25f0376
8,W,1,W,J,1,6,29e5ed362e8b768eb9c95db32abe827dc868e0723d754dfd326e1e849a35e347
9,J,2,W,J,0,6,898f95278a08650051f5c0f0c8c63ec01ec0926ce583a6207d6005c7ceab5bee
10,W,1,W,J,0,6,472f4d0517064bdd8e8041f0d0e4cb9119ecbf4bd21ea95c6f2c60865959c95b
11,W,1,W,J,1,7,983d9eefa76c7989a31aa35c8ff9fb29ddabee7b6831cc8338ecb8a008e9a111
12,J,2,W,J,1,8,d26410d40d9232c0ed2829a81298d7946b41ae1d89ac2431bb424dfa61b9302d
13,J,2,W,J,0,8,aa01ae27339595367f6ca2f65ec0cd1d06f679e992c330808631bf2fce168e19
14,W,1,W,J,1,9,6b23d305e02c618ad28e5ea87bde323366b748838c7241ae442cf62760c8cf46
15,W,1,W,J,1,10,42e96933c87e2d0f11a5bf3b6f69cea3e9a735741562881d969dbcdcd497350c
16,J,2,W,J,0,10,b1d047670dfd80b5913f5dccf38fb6498a9228ddcf07c6d3c22b352155019e8f
17,J,2,W,J,0,10,638eb56d933b34a654e90f2bb1a2c8fe62b40195131b9592178dd0dc1306d0c3
18,W,1,W,J,1,11,7b8cb7e03dcbbe85bfa53926d4c51a1697e42deedf63cea0b99cb6ea566d2e66
19,W,1,W,J,1,12,9940ca635ee497b0a25c191e4da19b26d408387596f1c711053d166d040bc7b6
20,W,1,W,J,1,13,55019f2f613514c250775c04e166aa9af7c5f91453bb523d1037ebbcbd40e083
21,J,2,W,J,0,13,d77baed74e8a3fda4daa364248d9833db72b7d58cafaf23e246d1ef2e9054d55
22,W,1,W,J,1,14,1e0342c6ff7a18187450346f2016ce61e57a41fa2bf694daf9c1e7c889ee6e3e
23,J,2,W,J,0,14,84e1e744050f4cdbf7ab0c0a274cc3228e71b46aa677d2acd35a07d6f245d2c4
24,J,2,W,J,0,14,2ad1ab1423ce87859ef011a67b5d9e35d75477d65843f7e837fe185bcfa1230e
25,W,1,W,J,1,15,074dbead08da92d130c2e5fc6ca34079a236a88bbe24676513d3458db52c78d1
26,W,1,W,J,1,16,1a6266a8527ce20a0c8d22ec47003ceb513c18ec949db6b1fe5e8572eaa2237f
27,W,1,W,J,1,17,d3d3c10a1915b5f87e1f09c91bdb722b72f53db56bf00ad76182f65f6ade1bd3
28,W,1,W,J,1,18,67de7a88cbf08d97313609d1e47013a210405999472d94598a60314fc4e6eeb3
29,W,1,W,J,1,19,1ec023dcf7b3c9d2a10ef57b2b4a03708d970e3d0ec667a1bf35889ddf482b59
30,J,2,W,J,0,19,f37815269eab30acbec18bb2bfb076be6e27fb5f76e13faecdbaf6151f47d02c
31,W,1,W,J,1,20,f51eb12e2012f2aaa9358ec99f53cff6d1a7ae4e449bef3d22ee4852d04ae762
32,W,1,W,J,1,21,2542b493edf0a360bd667d19cb21e650a7ea42dfc7c4646410f9781f7b5f6173
33,W,1,W,J,1,22,797dd9620c9515966c71b0d413bdf32003d204b4126e14a4a123ba1c44ed807c
34,W,1,W,J,1,23,08ec29dea7fce715f92d0b71b5831eaa3e5521df4fdda7d1a6dd418f248816c6
35,W,1,W,J,1,24,a4a76ac873e09e6aa773430755b16f7f72de1b7817e2df0a4eb734fe25127755
36,W,1,W,J,1,25,7499cc35a2ec5f6471d54c8239f20b76544057d7b6d3b4cd6ffa3914b7c7fc3b
37,J,2,W,J,0,25,2a03c61327e67d14b29942513ba86cf2153cbe9097b375d96331f54cec82d54d
38,W,1,W,J,1,26,c031a590e4bd160426eace6bdd2c75ec02967180e7fc752cf87b9c734c739c37
39,W,1,W,J,1,27,9feab87ec7b2d4d03e438b9a6d57ae204cbc1a3f78d43b708b3a32bd97a71220
40,W,1,W,J,1,28,d8e751d09e9c175b41cd3851874dd5bffbc21cd255438a9965e766c9f2807126
41,W,1,W,J,1,29,028da6f742d7f688ee418f6f266c90852e5aed5df8cbc6b87845b051ff023697
42,W,1,W,J,1,30,bc61e836014fe366df3e4cbb2d0597202a57a70e462951eacaf7b9865cf15705
43,W,1,W,J,1,31,6d7fe73c30847e57d1b9f81ac7cfbe3277ea83472587a5014d88bae472606347
44,W,1,W,J,1,32,e559fcbeccb1cce0fff67c97da32feb14689788332fac9f2910b0c8aefceddaf
45,W,1,W,J,1,33,895eba7e12f856b7e62d80f0d94195984f40875f4c715090ee4e0f45d58049cc
46,W,1,W,J,1,34,eed2bb05bcb49753e2ac82e9e6d91ea71c348c4aa292e4577094ae33841663c6
47,W,1,W,J,1,35,5e76a7b721c27cd916c9c8e0ed7dc4a9313019fc5e9b35d3706f8f1379a60b33
48,W,1,W,J,1,36,a60ae217ac601de3ccead3f49f7ba7d75cc41723e0e6ac76b5f30be415422ff2
49,W,1,W,J,1,37,519ac926e288bb028eec75adea96230ee7a156408d4cf2c910b038ae6f7a7776
50,W,1,W,J,1,38,34b1c663eee423838e79ffcbf012fd8d2171e01ebcff8fb0f35e749aa61419ef
51,W,1,W,J,1,39,b7fe81eb1347754fab7faa935300f4362291f665350ccb9ae7dfc81b1e264ce1
52,W,1,W,J,1,40,24607c5eeed84b9afd239e728bb66ec982f00a99587200ca60ee7ea03b1c2f3e
53,W,1,W,J,0,40,1566e8be181038e8ca552277cc880d9b7c13f500cf435faa8b3735364532fc41
54,W,1,W,J,0,40,6aa25b38e41f68b7b58424a38aa67ad9bee53c21eedf65ca1e3eb8cc0030d3da
55,W,1,W,J,0,40,044ca14ca1e6367c0795754a937686c8c6197c45649685fa9042b5762be759ef
56,W,1,W,J,0,40,2b7e41bc4246413e8957ceca1e80a10c7e533c9ccebd404f74630e9026a3f334
57,J,2,W,J,1,41,88da865b64c1fec40c433bd7ec035b368bda09bea72ad1442d024ec96c234b53
58,W,1,W,J,0,41,fe33e2425f6c15fb0b07973faf173bda050748f3c4aed6751d5484473a132d3b
59,W,1,W,J,0,41,4682187a34ce6d5ec124565666d907ede7bb754561cb8b1e1690658d2d729915
60,J,2,W,J,1,42,3a45f0a59a43026d6741f923dcdbc096972a8a8f51f236ae07f90b68aad02175
61,W,1,W,J,0,42,957bd2115f1c76a36b4958936402b6c7fdcb75140c2e3c299c8ba387f21fb534
62,J,2,W,J,1,43,645507b768be8cc93e2f9714d4f6d80c05350ae644d8eff49ba3175fd9c79db8
63,W,1,W,J,1,44,81aebeeff1ae7655a74f9366b63d84ec6150997939810b79c5be7480f9f8d600
64,W,1,W,J,0,44,b584d2037024d4310fef6cc4dfe83ef91aa7ae75b9120437ba03b408e1b89270
65,J,2,W,J,1,45,1f570e121bb94cf22df9ff500968a4c89ab808311f1971d7150904fe70e146c0
66,J,2,W,J,1,46,a425c7be5fdee383f80722ddeb300251da437a68933cd6d41d825c4499e1a8e9
67,W,1,W,J,0,46,41394f9772e08ce66c91cb30a3899796eab3a4ff367b0e02cf344a64cc9c9b55
68,W,1,W,J,0,46,61bdeb34fd12a8aaa6ebed7fa791804066ec0ede4223620f56a8c03eed4f986f
69,J,2,W,J,1,47,19a24cf0835427009bbb82bae13c803d763c1ea4b48c5fc96d7c1277b2af5e75
70,W,1,W,J,1,48,2be1d8ba0f1bd3750783f7e006087b3c6af7f271872db9d47c28e58d7ebec9cc
71,W,1,W,J,0,48,3cc0aa617adf2bb11f6c37ad06bb28780a106a49e006e6fa5c59d803577a2f92
72,W,1,W,J,0,48,69af94f75e8c83ff4226b81d55d4415a17b293530735f537bc0cc42aee2c53de
73,J,2,W,J,1,49,3b32e5426e0a7d88a2022fbd5ef082f9e7826a357999cfb4d6ddc2e12125d67a
74,W,1,W,J,0,49,f56dddd4aa25538060d87fd6e9ff88f3ba6b4d34b3dd8c8cd56638e4c9a16856
75,J,2,W,J,1,50,f2b29cb7609ee5b6bc2b4dffd5577ae50fc0a24c6536fb1d4c316506d48675db
76,W,1,W,J,1,51,e453939f85bb6e1926dfaad106c031084f389e41ee075335a40a2de0a0128545
77,W,1,W,J,0,51,3dd29256e83f9775dfd00c1a9d428175df0d49a72e02bb6ec4f9a4bcd3baa876
78,J,2,W,J,1,52,603c2bdc0382ac7dcf7100310163854c175a175880cf3edeccbcac29024acdba
79,J,2,W,J,1,53,625deea7741cffb68b4eacf88005a1dd8cdc37d54387f407f81ecf60da2e4924
80,W,1,W,J,0,53,1fec8b3c8d1eab5a839202bfee807bb1b3d5c6f9c4b32f82d3eb62a05f6daa65
81,J,2,W,J,1,54,898ebcb8430280b4ae0ae693be6b89f6b9f196c879a71e228df3dcb134473ca4
82,J,2,W,J,1,55,04ed0594fe37f26372c54866ea9f36522824c5ac40fc73e0140142c89cf5acd5
83,J,2,W,J,1,56,c761a34c300aaaa3bb1eda2dcfcae5d09f902295994048ad87dcb43fb8aae9a6
