trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,G,1,G,V,1,1,51c3257d1c40ea6f8b15c8f72f95ae27f3b0ed075d5b6625487c4875558169d0
2,G,1,G,V,1,2,29238ef3c8fae23d3606dc4290478e54b79fa7fbca282de50eabcd41ea929364
3,G,1,G,V,1,3,afaee60b2875470bdd778e7085e479c61a77e0fb9ef97f2edbd8fab3af1c177d
4,G,1,G,V,0,3,6026fafbd966b7a091c969186623e5c75695b771bcc4f40b8a60596f6fed3ca2
5,V,2,G,V,1,4,4b1a5f52803d6582fbfaad3d0c27a37f9abde381d2cc9c0eefa3536f5082bba8
6,V,2,G,V,0,4,7ee95fa92f305229d5dd57a1539d7829720570b9d635b8669448fc8bd5f1e471
7,G,1,G,V,1,5,7475bef35fdc0143a7b846adfa4662b71382af4d38f3bdc772a0b0a631f1bc93
8,G,1,G,V,1,6,5ed72de6e3018e5d02d1e13613a9311646ea227daa798caf7793332310634f5a
9,G,1,G,V,1,7,f847104ac80ec610802b2befebc391d9aa47fc9966e8d1b4d9d341b90b6c4bd5
10,V,2,G,V,1,8,ac186439449694d3073bd583245c1550b137c0c5a310ecd57ada1cf8229d4dfd
11,V,2,G,V,1,9,58112dbe546fb49dd30c69a83a1fb52641d7f071d0aa107a13ba13f5b7b6f215
12,V,2,G,V,1,10,6b03909e6241c48ecd678cd3ac14c534e87a75a9b1c047be0fabf55a2d616459
13,G,1,G,V,1,11,6a4c601dfd8263749f095ec741d26a025db6acefc9cc7f44f95264ae4c0b6752
14,G,1,G,V,1,12,950b0a906dab99dca983031f085ebb78d877509ba121830dd09ae37730470c47
15,V,2,G,V,1,13,67befbef1ad371a6797cc106e4c5fb1783b35bee396fa4db026265d4cabeb4e9
16,G,1,G,V,1,14,7deecf959f1ef35657744e453ddd0ceddc9f3197206a4e1ead4dd3dad7bf4af8
17,G,1,G,V,1,15,22d595820786fd9aece9f6c4b35f146bd23db429c622c0300c7d0aa81fd2fb78
18,V,2,G,V,0,15,7ffac2f01ca8654bcf4de1c7b91b272d0a917026189ebf144813d9aa5bae96d2
19,G,1,G,V,1,16,a38ab0bb4553848fae6e4be04d90c23b85977e0e57c54fb11d0872acff3188e2
20,V,2,G,V,0,16,a48542b693236a77a2434e95b45ac4e65508af918958d0ef1069c812c4685744
