trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,X,1,X,O,1,1,a1c46f8449bd503439b20f1d1c5b412707048c99b4b2f4e731672c1ac28fdf95
2,O,2,X,O,0,1,1242c5e0bde14efd50019679b6b2db94fad69c2f53e93266d4ebb0c673759244
3,X,1,X,O,1,2,f8280c6745a5ea14695d02df55ccb52c02ad71c446909286c1bc41cd578b6621
4,X,1,X,O,0,2,b8a360084bf556f741bed56937ba308e0002c3db3ea458ddef1ef59a94703f18
5,X,1,X,O,1,3,5f6a34fc60bfe1c8dfd57a7955ce57a3e43d66e9582fcb901c83c1c735251e5a
6,O,2,X,O,0,3,ec0892d95e900c0bc844d51e450de5520264aaeee51617639360fd77d5ce2dcc
7,X,1,X,O,1,4,f09f6a8536c1b5a9e24c622b2efa3c74b5031b2ee664b6a3b268bf094078f58c
8,X,1,X,O,1,5,797600afbbdac59903cb3dba05bc5469d35990dda30e4e2012da7e4b5102575c
9,X,1,X,O,1,6,13f2429774ba614af8aa545adcd1ea7d4880f43a6f43eb1c61770c6ccbdf61ad
10,O,2,X,O,1,7,6187058ef4aa1fb75e56fca3c9d2e6c08962922ff57bbc8353335f8c2d25fba5
11,O,2,X,O,1,8,93f472f76295e8bc52d86f6ff72d8e665f1db344475f708ca666cfa49535aa88
12,O,2,X,O,1,9,9a8099aa7c56d093d88a4d4be260f7772821c5b3da0b1259cce65d4581c81b2d
13,O,2,X,O,0,9,db4778f8b8c7be686d1a52bdfbc7c1632b4f2d1ded03a27f3bf797045cb9efef
14,X,1,X,O,1,10,2cbf04f6a011332bac4fb9606382857ea39917fef11f24ce1b3769e010cb30e0
15,X,1,X,O,1,11,450e58bf71c7904e71187d4ddfdbcd5ed5777fd0bd582ca71b35a8abd9b12646
16,X,1,X,O,1,12,4d058e5b621d394d455011b42bfcdfa620ea89040d150e0900e5b91c28e6fabd
17,X,1,X,O,1,13,54541276c7ae522594b01e99b0d2a93b3646222ae5e0de87e420e1c9e655926f
18,X,1,X,O,1,14,48fd8efa5ccacfccf915a49a3619860941dc7832edc3b152ceb08c61f8dc67f5
19,X,1,X,O,1,15,8bd95648a29d8b161aa234f7c9f41bf6ac025db66c9a5e43ba310d164985aea2
20,X,1,X,O,1,16,285005c7d4a52802e80696bfb45b6ce1dccc2c107c1a2d45c4c9f32be5b24aa4
21,X,1,X,O,1,17,f7b31635f946187e03fde9ca2ca664bdbb2e8102430fd5ed29b5d346124f6bdc
22,X,1,X,O,1,18,82c3c2eabd7671f85f6d85f7b6373df5165458b9595692a16cc1442f04860168
23,X,1,X,O,1,19,554ab62cbbcec163d566c554396ece269089cf5bba752bc06a0249bd28a5f604
24,X,1,X,O,1,20,0aab96f06c675265af742d145203438c3de33aef6e338c7b14daffd0d31466c9
25,O,2,X,O,0,20,c6188af6c0b47b400f310f7688ce125a87928d92eb58331240023ec552c10357
26,X,1,X,O,1,21,396034183d88fbed385301ddac81e0fe8d62596ed4e5f86812149407bd1ee445
27,X,1,X,O,1,22,26731fdcc146e8597ca33774668002d3cc606e7c71acb58c38fc186af79f7d9f
28,X,1,X,O,1,23,83eabc59730c27dc003271ed75cb9505537c28f07138bfcc5ec40b0d31042e1e
29,X,1,X,O,1,24,40b112e79994634ae3311a1b8a46cdbe58c9f85bc3343d25048c73233ddaa9c5
30,X,1,X,O,1,25,6ced49d75ed22a078bfeb242cfacc958ba325df2fd928a287762828670af44b9
31,X,1,X,O,1,26,969062e56c21801f82379949dd332224c15c63f798cb68b2470190ecabf3747f
32,X,1,X,O,1,27,ce8bfc0767b015482350faf46d848c53adae5b9078497cad83c6f373bfc7c370
33,X,1,X,O,1,28,694d2aff57ccb349df74619a19105c4e19803651106ab202de8f264e52ce5d96
34,X,1,X,O,1,29,1688273c373978d0d85c4dacce891977bfe8667d719235e816a76e410b149a3f
35,X,1,X,O,1,30,bd0a7ff64b820bd9345b072018b2b50031ec12df73f1deb8ee12bcbf00c2a7a4
36,X,1,X,O,1,31,e9a78ce4b4ae8192de51284cf43e176578a4a5651170bf340b5613f67ccf24fc
37,X,1,X,O,1,32,2e27b892f7af17ac12fe53ff742a70772ab093f2c4063a4648ee5204839eebc8
38,X,1,X,O,1,33,5c2f51087be10c94f5dd2e98a1a8bca757d14b67d10357881db37346b50ec296
39,X,1,X,O,1,34,85c03905687d77adaf99bee5533eb6ea4463de8f99069b6c21b7e46270f52654
40,X,1,X,O,1,35,cd48625a39a6e0e5a932f791bc5ca48d0aea0c42eb4e8cfc47c162e93d5eca5f
