participant_id,trial,choice,reward,p_choice,nll
117,1,1,1.0,0.5,0.6931471805579453
117,2,1,0.0,0.9379772435167921,0.0640295909122192
117,3,1,1.0,0.8193821281300065,0.1992047250286259
117,4,1,1.0,0.9537711704583729,0.04733149955577412
117,5,1,1.0,0.9733198550575346,0.027042520026398877
117,6,1,1.0,0.9783593601117887,0.021878232560182207
117,7,1,0.0,0.9800047473754577,0.020197863067561307
117,8,1,1.0,0.8829712072032196,0.12446268683256799
117,9,1,1.0,0.961522673650312,0.03923713269071674
117,10,1,1.0,0.975134959319618,0.025179397747410195
117,11,1,1.0,0.9789324913566382,0.021292595563022574
117,12,1,1.0,0.9802101321965438,0.019988309692594238
117,13,1,1.0,0.9806717713469993,0.019517461184941118
117,14,1,1.0,0.980843533930646,0.01934232863958355
117,15,1,0.0,0.9809085787601686,0.019276015644047056
117,16,1,1.0,0.8850948024641879,0.12206051828170732
117,17,1,1.0,0.9618226028580947,0.03892524983340873
117,18,1,0.0,0.9752173813436864,0.025094877609793075
117,19,1,1.0,0.8728455208881815,0.13599669081736446
117,20,1,1.0,0.9602031054145819,0.040610448756407055
117,21,1,1.0,0.9748243437941284,0.02549798442521472
117,22,1,1.0,0.9788432172489779,0.02138379508841214
117,23,1,1.0,0.9801877349283781,0.020011159409523967
117,24,1,1.0,0.9806724775581198,0.019516741055243474
117,25,1,0.0,0.9808526538955524,0.019333030599486385
117,26,1,1.0,0.8850032755005185,0.12216393284939742
117,27,1,1.0,0.9618259109582399,0.03892181043154151
117,28,1,1.0,0.975228557006219,0.02508341801246409
117,29,1,0.0,0.9789783646821161,0.021245736100197945
117,30,1,1.0,0.8807581534389084,0.12697220442083107
117,31,1,1.0,0.9612609796966497,0.0395093359152681
117,32,1,1.0,0.9750934641221548,0.02522195193949422
117,33,1,1.0,0.9789386675005232,0.021286286522862238
117,34,1,0.0,0.9802305993354077,0.019967429552189726
117,35,1,1.0,0.8835964960612652,0.12375477296886202
117,36,1,0.0,0.9616497212981227,0.03910500969609693
117,37,1,0.0,0.8496905112883621,0.16288310016532012
