participant_id,trial,choice,reward,p_choice,nll
134,1,0,0.0,0.5,0.6931471805579453
134,2,1,0.0,0.3464828558229841,1.0599219397177229
134,3,1,0.0,0.6652884253002621,0.40753461009905656
134,4,0,1.0,0.3397693379452214,1.079488309406654
134,5,0,1.0,0.9411211227461066,0.0606834306268383
134,6,0,1.0,0.9720100339135748,0.028389151617597908
134,7,0,1.0,0.978948932452732,0.02127580078077048
134,8,0,1.0,0.9810987897094945,0.019082121418185913
134,9,0,1.0,0.9818514635916935,0.01831524113905498
134,10,0,0.0,0.9821277466640508,0.01803389083479843
134,11,0,1.0,0.8921584304534744,0.11411154955625737
134,12,0,1.0,0.9644273497162056,0.03622077376864724
134,13,0,1.0,0.9769469236069696,0.023322954302500407
134,14,0,0.0,0.9804445106249332,0.01974922788350188
134,15,0,1.0,0.8882977214874778,0.11844832023456292
134,16,0,1.0,0.9639197310345083,0.036747254399119966
134,17,0,0.0,0.9768259402400944,0.023446800189878995
134,18,0,1.0,0.8806462975805016,0.12709921200105184
134,19,0,1.0,0.9629311643745786,0.03777335013804849
134,20,0,1.0,0.9765886931543698,0.023689705185915195
134,21,0,1.0,0.9803360784896292,0.019859828871716854
134,22,0,0.0,0.9815890886931629,0.018582501484459172
134,23,0,1.0,0.8909390943087848,0.11547921040241825
134,24,0,1.0,0.9642819140472293,0.03637158516566206
134,25,0,1.0,0.9769226404995515,0.02334781072880993
134,26,0,1.0,0.9804465971507699,0.019747099743057578
134,27,0,1.0,0.9816320057628082,0.018538780408138923
134,28,0,1.0,0.982060299981013,0.01810256723589909
134,29,0,1.0,0.9822196545879688,0.017940314796337623
134,30,0,0.0,0.9822800016356447,0.017878877221122358
134,31,0,1.0,0.8925951284748048,0.11362218448077085
134,32,0,1.0,0.964515351232602,0.03612953050215301
134,33,0,1.0,0.9769879574286044,0.02328095308532664
134,34,0,1.0,0.9804740800589427,0.019719069126119357
134,35,0,0.0,0.9816479141848788,0.018522574443916136
134,36,0,0.0,0.8911252151032448,0.11527032815933248
134,37,1,1.0,0.21576851657297644,1.5335491284881861
134,38,1,1.0,0.8965597548916442,0.10919033462485211
134,39,1,0.0,0.9498282217827964,0.051474129912259706
134,40,1,1.0,0.7874253737284028,0.23898667629091347
134,41,1,0.0,0.932203612329123,0.07020401999187241
134,42,0,0.0,0.23662790371094886,1.4412663981620732
134,43,0,0.0,0.4629714072526666,0.7700899821944945
134,44,1,1.0,0.5744808351331815,0.5542885414591893
134,45,1,1.0,0.955719600387359,0.0452907139861669
134,46,1,1.0,0.9733498743980801,0.02701167828668968
134,47,1,0.0,0.9780313415485373,0.022213562886631184
134,48,1,1.0,0.8770587734193589,0.13118127241262895
134,49,1,1.0,0.9601328266446086,0.04068364300209216
134,50,1,1.0,0.9744032459380814,0.025930050813783943
134,51,1,1.0,0.9783672760551986,0.021870141554250568
134,52,1,1.0,0.9796987038921378,0.020510199595426975
134,53,1,0.0,0.9801794617529601,0.020019599843981356
134,54,1,1.0,0.8819003604865708,0.12567619932567387
134,55,1,1.0,0.9607953081421399,0.03999389150978127
134,56,1,0.0,0.9745728458265818,0.025756010824637878
134,57,1,0.0,0.8699435387256516,0.13932696745481804
134,58,0,1.0,0.2413060606048757,1.4216891901896656
134,59,0,0.0,0.9040587035738054,0.10086098311556485
134,60,0,1.0,0.7377178913241839,0.30419378853904117
134,61,0,1.0,0.9273337707877147,0.07544172343219477
