participant_id,trial_index,ground_truth,nll,prob_step_1
146,1,50,1.4765625,0.228515625
146,2,20,2.375,0.0927734375
146,3,50,7.25,0.00070953369140625
146,4,40,0.88671875,0.412109375
146,5,60,5.5625,0.00384521484375
146,6,30,0.73828125,0.478515625
146,7,30,4.875,0.00762939453125
146,8,20,4.25,0.0142822265625
146,9,50,3.78125,0.0228271484375
146,10,40,3.203125,0.04052734375
146,11,30,2.40625,0.09033203125
146,12,50,1.5390625,0.21484375
146,13,70,3.5625,0.0283203125
146,14,90,2.78125,0.06201171875
146,15,50,6.5,0.00150299072265625
146,16,60,2.84375,0.05810546875
146,17,60,0.5625,0.5703125
146,18,20,4.03125,0.0177001953125
146,19,70,1.3671875,0.25390625
146,20,30,5.875,0.0028076171875
146,21,40,0.69140625,0.5
146,22,30,7.53125,0.000537872314453125
146,23,30,4.6875,0.00921630859375
146,24,20,1.75,0.173828125
146,25,30,0.36328125,0.6953125
146,26,40,0.9609375,0.3828125
146,27,70,0.68359375,0.50390625
146,28,50,0.77734375,0.458984375
146,29,40,0.85546875,0.42578125
146,30,20,5.875,0.0028076171875
146,31,60,0.34375,0.7109375
146,32,40,4.1875,0.01519775390625
146,33,20,1.3046875,0.271484375
146,34,50,0.1826171875,0.83203125
146,35,70,7.21875,0.000732421875
146,36,80,0.490234375,0.61328125
146,37,40,0.236328125,0.7890625
146,38,70,4.9375,0.007171630859375
146,39,50,0.359375,0.69921875
146,40,30,0.255859375,0.7734375
146,41,50,0.058349609375,0.94140625
146,42,50,0.0252685546875,0.9765625
146,43,60,0.55078125,0.578125
146,44,30,2.828125,0.05908203125
146,45,70,0.1953125,0.82421875
146,46,60,2.65625,0.0703125
146,47,20,0.138671875,0.87109375
146,48,80,4.4375,0.0118408203125
146,49,20,5.46875,0.00421142578125
146,50,20,0.1796875,0.8359375
146,51,60,0.34375,0.7109375
146,52,50,0.1259765625,0.8828125
146,53,70,0.359375,0.69921875
146,54,50,0.06494140625,0.9375
146,55,60,0.2421875,0.78515625
146,56,30,4.5625,0.01043701171875
146,57,20,3.984375,0.0185546875
146,58,70,0.232421875,0.79296875
146,59,70,4.34375,0.01300048828125
146,60,50,0.0179443359375,0.98046875
146,61,70,2.90625,0.0546875
146,62,20,3.578125,0.0279541015625
146,63,30,3.46875,0.0311279296875
146,64,20,1.5,0.22265625
146,65,30,0.1259765625,0.8828125
146,66,40,2.109375,0.12109375
146,67,50,0.027587890625,0.97265625
146,68,50,0.10693359375,0.8984375
146,69,80,0.30078125,0.7421875
146,70,20,0.06982421875,0.93359375
146,71,70,0.40234375,0.66796875
146,72,50,0.055419921875,0.9453125
146,73,70,6.59375,0.00136566162109375
146,74,30,0.447265625,0.640625
146,75,50,0.12109375,0.88671875
146,76,60,2.953125,0.05224609375
146,77,50,0.11083984375,0.89453125
146,78,70,2.734375,0.06494140625
146,79,20,0.0888671875,0.9140625
146,80,20,1.2890625,0.275390625
146,81,30,1.4765625,0.228515625
146,82,60,0.27734375,0.7578125
146,83,40,0.400390625,0.671875
146,84,50,0.03173828125,0.96875
146,85,70,1.765625,0.1708984375
146,86,30,2.390625,0.091796875
146,87,80,0.296875,0.7421875
146,88,40,0.265625,0.765625
146,89,30,0.08251953125,0.921875
146,90,70,1.4296875,0.2392578125
146,91,60,1.5859375,0.205078125
146,92,50,0.037109375,0.96484375
146,93,20,1.40625,0.2451171875
146,94,60,0.2255859375,0.796875
146,95,30,1.3671875,0.25390625
146,96,70,0.482421875,0.6171875
146,97,50,0.005401611328125,0.99609375
146,98,60,0.84375,0.4296875
146,99,40,0.298828125,0.7421875
146,100,50,0.025634765625,0.9765625
146,101,80,0.0908203125,0.9140625
146,102,70,0.7265625,0.484375
146,103,50,0.01556396484375,0.984375
146,104,40,0.2138671875,0.80859375
146,105,40,0.16796875,0.84375
146,106,50,0.0255126953125,0.9765625
146,107,70,1.546875,0.212890625
146,108,70,2.5625,0.0771484375
146,109,30,0.7109375,0.490234375
146,110,50,0.0166015625,0.984375
146,111,20,0.04052734375,0.9609375
146,112,30,0.03173828125,0.96875
146,113,20,0.0289306640625,0.97265625
146,114,70,0.44921875,0.63671875
146,115,70,1.09375,0.333984375
146,116,80,1.34375,0.26171875
146,117,30,0.419921875,0.65625
146,118,70,0.53515625,0.5859375
146,119,30,0.03857421875,0.9609375
146,120,60,0.11181640625,0.89453125
146,121,30,0.490234375,0.61328125
146,122,70,1.359375,0.255859375
146,123,20,0.035888671875,0.96484375
146,124,30,2.203125,0.1103515625
146,125,70,1.78125,0.16796875
146,126,40,0.166015625,0.84765625
146,127,30,0.703125,0.494140625
146,128,50,0.0218505859375,0.9765625
146,129,50,0.0019683837890625,0.99609375
146,130,70,1.34375,0.26171875
146,131,80,0.0279541015625,0.97265625
146,132,50,0.00543212890625,0.99609375
146,133,60,0.640625,0.52734375
146,134,70,0.1865234375,0.828125
146,135,40,0.032470703125,0.96875
146,136,50,0.0024261474609375,0.99609375
146,137,50,0.00433349609375,0.99609375
146,138,30,4.40625,0.01220703125
146,139,50,0.0208740234375,0.98046875
146,140,20,5.8125,0.00299072265625
146,141,30,0.57421875,0.5625
146,142,70,4.8125,0.00811767578125
146,143,60,0.53515625,0.5859375
146,144,30,2.71875,0.06591796875
146,145,40,0.359375,0.69921875
146,146,50,0.0281982421875,0.97265625
146,147,30,4.15625,0.015625
146,148,80,1.0234375,0.359375
146,149,60,5.46875,0.00421142578125
146,150,50,0.036376953125,0.96484375
146,151,30,1.4375,0.2373046875
146,152,60,1.1171875,0.328125
146,153,40,0.8984375,0.40625
146,154,40,2.578125,0.07568359375
146,155,80,0.5859375,0.5546875
146,156,80,5.71875,0.0032806396484375
146,157,50,0.032470703125,0.96875
146,158,60,0.349609375,0.703125
146,159,50,0.06689453125,0.93359375
146,160,20,0.2431640625,0.78515625
146,161,70,0.3203125,0.7265625
146,162,50,0.048583984375,0.953125
146,163,20,0.3125,0.73046875
146,164,50,0.0206298828125,0.98046875
