participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
31,1,high,6.5,0.00150299072265625,,
31,2,normal,3.921875,0.019775390625,,
31,3,normal,4.1875,0.01519775390625,,
31,4,normal,6.34375,0.0017547607421875,,
31,5,high,3.421875,0.03271484375,,
31,6,normal,5.09375,0.006134033203125,,
31,7,high,0.9765625,0.376953125,,
31,8,somewhat high,1.062255859375,0.353515625,1.0,0.9765625
31,9,high,6.0,0.002471923828125,,
31,10,high,1.1796875,0.306640625,,
31,11,somewhat high,0.732421875,0.486328125,1.0,0.9921875
31,12,normal,0.099609375,0.90625,,
31,13,normal,2.25,0.10546875,,
31,14,high,3.625,0.026611328125,,
31,15,normal,2.6875,0.06787109375,,
31,16,somewhat low,0.72265625,0.58203125,1.0,0.8359375
31,17,normal,1.4375,0.2373046875,,
31,18,normal,1.3359375,0.263671875,,
31,19,somewhat low,5.6015625,0.259765625,1.0,0.0142822265625
31,20,high,3.125,0.0439453125,,
31,21,low,1.953125,0.1416015625,,
31,22,normal,0.8359375,0.43359375,,
31,23,normal,5.0,0.006744384765625,,
31,24,normal,1.7265625,0.177734375,,
31,25,normal,0.20703125,0.8125,,
31,26,normal,2.203125,0.1103515625,,
31,27,normal,4.34375,0.01300048828125,,
31,28,somewhat high,2.37451171875,0.09912109375,1.0,0.94140625
31,29,normal,1.28125,0.27734375,,
31,30,somewhat low,6.25,0.08349609375,1.0,0.023193359375
31,31,very high,7.6171875,0.00299072265625,0.1640625,
31,32,very high,3.5,0.1123046875,0.26953125,
31,33,high,0.83984375,0.431640625,,
31,34,normal,0.7578125,0.46875,,
31,35,low,6.5,0.00150299072265625,,
31,36,high,2.203125,0.1103515625,,
31,37,somewhat low,2.75,0.18359375,1.0,0.34765625
31,38,high,2.578125,0.07568359375,,
31,39,normal,1.46875,0.23046875,,
31,40,high,2.265625,0.10400390625,,
31,41,somewhat high,1.0029296875,0.458984375,1.0,0.796875
31,42,somewhat low,2.80859375,0.1591796875,1.0,0.37890625
31,43,normal,2.09375,0.123046875,,
31,44,high,2.25,0.10546875,,
31,45,high,1.3046875,0.271484375,,
31,46,somewhat low,2.9296875,0.181640625,1.0,0.29296875
31,47,somewhat low,3.5234375,0.2470703125,1.0,0.11962890625
31,48,high,1.765625,0.1708984375,,
31,49,high,2.359375,0.09423828125,,
31,50,normal,2.125,0.11962890625,,
31,51,high,0.828125,0.4375,,
31,52,normal,1.6328125,0.1953125,,
31,53,somewhat high,1.9296875,0.2734375,1.0,0.53125
31,54,somewhat high,2.02734375,0.412109375,1.0,0.3203125
31,55,high,1.9453125,0.142578125,,
31,56,high,0.94140625,0.390625,,
31,57,somewhat high,1.2421875,0.345703125,1.0,0.8359375
31,58,somewhat high,2.3671875,0.23046875,1.0,0.40625
31,59,normal,1.1015625,0.33203125,,
31,60,normal,1.3828125,0.25,,
31,61,high,1.296875,0.2734375,,
31,62,normal,1.2109375,0.298828125,,
31,63,normal,0.7578125,0.46875,,
31,64,high,1.6484375,0.1923828125,,
31,65,somewhat high,1.3125,0.380859375,1.0,0.70703125
31,66,very high,4.630859375,0.015625,0.62109375,
31,67,normal,1.25,0.287109375,,
31,68,somewhat low,3.125,0.2412109375,1.0,0.181640625
31,69,high,0.98046875,0.375,,
31,70,somewhat high,1.2578125,0.388671875,1.0,0.73046875
31,71,high,1.171875,0.310546875,,
31,72,high,1.8125,0.1630859375,,
31,73,very high,2.5234375,0.1513671875,0.53125,
31,74,somewhat high,1.345703125,0.30078125,1.0,0.8671875
31,75,somewhat high,0.85107421875,0.478515625,1.0,0.89453125
31,76,high,1.328125,0.265625,,
31,77,normal,1.9140625,0.1474609375,,
31,78,high,1.328125,0.265625,,
31,79,somewhat high,1.1669921875,0.33984375,1.0,0.9140625
31,80,normal,0.70703125,0.4921875,,
31,81,high,1.5703125,0.2080078125,,
31,82,high,1.5546875,0.2109375,,
31,83,somewhat low,2.171875,0.2431640625,1.0,0.46875
31,84,very high,2.6884765625,0.07373046875,0.92578125,
31,85,somewhat high,1.72265625,0.40625,1.0,0.439453125
31,86,normal,0.8671875,0.419921875,,
31,87,somewhat low,2.4296875,0.484375,1.0,0.181640625
31,88,somewhat high,1.50390625,0.328125,1.0,0.6796875
31,89,normal,2.09375,0.123046875,,
31,90,high,0.9609375,0.3828125,,
31,91,somewhat low,1.84765625,0.416015625,1.0,0.37890625
31,92,low,5.59375,0.00372314453125,,
31,93,somewhat high,0.904296875,0.494140625,1.0,0.81640625
31,94,high,0.765625,0.46484375,,
31,95,normal,1.9375,0.14453125,,
31,96,somewhat high,2.7421875,0.201171875,1.0,0.3203125
31,97,high,0.890625,0.41015625,,
31,98,high,1.5390625,0.21484375,,
31,99,normal,1.1640625,0.3125,,
31,100,somewhat low,1.03125,0.50390625,1.0,0.70703125
31,101,normal,1.8984375,0.1494140625,,
31,102,normal,1.9296875,0.1455078125,,
31,103,normal,0.61328125,0.54296875,,
31,104,somewhat high,2.17578125,0.201171875,1.0,0.5625
31,105,very high,5.6943359375,0.00421142578125,0.796875,
31,106,high,1.6015625,0.201171875,,
31,107,somewhat low,2.0078125,0.330078125,1.0,0.40625
31,108,very high,3.8125,0.0301513671875,0.73046875,
31,109,somewhat high,1.927734375,0.2333984375,1.0,0.62109375
31,110,somewhat high,1.404296875,0.39453125,1.0,0.62109375
31,111,somewhat low,2.0234375,0.32421875,1.0,0.40625
31,112,normal,1.328125,0.265625,,
31,113,high,1.1875,0.3046875,,
31,114,normal,1.7578125,0.1728515625,,
31,115,somewhat high,1.7734375,0.3203125,1.0,0.53125
31,116,high,1.03125,0.357421875,,
31,117,normal,0.78515625,0.455078125,,
31,118,normal,1.6171875,0.1982421875,,
31,119,normal,2.0625,0.126953125,,
31,120,somewhat high,1.322021484375,0.279296875,1.0,0.953125
31,121,somewhat high,0.7421875,0.49609375,1.0,0.95703125
31,122,high,1.484375,0.2265625,,
31,123,normal,1.2109375,0.298828125,,
31,124,normal,1.125,0.32421875,,
31,125,somewhat high,1.375244140625,0.267578125,1.0,0.9453125
31,126,high,1.5625,0.2099609375,,
31,127,somewhat high,1.421875,0.330078125,1.0,0.73046875
31,128,normal,0.953125,0.384765625,,
31,129,somewhat high,2.41015625,0.2373046875,1.0,0.37890625
31,130,high,2.140625,0.11767578125,,
31,131,very high,2.626953125,0.08203125,0.87890625,
31,132,very high,3.0478515625,0.05126953125,0.92578125,
31,133,somewhat high,0.841796875,0.5546875,1.0,0.77734375
31,134,somewhat low,1.58203125,0.439453125,1.0,0.46875
31,135,somewhat high,2.2109375,0.2333984375,1.0,0.46875
31,136,high,1.140625,0.3203125,,
31,137,somewhat low,1.79296875,0.439453125,1.0,0.37890625
31,138,somewhat low,1.984375,0.51171875,1.0,0.26953125
