participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
146,1,50,1,start,0.228515625,"[('30', 0.228515625), ('50', 0.228515625), ('70', 0.1474609375), ('90', 0.138671875), ('60', 0.123046875), ('40', 0.06591796875), ('20', 0.03759765625), ('80', 0.0177001953125), ('10', 0.01385498046875)]"
146,2,20,1,start,0.0927734375,"[('30', 0.88671875), ('20', 0.0927734375), ('40', 0.0111083984375), ('60', 0.005950927734375), ('70', 0.00116729736328125), ('10', 0.0002956390380859375), ('50', 0.0002307891845703125), ('80', 0.0002307891845703125), ('90', 0.00012302398681640625)]"
146,3,50,1,start,0.00070953369140625,"[('80', 0.46875), ('90', 0.46875), ('70', 0.0341796875), ('60', 0.026611328125), ('50', 0.00070953369140625), ('30', 0.0002613067626953125), ('40', 0.000179290771484375), ('20', 3.123283386230469e-05), ('10', 2.726912498474121e-06)]"
146,4,40,1,start,0.412109375,"[('40', 0.412109375), ('30', 0.28515625), ('60', 0.1953125), ('70', 0.049072265625), ('80', 0.02978515625), ('50', 0.0142822265625), ('90', 0.00982666015625), ('20', 0.006744384765625), ('10', 2.1457672119140625e-05)]"
146,5,60,1,start,0.00384521484375,"[('30', 0.83203125), ('20', 0.1455078125), ('10', 0.013427734375), ('60', 0.00384521484375), ('40', 0.0026397705078125), ('70', 0.000858306884765625), ('90', 0.00058746337890625), ('80', 0.0003147125244140625), ('50', 0.000148773193359375)]"
146,6,30,1,start,0.478515625,"[('30', 0.478515625), ('70', 0.25390625), ('50', 0.10693359375), ('40', 0.08349609375), ('20', 0.044677734375), ('60', 0.01611328125), ('80', 0.0086669921875), ('10', 0.0052490234375), ('90', 0.002471923828125)]"
146,7,30,1,start,0.00762939453125,"[('40', 0.609375), ('50', 0.173828125), ('60', 0.1533203125), ('70', 0.038818359375), ('30', 0.00762939453125), ('80', 0.00762939453125), ('20', 0.0052490234375), ('90', 0.0031890869140625), ('10', 0.000804901123046875)]"
146,8,20,1,start,0.0142822265625,"[('40', 0.365234375), ('30', 0.2216796875), ('50', 0.1953125), ('60', 0.1953125), ('20', 0.0142822265625), ('70', 0.00762939453125), ('80', 0.002471923828125), ('90', 0.00102996826171875), ('10', 0.00070953369140625)]"
146,9,50,1,start,0.0228271484375,"[('70', 0.353515625), ('80', 0.3125), ('60', 0.1474609375), ('90', 0.130859375), ('40', 0.02587890625), ('50', 0.0228271484375), ('30', 0.005096435546875), ('20', 0.000537872314453125), ('10', 1.7762184143066406e-05)]"
146,10,40,1,start,0.04052734375,"[('70', 0.49609375), ('60', 0.34375), ('50', 0.05224609375), ('80', 0.05224609375), ('40', 0.04052734375), ('90', 0.0118408203125), ('30', 0.0023345947265625), ('20', 0.000518798828125), ('10', 4.267692565917969e-05)]"
146,11,30,1,start,0.09033203125,"[('60', 0.31640625), ('40', 0.279296875), ('50', 0.2177734375), ('30', 0.09033203125), ('70', 0.06201171875), ('80', 0.02587890625), ('90', 0.00653076171875), ('20', 0.00164794921875), ('10', 8.487701416015625e-05)]"
146,12,50,1,start,0.21484375,"[('40', 0.515625), ('50', 0.21484375), ('60', 0.21484375), ('70', 0.0224609375), ('30', 0.019775390625), ('20', 0.00653076171875), ('80', 0.00396728515625), ('90', 0.0034942626953125), ('10', 0.0003681182861328125)]"
146,13,70,1,start,0.0283203125,"[('40', 0.56640625), ('60', 0.2353515625), ('30', 0.08740234375), ('50', 0.06005859375), ('70', 0.0283203125), ('80', 0.01043701171875), ('20', 0.00921630859375), ('90', 0.004364013671875), ('10', 7.963180541992188e-05)]"
146,14,90,1,start,0.06201171875,"[('60', 0.75), ('80', 0.09033203125), ('40', 0.0703125), ('90', 0.06201171875), ('20', 0.009521484375), ('50', 0.00836181640625), ('30', 0.00738525390625), ('70', 0.0034942626953125), ('10', 0.000885009765625)]"
146,15,50,1,start,0.00150299072265625,"[('10', 0.7890625), ('20', 0.12109375), ('40', 0.044677734375), ('30', 0.03466796875), ('60', 0.00408935546875), ('90', 0.00170135498046875), ('50', 0.00150299072265625), ('70', 0.00116729736328125), ('80', 0.00102996826171875)]"
146,16,60,1,start,0.05810546875,"[('80', 0.55078125), ('90', 0.294921875), ('70', 0.07470703125), ('60', 0.05810546875), ('50', 0.01470947265625), ('40', 0.0019989013671875), ('30', 0.0003452301025390625), ('20', 0.000278472900390625), ('10', 5.14984130859375e-05)]"
146,17,60,1,start,0.5703125,"[('60', 0.5703125), ('50', 0.1630859375), ('70', 0.09912109375), ('40', 0.08740234375), ('80', 0.06787109375), ('90', 0.01043701171875), ('30', 0.00124359130859375), ('20', 0.00040435791015625), ('10', 5.4836273193359375e-05)]"
146,18,20,1,start,0.0177001953125,"[('80', 0.314453125), ('40', 0.2451171875), ('70', 0.2451171875), ('60', 0.07958984375), ('90', 0.04248046875), ('50', 0.033203125), ('20', 0.0177001953125), ('30', 0.0177001953125), ('10', 0.004486083984375)]"
146,19,70,1,start,0.25390625,"[('80', 0.37109375), ('70', 0.25390625), ('50', 0.154296875), ('60', 0.12109375), ('40', 0.050537109375), ('90', 0.044677734375), ('30', 0.00193023681640625), ('20', 0.0013275146484375), ('10', 0.00048828125)]"
146,20,30,1,start,0.0028076171875,"[('80', 0.6015625), ('90', 0.25), ('60', 0.055419921875), ('40', 0.0380859375), ('70', 0.02978515625), ('50', 0.018310546875), ('30', 0.0028076171875), ('20', 0.00170135498046875), ('10', 0.00150299072265625)]"
146,21,40,1,start,0.5,"[('40', 0.5), ('10', 0.267578125), ('30', 0.1123046875), ('20', 0.06005859375), ('60', 0.0283203125), ('50', 0.0172119140625), ('70', 0.007171630859375), ('80', 0.004364013671875), ('90', 0.003387451171875)]"
146,22,30,1,start,0.000537872314453125,"[('80', 0.578125), ('90', 0.3515625), ('60', 0.02880859375), ('70', 0.025390625), ('50', 0.0107421875), ('40', 0.003082275390625), ('20', 0.0006866455078125), ('30', 0.000537872314453125), ('10', 0.0003147125244140625)]"
