participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
11,1,somewhat high,1,start,0.5546875,"[('som', 0.5546875), ('low', 0.205078125), ('very', 0.169921875), ('ext', 0.06591796875), ('normal', 0.00164794921875), ('high', 0.00150299072265625)]"
11,1,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
11,1,somewhat high,3,"['som', 'ewhat']",0.0125732421875,"[('Ġlow', 0.98828125), ('Ġhigh', 0.0125732421875)]"
11,2,somewhat high,1,start,0.03173828125,"[('high', 0.81640625), ('very', 0.125), ('som', 0.03173828125), ('normal', 0.021728515625), ('low', 0.0032806396484375), ('ext', 0.002899169921875)]"
11,2,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
11,2,somewhat high,3,"['som', 'ewhat']",0.8671875,"[('Ġhigh', 0.8671875), ('Ġlow', 0.1328125)]"
11,3,very low,1,start,0.123046875,"[('high', 0.8046875), ('very', 0.123046875), ('normal', 0.05810546875), ('som', 0.0069580078125), ('ext', 0.0032806396484375), ('low', 0.0032806396484375)]"
11,3,very low,2,['very'],0.004638671875,"[('Ġhigh', 0.99609375), ('Ġlow', 0.004638671875)]"
11,4,somewhat low,1,start,0.1875,"[('low', 0.3515625), ('som', 0.1875), ('normal', 0.166015625), ('high', 0.166015625), ('very', 0.078125), ('ext', 0.047607421875)]"
11,4,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
11,4,somewhat low,3,"['som', 'ewhat']",0.8671875,"[('Ġlow', 0.8671875), ('Ġhigh', 0.1328125)]"
11,5,very low,1,start,0.361328125,"[('very', 0.361328125), ('low', 0.2197265625), ('ext', 0.1708984375), ('som', 0.1328125), ('normal', 0.0810546875), ('high', 0.02978515625)]"
11,5,very low,2,['very'],0.5625,"[('Ġlow', 0.5625), ('Ġhigh', 0.439453125)]"
11,6,high,1,start,0.7265625,"[('high', 0.7265625), ('normal', 0.125), ('som', 0.0859375), ('very', 0.046142578125), ('low', 0.00811767578125), ('ext', 0.007171630859375)]"
11,7,normal,1,start,0.035888671875,"[('high', 0.494140625), ('very', 0.384765625), ('som', 0.07568359375), ('normal', 0.035888671875), ('ext', 0.00787353515625), ('low', 7.963180541992188e-05)]"
11,8,high,1,start,0.384765625,"[('som', 0.384765625), ('high', 0.384765625), ('very', 0.181640625), ('normal', 0.035888671875), ('ext', 0.006317138671875), ('low', 0.004364013671875)]"
11,9,normal,1,start,0.06591796875,"[('low', 0.546875), ('som', 0.228515625), ('very', 0.123046875), ('normal', 0.06591796875), ('ext', 0.0213623046875), ('high', 0.01300048828125)]"
11,10,somewhat low,1,start,0.5390625,"[('som', 0.5390625), ('very', 0.1533203125), ('high', 0.1533203125), ('normal', 0.0927734375), ('low', 0.0439453125), ('ext', 0.018310546875)]"
11,10,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
11,10,somewhat low,3,"['som', 'ewhat']",0.26953125,"[('Ġhigh', 0.73046875), ('Ġlow', 0.26953125)]"
11,11,normal,1,start,0.81640625,"[('normal', 0.81640625), ('som', 0.125), ('high', 0.05224609375), ('very', 0.00421142578125), ('low', 0.00372314453125), ('ext', 7.963180541992188e-05)]"
11,12,normal,1,start,0.76171875,"[('normal', 0.76171875), ('som', 0.1494140625), ('high', 0.0712890625), ('very', 0.0177001953125), ('ext', 0.00014019012451171875), ('low', 0.0001087188720703125)]"
11,13,somewhat high,1,start,0.73046875,"[('som', 0.73046875), ('high', 0.2373046875), ('normal', 0.0283203125), ('very', 0.003387451171875), ('low', 0.000457763671875), ('ext', 7.420778274536133e-06)]"
11,13,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
11,13,somewhat high,3,"['som', 'ewhat']",0.9921875,"[('Ġhigh', 0.9921875), ('Ġlow', 0.006744384765625)]"
11,14,normal,1,start,0.11572265625,"[('high', 0.76171875), ('normal', 0.11572265625), ('som', 0.10205078125), ('low', 0.0107421875), ('very', 0.009521484375), ('ext', 4.5299530029296875e-05)]"
11,15,normal,1,start,0.056396484375,"[('high', 0.369140625), ('som', 0.328125), ('very', 0.1748046875), ('normal', 0.056396484375), ('low', 0.056396484375), ('ext', 0.01611328125)]"
11,16,normal,1,start,0.1005859375,"[('som', 0.66015625), ('low', 0.1669921875), ('normal', 0.1005859375), ('high', 0.047607421875), ('very', 0.025390625), ('ext', 0.000278472900390625)]"
11,17,somewhat high,1,start,0.6015625,"[('som', 0.6015625), ('normal', 0.1953125), ('low', 0.1357421875), ('high', 0.056396484375), ('very', 0.0111083984375), ('ext', 9.632110595703125e-05)]"
11,17,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
11,17,somewhat high,3,"['som', 'ewhat']",0.439453125,"[('Ġlow', 0.5625), ('Ġhigh', 0.439453125)]"
11,18,very high,1,start,0.09423828125,"[('high', 0.62109375), ('som', 0.259765625), ('very', 0.09423828125), ('normal', 0.027099609375), ('low', 0.0001583099365234375), ('ext', 4.00543212890625e-05)]"
11,18,very high,2,['very'],0.99609375,"[('Ġhigh', 0.99609375), ('Ġlow', 0.0031890869140625)]"
11,19,high,1,start,0.498046875,"[('high', 0.498046875), ('very', 0.439453125), ('ext', 0.036376953125), ('som', 0.0220947265625), ('normal', 0.000858306884765625), ('low', 4.839897155761719e-05)]"
11,20,normal,1,start,0.10546875,"[('som', 0.474609375), ('high', 0.287109375), ('normal', 0.10546875), ('very', 0.10546875), ('low', 0.0235595703125), ('ext', 0.00408935546875)]"
11,21,somewhat high,1,start,0.87890625,"[('som', 0.87890625), ('normal', 0.056396484375), ('high', 0.038818359375), ('low', 0.020751953125), ('very', 0.004638671875), ('ext', 2.1457672119140625e-05)]"
11,21,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
11,21,somewhat high,3,"['som', 'ewhat']",0.53125,"[('Ġhigh', 0.53125), ('Ġlow', 0.46875)]"
11,22,high,1,start,0.64453125,"[('high', 0.64453125), ('very', 0.2373046875), ('som', 0.1123046875), ('normal', 0.005584716796875), ('ext', 0.000518798828125), ('low', 3.314018249511719e-05)]"
11,23,very high,1,start,0.89453125,"[('very', 0.89453125), ('ext', 0.08349609375), ('high', 0.0185546875), ('som', 0.0028076171875), ('normal', 3.123283386230469e-05), ('low', 5.424022674560547e-06)]"
11,23,very high,2,['very'],1.0,"[('Ġhigh', 1.0), ('Ġlow', 8.487701416015625e-05)]"
11,24,extremely low,1,start,0.003387451171875,"[('som', 0.4453125), ('high', 0.4453125), ('normal', 0.06005859375), ('low', 0.0283203125), ('very', 0.0172119140625), ('ext', 0.003387451171875)]"
11,24,extremely low,2,['ext'],1.0,"[('remely', 1.0)]"
11,24,extremely low,3,"['ext', 'remely']",0.8359375,"[('Ġlow', 0.8359375), ('Ġhigh', 0.1640625)]"
11,25,low,1,start,0.078125,"[('normal', 0.74609375), ('som', 0.1005859375), ('low', 0.078125), ('high', 0.0419921875), ('very', 0.0224609375), ('ext', 0.01220703125)]"
11,26,normal,1,start,0.029296875,"[('low', 0.59375), ('som', 0.2470703125), ('high', 0.10205078125), ('normal', 0.029296875), ('very', 0.0228271484375), ('ext', 0.005767822265625)]"
11,27,extremely low,1,start,0.265625,"[('som', 0.4375), ('ext', 0.265625), ('low', 0.2060546875), ('very', 0.06689453125), ('normal', 0.0172119140625), ('high', 0.007171630859375)]"
11,27,extremely low,2,['ext'],1.0,"[('remely', 1.0)]"
11,27,extremely low,3,"['ext', 'remely']",0.98828125,"[('Ġlow', 0.98828125), ('Ġhigh', 0.0111083984375)]"
11,28,somewhat low,1,start,0.1103515625,"[('very', 0.55859375), ('low', 0.2060546875), ('som', 0.1103515625), ('ext', 0.0859375), ('high', 0.03173828125), ('normal', 0.0069580078125)]"
11,28,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
11,28,somewhat low,3,"['som', 'ewhat']",0.81640625,"[('Ġlow', 0.81640625), ('Ġhigh', 0.181640625)]"
11,29,somewhat high,1,start,0.6875,"[('som', 0.6875), ('high', 0.287109375), ('normal', 0.0235595703125), ('very', 0.00102996826171875), ('low', 0.000335693359375), ('ext', 6.628036499023438e-05)]"
11,29,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
11,29,somewhat high,3,"['som', 'ewhat']",0.98828125,"[('Ġhigh', 0.98828125), ('Ġlow', 0.0111083984375)]"
11,30,normal,1,start,0.9609375,"[('normal', 0.9609375), ('som', 0.019775390625), ('high', 0.0177001953125), ('low', 0.0021209716796875), ('very', 0.00099945068359375), ('ext', 5.4836273193359375e-05)]"
