participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
127,1,normal,4.15625,0.015625,,
127,2,very high,4.661468505859375,0.009521484375,0.99609375,
127,3,very low,8.015625,0.0712890625,0.004638671875,
127,4,very high,5.657752990722656,0.0034942626953125,1.0,
127,5,very high,5.5703125,0.0189208984375,0.201171875,
127,6,somewhat low,0.2216796875,0.81640625,1.0,0.98046875
127,7,normal,8.9375,0.0001316070556640625,,
127,8,somewhat low,0.7265625,0.68359375,1.0,0.70703125
127,9,somewhat high,3.1738052368164062,0.0419921875,1.0,1.0
127,10,low,2.1875,0.1123046875,,
127,11,somewhat high,1.11328125,0.46484375,1.0,0.70703125
127,12,low,1.8671875,0.154296875,,
127,13,very high,1.50592041015625,0.22265625,0.9921875,
127,14,low,2.59375,0.07470703125,,
127,15,low,5.34375,0.004791259765625,,
127,16,normal,3.015625,0.049072265625,,
127,17,normal,2.53125,0.07958984375,,
127,18,high,0.5546875,0.57421875,,
127,19,very low,5.46875,0.0172119140625,0.2451171875,
127,20,somewhat low,0.5947265625,0.59765625,1.0,0.92578125
127,21,normal,4.25,0.0142822265625,,
127,22,extremely high,12.875,0.0002613067626953125,1.0,0.00982666015625
127,23,normal,0.042724609375,0.95703125,,
127,24,very low,3.5849609375,0.03466796875,0.796875,
127,25,high,1.453125,0.2333984375,,
127,26,somewhat high,2.1044921875,0.1328125,1.0,0.9140625
127,27,low,2.03125,0.130859375,,
127,28,normal,0.75,0.47265625,,
127,29,high,4.0625,0.0172119140625,,
127,30,normal,0.45703125,0.6328125,,
127,31,very high,0.8486862182617188,0.427734375,1.0,
127,32,low,0.69140625,0.5,,
127,33,low,0.439453125,0.64453125,,
127,34,normal,0.41796875,0.66015625,,
127,35,normal,0.60546875,0.546875,,
127,36,low,1.03125,0.357421875,,
127,37,normal,0.1533203125,0.859375,,
127,38,normal,0.099609375,0.90625,,
127,39,high,2.34375,0.09619140625,,
127,40,normal,1.6484375,0.1923828125,,
127,41,very high,2.0786781311035156,0.125,1.0,
127,42,normal,0.4140625,0.66015625,,
127,43,very high,6.140625,0.0283203125,0.07568359375,
127,44,very low,1.4482421875,0.255859375,0.9140625,
127,45,normal,3.234375,0.039306640625,,
127,46,normal,0.0034942626953125,0.99609375,,
127,47,high,1.4296875,0.2392578125,,
127,48,low,0.173828125,0.83984375,,
127,49,normal,0.06689453125,0.93359375,,
127,50,high,2.453125,0.0859375,,
127,51,high,1.8984375,0.1494140625,,
127,52,normal,0.10107421875,0.90234375,,
127,53,low,0.298828125,0.7421875,,
127,54,normal,0.003082275390625,0.99609375,,
127,55,normal,0.046142578125,0.953125,,
127,56,low,0.5859375,0.5546875,,
127,57,normal,0.02783203125,0.97265625,,
127,58,normal,0.09228515625,0.91015625,,
127,59,somewhat low,3.53515625,0.486328125,1.0,0.06005859375
127,60,somewhat high,3.1015625,0.337890625,1.0,0.1328125
127,61,extremely high,0.5671157836914062,0.56640625,1.0,1.0
127,62,normal,0.043212890625,0.95703125,,
127,63,normal,0.353515625,0.703125,,
127,64,extremely low,0.999267578125,0.369140625,1.0,0.99609375
127,65,somewhat low,1.0703125,0.455078125,1.0,0.75390625
127,66,very high,1.0321617126464844,0.357421875,1.0,
127,67,high,0.82421875,0.439453125,,
127,68,high,0.609375,0.54296875,,
127,69,normal,0.10546875,0.8984375,,
127,70,extremely low,0.34525299072265625,0.7109375,1.0,1.0
127,71,high,0.353515625,0.703125,,
127,72,high,1.515625,0.2197265625,,
127,73,low,3.296875,0.037109375,,
127,74,somewhat high,0.51171875,0.79296875,1.0,0.75390625
127,75,very low,3.337890625,0.035888671875,0.9921875,
127,76,normal,0.04443359375,0.95703125,,
127,77,normal,0.026123046875,0.97265625,,
127,78,extremely high,0.3543205261230469,0.703125,1.0,1.0
127,79,normal,0.05517578125,0.9453125,,
127,80,somewhat low,0.6240234375,0.7890625,1.0,0.6796875
127,81,low,0.443359375,0.640625,,
127,82,high,0.55078125,0.578125,,
127,83,normal,0.0048828125,0.99609375,,
127,84,somewhat low,0.281005859375,0.79296875,1.0,0.953125
127,85,normal,0.000553131103515625,1.0,,
127,86,normal,0.030029296875,0.96875,,
127,87,normal,0.00732421875,0.9921875,,
