participant_id,trial_index,ground_truth,nll,prob_step_1
110,1,80,4.21875,0.01470947265625
110,2,40,0.828125,0.4375
110,3,30,4.09375,0.0167236328125
110,4,60,2.265625,0.10400390625
110,5,70,2.0625,0.126953125
110,6,30,5.15625,0.005767822265625
110,7,70,5.21875,0.005401611328125
110,8,60,1.140625,0.3203125
110,9,60,0.5546875,0.57421875
110,10,40,1.9140625,0.1474609375
110,11,40,3.265625,0.0380859375
110,12,50,0.1865234375,0.828125
110,13,50,0.62109375,0.5390625
110,14,30,2.265625,0.10400390625
110,15,60,2.921875,0.0537109375
110,16,50,0.126953125,0.87890625
110,17,60,7.1875,0.00075531005859375
110,18,40,0.4296875,0.65234375
110,19,40,4.46875,0.011474609375
110,20,60,1.765625,0.1708984375
110,21,10,9.6875,6.198883056640625e-05
110,22,40,1.8046875,0.1640625
110,23,80,0.671875,0.51171875
110,24,80,0.478515625,0.62109375
110,25,60,2.015625,0.1328125
110,26,10,1.8515625,0.1572265625
110,27,60,2.140625,0.11767578125
110,28,10,9.1875,0.00010251998901367188
110,29,80,4.4375,0.0118408203125
110,30,20,4.5625,0.01043701171875
110,31,90,5.03125,0.00653076171875
110,32,10,4.84375,0.00787353515625
110,33,80,4.59375,0.0101318359375
110,34,40,2.21875,0.10888671875
110,35,10,2.984375,0.050537109375
110,36,70,3.1875,0.041259765625
110,37,20,3.9375,0.01953125
110,38,70,3.59375,0.0274658203125
110,39,50,1.34375,0.26171875
110,40,20,1.9375,0.14453125
110,41,10,2.53125,0.07958984375
110,42,30,1.3359375,0.263671875
110,43,60,1.7890625,0.1669921875
110,44,90,2.859375,0.057373046875
110,45,30,4.875,0.00762939453125
110,46,50,1.421875,0.2412109375
110,47,30,1.7578125,0.1728515625
110,48,40,2.03125,0.130859375
110,49,60,3.484375,0.0306396484375
110,50,90,5.71875,0.0032806396484375
110,51,40,1.7421875,0.1748046875
110,52,50,1.6328125,0.1953125
110,53,50,1.25,0.287109375
110,54,70,1.8203125,0.162109375
110,55,40,1.0,0.3671875
110,56,10,3.515625,0.02978515625
110,57,30,3.203125,0.04052734375
110,58,30,3.078125,0.046142578125
110,59,50,1.96875,0.1396484375
110,60,80,4.0,0.018310546875
110,61,50,0.796875,0.451171875
110,62,80,0.6875,0.50390625
110,63,80,1.9765625,0.138671875
110,64,70,2.640625,0.0712890625
