participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
260,1,30,1,start,0.263671875,"[('30', 0.263671875), ('40', 0.1923828125), ('20', 0.1806640625), ('10', 0.1328125), ('50', 0.091796875), ('90', 0.049072265625), ('60', 0.046142578125), ('70', 0.035888671875), ('80', 0.0086669921875)]"
260,2,70,1,start,0.5390625,"[('70', 0.5390625), ('60', 0.419921875), ('80', 0.0341796875), ('40', 0.0052490234375), ('50', 0.0013275146484375), ('90', 0.000804901123046875), ('20', 8.487701416015625e-05), ('30', 2.4318695068359375e-05), ('10', 2.3990869522094727e-06)]"
260,3,60,1,start,0.05224609375,"[('90', 0.4921875), ('80', 0.435546875), ('60', 0.05224609375), ('50', 0.01470947265625), ('70', 0.00372314453125), ('40', 0.0012054443359375), ('20', 0.000148773193359375), ('30', 5.4836273193359375e-05), ('10', 1.996755599975586e-06)]"
260,4,40,1,start,0.01519775390625,"[('80', 0.73828125), ('50', 0.1005859375), ('90', 0.0888671875), ('60', 0.037109375), ('70', 0.019775390625), ('40', 0.01519775390625), ('20', 0.000278472900390625), ('30', 0.000278472900390625), ('10', 4.798173904418945e-06)]"
260,5,40,1,start,7.963180541992188e-05,"[('80', 0.84375), ('90', 0.146484375), ('70', 0.005584716796875), ('60', 0.003387451171875), ('50', 0.0026397705078125), ('40', 7.963180541992188e-05), ('20', 1.7762184143066406e-05), ('30', 6.5267086029052734e-06), ('10', 3.9301812648773193e-07)]"
260,6,60,1,start,0.04248046875,"[('50', 0.85546875), ('80', 0.06201171875), ('60', 0.04248046875), ('40', 0.029296875), ('90', 0.005767822265625), ('70', 0.005096435546875), ('20', 0.00099945068359375), ('30', 0.0007781982421875), ('10', 1.0132789611816406e-05)]"
260,7,30,1,start,0.0111083984375,"[('80', 0.6953125), ('50', 0.154296875), ('40', 0.07373046875), ('90', 0.027099609375), ('20', 0.01611328125), ('70', 0.0142822265625), ('30', 0.0111083984375), ('60', 0.00982666015625), ('10', 5.14984130859375e-05)]"
260,8,50,1,start,0.84375,"[('50', 0.84375), ('60', 0.0693359375), ('40', 0.06103515625), ('80', 0.01385498046875), ('70', 0.009521484375), ('90', 0.00145721435546875), ('20', 0.00099945068359375), ('30', 0.0006866455078125), ('10', 8.404254913330078e-06)]"
260,9,40,1,start,0.40234375,"[('40', 0.40234375), ('20', 0.353515625), ('30', 0.21484375), ('50', 0.0228271484375), ('60', 0.002716064453125), ('80', 0.00128936767578125), ('10', 0.00113677978515625), ('70', 0.0007781982421875), ('90', 0.000278472900390625)]"
260,10,10,1,start,0.01470947265625,"[('20', 0.8125), ('30', 0.09765625), ('40', 0.06689453125), ('10', 0.01470947265625), ('50', 0.005401611328125), ('60', 0.00064849853515625), ('80', 0.0004444122314453125), ('70', 0.000278472900390625), ('90', 0.00019073486328125)]"
260,11,60,1,start,0.05126953125,"[('20', 0.427734375), ('40', 0.228515625), ('50', 0.138671875), ('30', 0.123046875), ('60', 0.05126953125), ('70', 0.01300048828125), ('80', 0.011474609375), ('10', 0.00421142578125), ('90', 0.0019989013671875)]"
260,12,50,1,start,0.08447265625,"[('80', 0.490234375), ('60', 0.205078125), ('70', 0.205078125), ('50', 0.08447265625), ('90', 0.01300048828125), ('40', 0.0032806396484375), ('20', 0.0002460479736328125), ('30', 0.0001316070556640625), ('10', 5.0961971282958984e-06)]"
260,13,30,1,start,0.00408935546875,"[('50', 0.890625), ('40', 0.09423828125), ('60', 0.0086669921875), ('30', 0.00408935546875), ('20', 0.00070953369140625), ('70', 0.000553131103515625), ('80', 0.00048828125), ('90', 0.000179290771484375), ('10', 3.528594970703125e-05)]"
260,14,50,1,start,0.197265625,"[('40', 0.197265625), ('50', 0.197265625), ('80', 0.197265625), ('60', 0.1357421875), ('70', 0.1357421875), ('20', 0.0927734375), ('90', 0.0301513671875), ('30', 0.01611328125), ('10', 0.00116729736328125)]"
260,15,10,1,start,5.4836273193359375e-05,"[('80', 0.62890625), ('90', 0.263671875), ('70', 0.05810546875), ('60', 0.0274658203125), ('50', 0.0167236328125), ('40', 0.0025634765625), ('20', 0.00064849853515625), ('30', 0.00019073486328125), ('10', 5.4836273193359375e-05)]"
260,16,60,1,start,0.0189208984375,"[('20', 0.625), ('40', 0.123046875), ('80', 0.07470703125), ('10', 0.05126953125), ('50', 0.05126953125), ('70', 0.0242919921875), ('30', 0.0213623046875), ('60', 0.0189208984375), ('90', 0.0101318359375)]"
260,17,40,1,start,0.458984375,"[('40', 0.458984375), ('50', 0.279296875), ('30', 0.10205078125), ('20', 0.0546875), ('60', 0.04833984375), ('70', 0.033203125), ('80', 0.0201416015625), ('90', 0.00128936767578125), ('10', 0.0006866455078125)]"
260,18,20,1,start,0.83984375,"[('20', 0.83984375), ('10', 0.047607421875), ('30', 0.047607421875), ('40', 0.0419921875), ('50', 0.0118408203125), ('80', 0.00384521484375), ('60', 0.003387451171875), ('70', 0.0023345947265625), ('90', 0.000457763671875)]"
260,19,40,1,start,0.11962890625,"[('80', 0.365234375), ('50', 0.2216796875), ('60', 0.2216796875), ('40', 0.11962890625), ('70', 0.056396484375), ('20', 0.00982666015625), ('30', 0.0031890869140625), ('90', 0.0013275146484375), ('10', 0.00014019012451171875)]"
260,20,20,1,start,0.0069580078125,"[('80', 0.8125), ('60', 0.06689453125), ('70', 0.04052734375), ('90', 0.04052734375), ('50', 0.0191650390625), ('40', 0.0101318359375), ('20', 0.0069580078125), ('10', 0.001068115234375), ('30', 0.00064849853515625)]"
260,21,40,1,start,0.25,"[('40', 0.25), ('50', 0.25), ('20', 0.1953125), ('30', 0.15234375), ('60', 0.06396484375), ('70', 0.0341796875), ('80', 0.026611328125), ('10', 0.0235595703125), ('90', 0.00150299072265625)]"
260,22,30,1,start,0.0111083984375,"[('60', 0.328125), ('80', 0.328125), ('50', 0.12109375), ('70', 0.10693359375), ('40', 0.08349609375), ('20', 0.0185546875), ('30', 0.0111083984375), ('90', 0.00360107421875), ('10', 0.00048828125)]"
260,23,70,1,start,0.00811767578125,"[('20', 0.44921875), ('40', 0.2734375), ('50', 0.11376953125), ('30', 0.0888671875), ('60', 0.03271484375), ('10', 0.02880859375), ('70', 0.00811767578125), ('80', 0.006317138671875), ('90', 0.0003566741943359375)]"
260,24,30,1,start,0.169921875,"[('20', 0.2470703125), ('40', 0.1923828125), ('30', 0.169921875), ('50', 0.169921875), ('80', 0.11572265625), ('60', 0.06201171875), ('70', 0.0228271484375), ('10', 0.01220703125), ('90', 0.00836181640625)]"
260,25,50,1,start,0.71484375,"[('50', 0.71484375), ('60', 0.1591796875), ('40', 0.08447265625), ('30', 0.0167236328125), ('70', 0.01300048828125), ('20', 0.006134033203125), ('80', 0.005401611328125), ('90', 0.000278472900390625), ('10', 0.00016880035400390625)]"
260,26,40,1,start,0.0220947265625,"[('50', 0.73046875), ('60', 0.126953125), ('80', 0.06787109375), ('70', 0.041259765625), ('40', 0.0220947265625), ('90', 0.005584716796875), ('20', 0.00384521484375), ('30', 0.0023345947265625), ('10', 0.00019073486328125)]"
260,27,30,1,start,0.08447265625,"[('40', 0.431640625), ('50', 0.337890625), ('60', 0.123046875), ('30', 0.08447265625), ('20', 0.01300048828125), ('70', 0.0069580078125), ('80', 0.0017547607421875), ('10', 0.000278472900390625), ('90', 0.00010251998901367188)]"
260,28,70,1,start,0.0322265625,"[('50', 0.306640625), ('20', 0.1640625), ('40', 0.1640625), ('80', 0.1123046875), ('10', 0.09912109375), ('60', 0.06005859375), ('30', 0.046875), ('70', 0.0322265625), ('90', 0.013427734375)]"
260,29,50,1,start,0.640625,"[('50', 0.640625), ('60', 0.2080078125), ('40', 0.125), ('70', 0.01043701171875), ('30', 0.00921630859375), ('80', 0.004364013671875), ('20', 0.003387451171875), ('90', 0.00021648406982421875), ('10', 9.012222290039062e-05)]"
260,30,50,1,start,0.384765625,"[('50', 0.384765625), ('60', 0.384765625), ('70', 0.1416015625), ('40', 0.05224609375), ('80', 0.03173828125), ('30', 0.00154876708984375), ('90', 0.0012054443359375), ('20', 0.001068115234375), ('10', 4.267692565917969e-05)]"
260,31,30,1,start,0.004791259765625,"[('80', 0.423828125), ('60', 0.2265625), ('50', 0.10693359375), ('70', 0.10693359375), ('40', 0.050537109375), ('90', 0.039306640625), ('20', 0.0306396484375), ('10', 0.0089111328125), ('30', 0.004791259765625)]"
260,32,30,1,start,0.0069580078125,"[('60', 0.62109375), ('50', 0.12109375), ('70', 0.10693359375), ('40', 0.07373046875), ('80', 0.057373046875), ('30', 0.0069580078125), ('20', 0.006134033203125), ('90', 0.00421142578125), ('10', 0.0005035400390625)]"
260,33,60,1,start,0.28125,"[('60', 0.28125), ('70', 0.2197265625), ('80', 0.1943359375), ('40', 0.11767578125), ('50', 0.10400390625), ('20', 0.0380859375), ('30', 0.023193359375), ('90', 0.0203857421875), ('10', 0.00396728515625)]"
260,34,50,1,start,0.84375,"[('50', 0.84375), ('40', 0.1005859375), ('30', 0.03271484375), ('60', 0.0172119140625), ('20', 0.00299072265625), ('70', 0.0026397705078125), ('80', 0.00141143798828125), ('10', 0.00021648406982421875), ('90', 0.00021648406982421875)]"
260,35,10,1,start,0.00921630859375,"[('80', 0.3984375), ('90', 0.3984375), ('70', 0.0693359375), ('60', 0.06103515625), ('20', 0.0224609375), ('50', 0.0224609375), ('40', 0.0172119140625), ('10', 0.00921630859375), ('30', 0.004364013671875)]"
260,36,70,1,start,0.03173828125,"[('50', 0.63671875), ('60', 0.2333984375), ('40', 0.06689453125), ('70', 0.03173828125), ('30', 0.01300048828125), ('80', 0.01300048828125), ('20', 0.0032806396484375), ('90', 0.0019989013671875), ('10', 0.000732421875)]"
260,37,70,1,start,0.10400390625,"[('20', 0.31640625), ('40', 0.2177734375), ('70', 0.10400390625), ('50', 0.091796875), ('60', 0.091796875), ('30', 0.0810546875), ('10', 0.0712890625), ('80', 0.0262451171875), ('90', 0.00099945068359375)]"
260,38,60,1,start,0.166015625,"[('50', 0.310546875), ('70', 0.1875), ('60', 0.166015625), ('40', 0.146484375), ('30', 0.1005859375), ('80', 0.06103515625), ('20', 0.0107421875), ('90', 0.0107421875), ('10', 0.00738525390625)]"
260,39,20,1,start,0.0235595703125,"[('70', 0.41796875), ('60', 0.25390625), ('50', 0.11962890625), ('40', 0.10546875), ('30', 0.0439453125), ('80', 0.0301513671875), ('20', 0.0235595703125), ('10', 0.0021820068359375), ('90', 0.0013275146484375)]"
260,40,50,1,start,0.443359375,"[('50', 0.443359375), ('40', 0.2099609375), ('60', 0.126953125), ('70', 0.08740234375), ('30', 0.06005859375), ('20', 0.052978515625), ('80', 0.01043701171875), ('10', 0.00921630859375), ('90', 0.00075531005859375)]"
260,41,40,1,start,0.365234375,"[('40', 0.365234375), ('50', 0.2216796875), ('30', 0.15234375), ('60', 0.1328125), ('70', 0.06298828125), ('20', 0.043212890625), ('80', 0.018310546875), ('90', 0.00193023681640625), ('10', 0.00150299072265625)]"
260,42,70,1,start,0.08740234375,"[('30', 0.392578125), ('40', 0.2099609375), ('60', 0.1630859375), ('70', 0.08740234375), ('50', 0.0771484375), ('20', 0.052978515625), ('80', 0.00811767578125), ('10', 0.007171630859375), ('90', 0.000858306884765625)]"
260,43,40,1,start,0.64453125,"[('40', 0.64453125), ('60', 0.1123046875), ('50', 0.09912109375), ('30', 0.08740234375), ('70', 0.041259765625), ('20', 0.01043701171875), ('80', 0.007171630859375), ('90', 0.00040435791015625), ('10', 0.0001316070556640625)]"
260,44,30,1,start,0.1943359375,"[('50', 0.41015625), ('40', 0.3203125), ('30', 0.1943359375), ('20', 0.0380859375), ('60', 0.0177001953125), ('70', 0.0107421875), ('10', 0.00836181640625), ('80', 0.00099945068359375), ('90', 0.00012302398681640625)]"
260,45,50,1,start,0.212890625,"[('40', 0.3984375), ('50', 0.212890625), ('60', 0.212890625), ('70', 0.1005859375), ('30', 0.06103515625), ('80', 0.00653076171875), ('20', 0.005767822265625), ('90', 0.0004730224609375), ('10', 7.963180541992188e-05)]"
260,46,70,1,start,0.1904296875,"[('20', 0.45703125), ('70', 0.1904296875), ('10', 0.130859375), ('30', 0.09033203125), ('40', 0.04833984375), ('60', 0.04833984375), ('50', 0.02587890625), ('80', 0.00836181640625), ('90', 0.000606536865234375)]"
260,47,50,1,start,0.6640625,"[('50', 0.6640625), ('60', 0.11572265625), ('40', 0.10205078125), ('70', 0.0546875), ('30', 0.029296875), ('20', 0.02587890625), ('10', 0.005096435546875), ('80', 0.0034942626953125), ('90', 0.0004730224609375)]"
