participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
35,1,very low,1,start,0.169921875,"[('som', 0.5546875), ('low', 0.205078125), ('very', 0.169921875), ('ext', 0.06591796875), ('normal', 0.00164794921875), ('high', 0.00150299072265625)]"
35,1,very low,2,['very'],0.99609375,"[('Ġlow', 0.99609375), ('Ġhigh', 0.0028076171875)]"
35,2,normal,1,start,0.046875,"[('som', 0.734375), ('low', 0.1845703125), ('normal', 0.046875), ('high', 0.0322265625), ('very', 0.000858306884765625), ('ext', 0.000179290771484375)]"
35,3,normal,1,start,0.002899169921875,"[('som', 0.55859375), ('high', 0.435546875), ('normal', 0.002899169921875), ('very', 0.0025634765625), ('low', 0.000942230224609375), ('ext', 0.000392913818359375)]"
35,4,normal,1,start,0.00653076171875,"[('som', 0.67578125), ('low', 0.279296875), ('high', 0.0262451171875), ('very', 0.0107421875), ('normal', 0.00653076171875), ('ext', 0.00186920166015625)]"
35,5,somewhat low,1,start,0.466796875,"[('som', 0.466796875), ('low', 0.25), ('very', 0.2216796875), ('ext', 0.049072265625), ('normal', 0.00982666015625), ('high', 0.00193023681640625)]"
35,5,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,5,somewhat low,3,"['som', 'ewhat']",0.95703125,"[('Ġlow', 0.95703125), ('Ġhigh', 0.0419921875)]"
35,6,high,1,start,0.546875,"[('high', 0.546875), ('som', 0.259765625), ('normal', 0.1572265625), ('very', 0.03466796875), ('low', 0.0032806396484375), ('ext', 0.001068115234375)]"
35,7,low,1,start,4.00543212890625e-05,"[('high', 0.59765625), ('som', 0.2490234375), ('very', 0.10400390625), ('normal', 0.049072265625), ('ext', 0.000804901123046875), ('low', 4.00543212890625e-05)]"
35,8,normal,1,start,0.0712890625,"[('som', 0.4609375), ('high', 0.359375), ('very', 0.10400390625), ('normal', 0.0712890625), ('low', 0.002716064453125), ('ext', 0.0021209716796875)]"
35,9,normal,1,start,0.05126953125,"[('som', 0.4296875), ('low', 0.37890625), ('very', 0.07470703125), ('normal', 0.05126953125), ('high', 0.05126953125), ('ext', 0.01470947265625)]"
35,10,normal,1,start,0.08203125,"[('som', 0.69140625), ('high', 0.154296875), ('normal', 0.08203125), ('very', 0.038818359375), ('low', 0.020751953125), ('ext', 0.0111083984375)]"
35,11,somewhat low,1,start,0.484375,"[('som', 0.484375), ('normal', 0.33203125), ('high', 0.177734375), ('very', 0.00372314453125), ('low', 0.0025634765625), ('ext', 6.628036499023438e-05)]"
35,11,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,11,somewhat low,3,"['som', 'ewhat']",0.1328125,"[('Ġhigh', 0.8671875), ('Ġlow', 0.1328125)]"
35,12,normal,1,start,0.8515625,"[('normal', 0.8515625), ('som', 0.09033203125), ('high', 0.04833984375), ('very', 0.00836181640625), ('low', 0.00186920166015625), ('ext', 0.0003147125244140625)]"
35,13,somewhat high,1,start,0.58203125,"[('som', 0.58203125), ('high', 0.2431640625), ('normal', 0.1669921875), ('low', 0.005767822265625), ('very', 0.0023956298828125), ('ext', 1.5735626220703125e-05)]"
35,13,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
35,13,somewhat high,3,"['som', 'ewhat']",0.96875,"[('Ġhigh', 0.96875), ('Ġlow', 0.033203125)]"
35,14,normal,1,start,0.09765625,"[('high', 0.71484375), ('som', 0.1806640625), ('normal', 0.09765625), ('low', 0.00421142578125), ('very', 0.002899169921875), ('ext', 3.314018249511719e-05)]"
35,15,somewhat low,1,start,0.421875,"[('som', 0.421875), ('high', 0.421875), ('normal', 0.06494140625), ('very', 0.057373046875), ('low', 0.027099609375), ('ext', 0.0086669921875)]"
35,15,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,15,somewhat low,3,"['som', 'ewhat']",0.2451171875,"[('Ġhigh', 0.75390625), ('Ġlow', 0.2451171875)]"
