participant_id,trial_index,ground_truth,nll,top2
54,1,9,5.53125,"[('1', 0.74609375), ('14', 0.1669921875)]"
54,2,8,0.6875,"[('8', 0.50390625), ('14', 0.2373046875)]"
54,3,7,0.78125,"[('7', 0.45703125), ('14', 0.2451171875)]"
54,4,10,4.78125,"[('6', 0.5859375), ('16', 0.27734375)]"
54,5,11,2.09375,"[('16', 0.42578125), ('14', 0.201171875)]"
54,6,12,0.78125,"[('12', 0.45703125), ('16', 0.2451171875)]"
54,7,6,2.5,"[('14', 0.609375), ('16', 0.25390625)]"
54,8,22,9.125,"[('14', 0.470703125), ('16', 0.22265625)]"
54,9,25,4.09375,"[('16', 0.201171875), ('5', 0.177734375)]"
54,10,28,2.359375,"[('20', 0.2001953125), ('16', 0.15625)]"
54,11,5,2.5625,"[('1', 0.64453125), ('4', 0.0771484375)]"
54,12,10,3.984375,"[('4', 0.6171875), ('1', 0.2001953125)]"
54,13,14,6.5,"[('4', 0.287109375), ('20', 0.22265625)]"
54,14,15,2.359375,"[('13', 0.373046875), ('16', 0.1767578125)]"
54,15,13,1.71875,"[('16', 0.333984375), ('20', 0.203125)]"
54,16,5,6.53125,"[('20', 0.85546875), ('22', 0.0546875)]"
54,17,2,6.03125,"[('20', 0.671875), ('22', 0.169921875)]"
54,18,11,5.9375,"[('20', 0.578125), ('1', 0.11376953125)]"
54,19,12,1.90625,"[('20', 0.45703125), ('22', 0.16796875)]"
54,20,13,3.953125,"[('20', 0.337890625), ('22', 0.140625)]"
54,21,14,2.3125,"[('20', 0.267578125), ('23', 0.1123046875)]"
54,22,25,3.234375,"[('20', 0.259765625), ('16', 0.1572265625)]"
54,23,28,2.484375,"[('20', 0.423828125), ('22', 0.12109375)]"
54,24,17,5.5625,"[('29', 0.30078125), ('20', 0.265625)]"
54,25,15,5.71875,"[('20', 0.42578125), ('22', 0.10888671875)]"
54,26,1,3.046875,"[('13', 0.3515625), ('20', 0.12890625)]"
54,27,2,2.984375,"[('13', 0.482421875), ('20', 0.08349609375)]"
54,28,3,2.1875,"[('13', 0.4453125), ('16', 0.2099609375)]"
54,29,4,3.15625,"[('13', 0.40234375), ('16', 0.27734375)]"
54,30,5,2.9375,"[('13', 0.392578125), ('16', 0.3046875)]"
54,31,15,1.0078125,"[('15', 0.365234375), ('17', 0.2216796875)]"
54,32,14,1.609375,"[('17', 0.6171875), ('14', 0.2001953125)]"
54,33,13,0.4765625,"[('13', 0.62109375), ('17', 0.33203125)]"
54,34,12,0.494140625,"[('12', 0.609375), ('17', 0.328125)]"
54,35,11,1.5390625,"[('17', 0.5859375), ('11', 0.21484375)]"
