participant_id,trial_index,choice,p_choice,nll
71,5,0,0.547384658095952,0.6026035096281062
71,6,0,0.636422949359201,0.4518919219490208
71,7,0,0.6941872307977257,0.365013569848192
71,8,0,0.739193927160811,0.3021949741080374
71,9,1,0.2463204505072491,1.4011219464123474
71,10,1,0.443540446389092,0.8129662832169772
71,15,0,0.6179496397740853,0.481348313881937
71,16,0,0.6806397442019658,0.38472212278873297
71,17,0,0.736598931641558,0.30571172536245206
71,18,0,0.7290147519072694,0.3160613113644076
71,19,0,0.6609062248760742,0.41414331776195784
71,20,0,0.6252925352600778,0.4695356823322481
71,25,1,0.6062957511746334,0.5003873737211337
71,26,0,0.5113246908416955,0.6707504877380566
71,27,0,0.5508729085178653,0.596251152480036
71,28,0,0.648409723089281,0.4332324937205846
71,29,1,0.3013338952448481,1.1995363425058883
71,30,0,0.7144674830679568,0.33621779269827406
71,35,1,0.7077250173226076,0.3456996543434748
71,40,0,0.8182285607751385,0.2006135672564956
71,45,0,0.6883216131991563,0.37349908922793185
71,50,0,0.44156332491415196,0.8174338379320092
71,51,1,0.6209390330975435,0.47652237723283913
71,52,1,0.6966179435339585,0.3615181626467608
71,53,1,0.7206496263582289,0.3276022149306052
71,54,1,0.6535687773724422,0.42530750681384955
71,55,1,0.7068096978327333,0.3469938178699247
71,60,0,0.5855775446937048,0.5351566628784772
71,65,0,0.46853427280583476,0.7581460256424144
71,66,1,0.7541792275391043,0.28212523691306785
71,67,1,0.8175561876017179,0.2014356475600975
71,68,1,0.8172913889889083,0.20175959043883013
71,69,1,0.8361550282146273,0.1789412426400753
71,70,1,0.7967973531201736,0.22715489460334334
71,75,0,0.7247894593352079,0.32187406721754874
71,80,1,0.697768555114624,0.3598678141344447
71,85,1,0.7333504428605727,0.3101315974011353
71,86,1,0.6245747954476156,0.4706841880555717
71,87,1,0.6044296497579674,0.5034699932696309
71,88,1,0.6491487635640779,0.4320933688760204
71,89,1,0.7022030702605956,0.3535326429110301
71,90,1,0.8198262830609556,0.1986628110916477
71,95,0,0.3812278619905853,0.9643580196537812
71,100,0,0.481127950816898,0.7316220342343471
71,101,0,0.5339752924770408,0.6274057098600886
71,102,1,0.49186402888079167,0.7095529647468126
71,103,1,0.5103327507531283,0.6726923135592596
71,104,1,0.5496394536848288,0.5984927544681353
71,105,1,0.5739007586116349,0.555298792013606
71,110,0,0.706297731948268,0.34771841374434337
71,111,0,0.6905104931988192,0.37032410972426033
71,112,0,0.7793931924733354,0.2492396204313829
71,113,0,0.7912283040717829,0.23416872571290964
71,114,0,0.8578924237388058,0.15327656761157282
71,115,0,0.7997405936280736,0.22346786186084858
71,120,1,0.6790674785068707,0.38703477711547163
71,121,1,0.7386599662400323,0.30291759079754565
71,122,1,0.7492675994906359,0.28865908358291176
71,123,1,0.7766614116139726,0.25275078727437056
71,124,1,0.7112336568819323,0.340754271826077
71,125,1,0.8022356749639076,0.22035285522525078
71,130,1,0.8537748844297284,0.15808772131168536
71,135,1,0.7636824219381931,0.2696032543237641
71,136,1,0.8316167621364479,0.184383566710981
71,137,1,0.7209070716233368,0.327245038181047
71,138,1,0.7022175765822963,0.3535119848243894
71,139,1,0.530046199907686,0.6347911065959917
71,140,1,0.7587627426358615,0.27606614249988054
71,145,0,0.8559526934972731,0.15554016897236067
71,146,0,0.8402889376271393,0.17400947292322128
71,147,0,0.8824279135169893,0.12507817790991638
71,148,0,0.9064056162689189,0.0982683730497625
71,149,0,0.8813556689889099,0.12629402397040043
71,150,0,0.9263392935274696,0.07651470374873423
71,155,0,0.7812183755741342,0.24690055801466154
71,160,1,0.6130568332591474,0.48929763403171633
71,165,0,0.8788191764638018,0.12917611751631305
71,170,0,0.8822968219884316,0.12522674672199363
71,171,0,0.8062829310301807,0.21532056701643998
71,172,0,0.6955031022240127,0.3631198072044136
71,173,0,0.804315066048646,0.2177642133693411
71,174,0,0.7219287480349866,0.3258288318899528
71,175,0,0.6984166050988115,0.3589394988232768
71,180,0,0.8351100112345048,0.18019181282690785
71,181,1,0.2660365994424967,1.3241213877724896
71,182,0,0.6663598760880607,0.4059253998925851
71,183,0,0.6078253800481491,0.4978676421334301
71,184,0,0.5214716822536057,0.6511003065820711
71,185,0,0.43630215681548057,0.8294202554394411
71,190,1,0.6373374940131477,0.4504559457953332
71,191,1,0.7171516785584603,0.33246791464720554
71,192,1,0.803739966145599,0.21847948730717498
71,193,1,0.6858397523195575,0.37711127574468106
71,194,1,0.5742040418581432,0.5547704722061493
71,195,1,0.5550747472072104,0.5886524946497599
71,200,1,0.8236183055525599,0.19404807780843125
71,205,1,0.6337677261268176,0.456072754246495
71,210,1,0.7535477709958186,0.2829628641238542
71,211,1,0.7587872216969181,0.27603388120814837
71,212,1,0.6000233084224147,0.5107867771481726
71,213,1,0.6537849697540545,0.4249767740124822
71,214,1,0.7357538444440028,0.3068596666766299
71,215,1,0.6005173272304958,0.5099637832047886
71,220,1,0.7475683027917102,0.2909296029182089
71,221,1,0.7519116115402473,0.28513649978449696
71,222,0,0.24660247449379985,1.3999776538545499
71,223,0,0.24368072258604587,1.41189642452843
71,224,1,0.8227738881337305,0.19507385708035627
71,225,1,0.7578266798516217,0.2773005740331947
71,230,1,0.8718417612416516,0.13714733800503767
71,231,1,0.9061327197787771,0.09856949384459064
71,232,1,0.8048712470979692,0.21707295584754185
71,233,1,0.8003765177013671,0.2226730149058719
71,234,1,0.7916222966741425,0.23367089905724117
71,235,1,0.8784839769883755,0.12955761057723736
71,240,1,0.7631686547505634,0.2702762305096716
71,241,1,0.7275529659583255,0.31806847714430525
71,242,1,0.8026488537732364,0.21983795360951644
71,243,1,0.8114896818683278,0.20888360699516792
71,244,1,0.890628300158282,0.11582811008998604
71,245,1,0.8905430587889511,0.1159238239234335
