participant_id,trial_index,choice,p_choice,nll
64,5,0,0.547384658095952,0.6026035096281062
64,6,1,0.3635770506407989,1.0117640357175355
64,7,0,0.5273934837655703,0.6398083605306895
64,8,0,0.622925075944956,0.47332903075602145
64,9,0,0.6541309099162018,0.4244477794867774
64,10,0,0.7382627445311984,0.30345549534124866
64,15,0,0.6344598793857734,0.45498122568384997
64,16,1,0.3119045361759122,1.165058111784134
64,17,0,0.6725476727169359,0.3966822812187304
64,18,1,0.30015520478025587,1.2034555888340788
64,19,0,0.7307520937430105,0.31368100979610364
64,20,0,0.6657667217462657,0.40681593744653655
64,25,1,0.6027742164936846,0.5062125860465665
64,26,0,0.5131377889895038,0.6672108753530196
64,27,0,0.5521291707279357,0.5939732551362041
64,28,0,0.6493957682205439,0.4317129357781963
64,29,0,0.6995220892033641,0.35735790681284313
64,30,0,0.5650904651955369,0.5707694452606968
64,35,0,0.28559900022823287,1.253166549120759
64,40,0,0.8138494011461326,0.20597994097197855
64,45,0,0.6869367954150795,0.37551299184208264
64,50,0,0.44152826791749394,0.8175132339923067
64,51,1,0.6210012368824255,0.4764222052898923
64,52,0,0.30337169646427764,1.1927965042726902
64,53,1,0.6583020530035747,0.41809140586730137
64,54,0,0.396748293866706,0.924453219855297
64,55,1,0.6098706421517003,0.4945084063478685
64,60,1,0.40475482206394,0.9044737728080469
64,65,1,0.5371429018902146,0.6214911083454013
64,66,0,0.41271701881387396,0.8849931053348806
64,67,1,0.6996715536331664,0.3571442631458128
64,68,0,0.27684360487683696,1.2843025355723863
64,69,0,0.3342965475939741,1.0957268128754172
64,70,1,0.5164050262639136,0.6608638867787187
64,75,0,0.8084815193138752,0.21259745821648282
64,80,0,0.30356997955291143,1.1921431199244992
64,85,0,0.2738061139779254,1.2953350362860663
64,86,0,0.19519720737679133,1.6337449115717162
64,87,0,0.18536074000611574,1.685451406596263
64,88,0,0.16928168680509834,1.776191165770058
64,89,0,0.11203777205883636,2.1889192140089677
64,90,0,0.11316189253423443,2.178935808269795
64,95,0,0.407819603242313,0.8969303512680771
64,100,0,0.49401298462994875,0.7051934774616168
64,101,0,0.5468756640011596,0.6035338076956177
64,102,0,0.5211418933171151,0.6517329262893449
64,103,1,0.44386540591286394,0.8122339023397191
64,104,0,0.4962606548805243,0.7006539764172275
64,105,0,0.6165558270370446,0.4836064056713409
64,110,1,0.3068121631842372,1.181519564951432
64,111,0,0.5906659209367413,0.5265046990067715
64,112,1,0.31723472820777054,1.1481133115801325
64,113,1,0.4684308180231603,0.7583668551783433
64,114,1,0.37200462610084967,0.9888489890286536
64,115,0,0.5870144678848582,0.5327058122927715
64,120,0,0.29625148503041043,1.2165465737811054
64,121,0,0.19683467787866032,1.6253911011488087
64,122,0,0.20950297058035755,1.5630173603345163
64,123,1,0.7628798491622673,0.27065473170541104
64,124,1,0.7456879579021832,0.2934480532778352
64,125,1,0.8404564023597133,0.17381019855470892
64,130,1,0.8664288675264521,0.14337526491291727
64,135,0,0.2340582984575652,1.4521850559425136
64,136,0,0.30509569572455686,1.18712979510876
64,137,1,0.757594700459933,0.2776067323024579
64,138,0,0.2887016128724481,1.2423616056525522
64,139,1,0.6878569552724423,0.3741743765126145
64,140,1,0.7827652718733331,0.2449224084270384
64,145,0,0.8525341959540236,0.15954195807173993
64,146,0,0.836036571811395,0.1790829206671966
64,147,0,0.8789933898997043,0.12897790134718742
64,148,0,0.9035546708235709,0.10141866073671542
64,149,0,0.8778274008558841,0.1303052868393854
64,150,0,0.9240295904955901,0.0790111835062624
64,155,0,0.7809848657179531,0.24719950741093438
64,160,0,0.3869045879896927,0.9495771590087018
64,165,0,0.851675991426331,0.16054911623402665
64,170,0,0.8749977835449744,0.13353392571804593
64,171,0,0.7954182502689725,0.2288872017018815
64,172,0,0.6809096178733565,0.3843257013552668
64,173,0,0.7933939203293925,0.23143543373641864
64,174,0,0.7080812965903367,0.3451963661864043
64,175,0,0.6839119709227888,0.3799260671216589
64,180,0,0.8347260068990013,0.18065174342859827
64,181,0,0.7334190721519047,0.3100380185659065
64,182,0,0.6905275865909964,0.3702993553131717
64,183,1,0.3348714452064873,1.0940085664555663
64,184,0,0.5795354153721473,0.5455285043973098
64,185,1,0.5510035578344517,0.5960140127984329
64,190,1,0.6670118401857967,0.40494748181957485
64,191,1,0.7420509923422784,0.29833731534145536
64,192,1,0.8226682148721932,0.19520230069011857
