trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,F,2,Y,F,1,1,382309fd8d2de35316ed718550f22695dba5a16c52a575a4431d4a0b868cf7b9,1068999196,1
2,F,2,Y,F,0,1,ced5529341570fdf614a8987bda0cc9b924bb6f9252b45a936237f8b0028a9c7,1068999196,1
3,Y,1,Y,F,1,2,eb365c6ecd0fe095a7c965a78b4fac2b77e1436f499e03804cca21ec9448d92a,1068999196,1
4,Y,1,Y,F,1,3,9632bc15981733af45b4c84c127e6d4dfb0a8054547e89bf91f4b1a83ace0987,1068999196,1
5,F,2,Y,F,1,4,25ad80ad5a45d2001384f9aee0697d090b06f59d42b50840607ac9426bb3cce5,1068999196,1
6,F,2,Y,F,0,4,df145b708d8ac8b520f7f1f6e32033a9825c4daee73e8b72e78830ed643b0071,1068999196,1
7,Y,1,Y,F,1,5,ba8a98456614cd71981a1c99375264699d223d725e4f576a52c49d20a8f862a8,1068999196,1
8,F,2,Y,F,0,5,798ec73b6215e5ee6a584ffcc149a10dc9718e29f3d5549c69ddf0a4ad98dfc7,1068999196,1
9,F,2,Y,F,0,5,d5b93e544b97fe031cb59305c11d0d6ec3f5f70fc5ff915d0938d6f0eb742599,1068999196,1
10,Y,1,Y,F,1,6,4f625a8b46cf73a2f10c95665da10376e89f7770d48f091c2cd28452c022e2f3,1068999196,1
11,F,2,Y,F,0,6,1f69fa7133cff32194800717f68c5f2f26ab02d4dbec5bdcdb5115c5553e7580,1068999196,1
12,F,2,Y,F,0,6,a82ef96ab756b9bbe3644403682a66db04b91543657f7640c778794f9a730c70,1068999196,1
13,F,2,Y,F,0,6,89f71cba7c0e6dbd65c13b2f13c996517dd18fa0c5ab1876e0b5ddb9e9f89d34,1068999196,1
14,Y,1,Y,F,1,7,9d28d6744c1e5962f2bc580531f27db6d18033b36410c163784090d713cb2c99,1068999196,1
15,Y,1,Y,F,1,8,fca747ad48b04ab4f61381543286b13f5f518333ebde55c6c6e5fc1863b4ed27,1068999196,1
16,F,2,Y,F,0,8,b0481c97d966bf4308a8b177b53659100edac20087a855bd28ebbd5d9c3e1ce4,1068999196,1
17,Y,1,Y,F,1,9,4e52722f29a9c8afdccbb893def746980294056112efe554c4223fc5770440b8,1068999196,1
18,F,2,Y,F,1,10,e5362100b0918d97a0e1f3ab91ef9329644701d3e11ed304a5b75692d6aa6a3a,1068999196,1
19,Y,1,Y,F,1,11,cee80c0c64d65bc98f60120368b764b88560e39d62f57802d82c24ffe534bb49,1068999196,1
20,F,2,Y,F,0,11,e8e42a5b4c6b7223f2128894452e3007b32cc634cf8b40cc0801463fb38670f0,1068999196,1
21,F,2,Y,F,0,11,75418bb87fd227450f342a84f300a39c843d83dd709129be386119680926ee20,1068999196,1
22,Y,1,Y,F,0,11,f313e89d312577145836870c73b7c87712e91ed1d492473cf7eb5085d90e8056,1068999196,1
23,F,2,Y,F,0,11,875edbc1c9e29be74d061b8e5ee6a8c3249f8510dfc6f02657eba1aa5f0b99ec,1068999196,1
24,Y,1,Y,F,0,11,e4ae4e351e9ab03b2888189a8e1cc6fc77cea67d8dffaaf82aa5dfd30a582159,1068999196,1
25,F,2,Y,F,1,12,45a829e5e5a8497690fca016b1f3ed1c53d248eba46866b8d18c5ba38a92afaf,1068999196,1
