trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,O,2,G,O,0,0,b9e78dd7d08ea65629e7c24989767be127ff8f76c5d28df2220bb2c4c7e396bf,1382689815,1
2,G,1,G,O,1,1,1bef1f460b177180f206a187ce7cf95674b950d6acae3dec2a4fef88f749673b,1382689815,1
3,G,1,G,O,1,2,424fcd0b4fcda30c6fc07096b535d66e42722402eb98929c0566542511d7416b,1382689815,1
4,O,2,G,O,0,2,8cae831c07d5b2d13d615dd0256311b98258d9be50ac21660241f61a37835a21,1382689815,1
5,G,1,G,O,0,2,4a375e5c6dcf789dc02b17bf05407b30ea8e60315f846a8dc0e9ab41395074d5,1382689815,1
6,O,2,G,O,0,2,cba8a45fb8b813a8fdfa737f2887eafe621e521e9a37abfb3552422c60e46aa3,1382689815,1
7,O,2,G,O,0,2,80aac134a5badeb1efcd9a9da1baca5b5e481700744af92ac79abebacc0bdc2d,1382689815,1
8,O,2,G,O,1,3,4a58892e6c1e2a86555798273f9f7680a344951b758de3169f2ec56491a5bb8b,1382689815,1
9,O,2,G,O,0,3,00baf79d8d32ac24a498a31f6871b59d259ae2704c7ae2ab6987cb72f78ecf28,1382689815,1
10,O,2,G,O,0,3,88410523c20aec432cead3d219e658a6c2827eced86d772e6ac22dfdc9cfb93e,1382689815,1
11,O,2,G,O,0,3,d1e7de06013ab499164f6b1ddaf9e34c5392a0b178336b4ff405f153cd293c57,1382689815,1
12,O,2,G,O,0,3,988e00a6068bce3ff6dcb025d8feb428b4b222553f73006cf92de42b10be7e64,1382689815,1
13,O,2,G,O,1,4,7bc43c4659476a54f94dade0df0c21d796ae0a982266a1f3582a79fccfab7218,1382689815,1
14,O,2,G,O,0,4,ffc4c8228d4d111f74ed859da0f35197dbf59c33543562fa06a403f39a9f4512,1382689815,1
15,G,1,G,O,1,5,b6397d626ab064d1c3d234bb86ad85678d91e9c7eeef417588095f160ba8415e,1382689815,1
16,O,2,G,O,0,5,6c512537063d0d2a6de23992b4b6f1aec646a653b01f8d17a3a7c10e68b576b3,1382689815,1
17,O,2,G,O,0,5,1302b8ee8b44e73dd2f02579ab66dd218448b3098b390c00be5f4c6c97010a86,1382689815,1
18,G,1,G,O,1,6,2d4f89648a5648a4e5fe94ef2a1a6c4fcbaaf8495bc26b0c999de06d507e0557,1382689815,1
19,G,1,G,O,1,7,f06847af03f58e188f0413c348ef7f7935d948edf9be09fbaa0998a39859a107,1382689815,1
20,G,1,G,O,0,7,76e3c5324383418f266da14f171417ddd5c325cf613007ca2131495bfed0b9a5,1382689815,1
21,O,2,G,O,1,8,995cec4ea6ff5f2ef6c781f1482514452212c161e9c0947b4a1d11b87ac34fa6,1382689815,1
22,O,2,G,O,1,9,4c1c28584d7ebabaa8f6627213de2e4ebb4aff67e8c950f3e28d3128f3079966,1382689815,1
23,O,2,G,O,0,9,5a1023c18a481c738c903a6745d50fdd32aff79c8819adef9e6ae4cbed136e7e,1382689815,1
24,G,1,G,O,1,10,a638a42f96a52a3b6d418ba83bd854be9f3d07304f5ff38e2c6f1b789ca9544a,1382689815,1
