trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,P,2,S,P,0,0,ba6fae24054b4854ff8fb4d252d4e2c25700b5257184c10691221387c1f58234,1803345590,2
2,P,2,S,P,1,1,e703df07651dded85cb9961a48e9ae75a5d6c8f451cce1c9fa3720dcfe0e851b,1803345590,2
3,P,2,S,P,1,2,03a2ed3c6a82c683933d774f5baba13bb47f56d0dbbcbe773709080f59993d6f,1803345590,2
4,P,2,S,P,1,3,9dfa8511f3acd860c7fa28d1f59f6595d6595f1ad25a6d21e6091b9916965a29,1803345590,2
5,P,2,S,P,1,4,65de98d6d3e0f75e6b93a8d01c32f198c48b9acec5518178963db79f7815be6c,1803345590,2
6,P,2,S,P,0,4,8821345fdc3541f5a55fc923af86eb9bfff0b554f9417ba8bb932b2572ffbee8,1803345590,2
7,P,2,S,P,1,5,ecb07002f5fa5fc638b36932be06f2c728d1ee23cfc80ebb1821b75aa2b9a9c3,1803345590,2
8,P,2,S,P,1,6,ffcebfaaf6ffd6bd1950e3fb16bbd531969ec984febd3348235f19920fd3c218,1803345590,2
9,P,2,S,P,1,7,2d74ab526110ab76e725baf8df3accef0034b3d76bc624ed480bca55d12b7f0d,1803345590,2
10,P,2,S,P,1,8,848c705300ae141bcc8e6bf0674316da496ff1144923ecde0ec9be52651a6d64,1803345590,2
11,P,2,S,P,1,9,442cd342271e5c552ca1d21ef50db57a615e612bc829f29bbe05151026cba7c5,1803345590,2
12,P,2,S,P,1,10,3be0b1378cdb6551f6156c0b4c97ad1cfbabe406b761c158fcc270e1df5adea0,1803345590,2
13,P,2,S,P,1,11,68aed727fc24426eca3c602a970d1c80c5538ffaba300391f1b4bb43853da293,1803345590,2
14,P,2,S,P,1,12,27e3327e4607e8cce9a5bbe23fe87584fad1d9c2fbbf91f9e1704034dba4440d,1803345590,2
15,P,2,S,P,1,13,02a314b7c24c00c763e3d9806885e826b7d585a436ea1272823b76a807862b34,1803345590,2
16,P,2,S,P,0,13,b98e7cc08cd5810ca15ce8510937151223d3482bec643b66f96e60645f7876a6,1803345590,2
17,P,2,S,P,1,14,14a2c292b3f1a2e7537e40f5f0c46a5292b56eaee0343c7ec67ad5d5353ca8e7,1803345590,2
18,P,2,S,P,1,15,db85b668b9fe4be5ba4f5785d50b239bde46b983edef7678e262d196be6fb8c1,1803345590,2
19,P,2,S,P,1,16,15a070b7ba8206bed5f2c54d71f325b2f388b06c8a41e7435b0f36796ce19bce,1803345590,2
20,P,2,S,P,1,17,dd8ff519ddc3235f7ab2071a3a151b4f2b70368ae119043a72ad6c7a890a807b,1803345590,2
21,P,2,S,P,1,18,770d1bfb8081101c15daab3238d6fe01c73e0c7cae3e5c43cee9e1e8389f1202,1803345590,2
22,P,2,S,P,1,19,0c641e762e33b81cf902171a67c1da49ba66752e641035fef53fb6ccd0f99f97,1803345590,2
23,P,2,S,P,1,20,08d525d1004fc115822748cd26bbd1363388e3a8b7593c11f30ce8cc88019a0c,1803345590,2
24,P,2,S,P,0,20,82b44c72c3d65167479a086193265d8bc958941effc6bc63c8282d8d15f7ebbe,1803345590,2
25,P,2,S,P,0,20,3e5fb194f3944a1f95f56317cc8730c337efa90715e654fd4075f3e724068295,1803345590,2
26,P,2,S,P,1,21,554ccc0104cdbf4c2515cdddb78e5c30a11d6aa42d4a587e336c81310a670958,1803345590,2
27,P,2,S,P,0,21,82a566404583f02bd9837f0badc4401d8bb367456ad0d0dc1843987ca701a566,1803345590,2
28,P,2,S,P,1,22,2d816f7c5dfd8ca443e4ad05828a58d152aa388aeb1f089682e33e86d12f1e0d,1803345590,2
29,P,2,S,P,0,22,c8e076387a0e3af41d34da8c59f1005203f419db6127cea2e2317d3ccbd99570,1803345590,2
30,P,2,S,P,1,23,a6eff644c4366500b67437c9746514bf546e77a1ef2bf5a057fc44f8abfb41a4,1803345590,2
31,P,2,S,P,1,24,c7cf0a31a8b9b37edf6349fe927afcdd8585711131d1be40b0148f8965b8b632,1803345590,2
32,P,2,S,P,1,25,d64174ddca26b07e757657f4f5fa56c5e2a1456ed461448a8907343cac6b9d57,1803345590,2
33,P,2,S,P,1,26,a68dca2951e21e3cf8867077ab07aa558cc8e26a8c86af277181628af605c242,1803345590,2
34,P,2,S,P,1,27,eade7ad4ccec566ba59894f118a152cf99c4609bba03fc81586ce3075ebafa14,1803345590,2
35,P,2,S,P,1,28,594b4ce65e9dae9cfb1c6cc992bb51f6ec5985b2c3be579315e4723d7bdf866c,1803345590,2
36,P,2,S,P,0,28,6cc7e8f7bf0075a14d458bc7314d3c6780de7a745a680ac5e61838c47cb5988d,1803345590,2
37,P,2,S,P,0,28,3beca5367972ad1d2e665d14aad90fd0dbe502b307235dfcfe210d8cc88578d1,1803345590,2
38,P,2,S,P,0,28,17ab994e5b24b900f3f6a4743c4314177024e49f991e8c008aab43dc0da7b1ce,1803345590,2
39,P,2,S,P,0,28,3d2d2139f0270f6f1e4f8083295464532406e49ff5c961d3cf5c7a73a5e1a34d,1803345590,2
40,P,2,S,P,0,28,4a944e4e6b79fb4296cbc6b2e0c521948957921761a3c7d006b6138d589f780a,1803345590,2
41,S,1,S,P,1,29,bfefabc5a3fc374cb0cfe6060ebf832321890b30b385da549b7c8ffdaf460eb7,1803345590,2
42,S,1,S,P,1,30,6f712b99b02aee24d1ff310b424fa7fc51f4d9fffb7fed5be836e6b0a721e4ed,1803345590,2
43,S,1,S,P,0,30,6b9bf92b3283b0266382f5838f6eb9cb4fa0dd39ed9458694e6c8322ded7d350,1803345590,2
44,S,1,S,P,0,30,1404180664d48e79a5796a939efa9c3d7afabf805ae97f65efacad0b4074d0d2,1803345590,2
45,S,1,S,P,1,31,5ce0532bd647945e5d49f25d540c55ffd1a9d144197b3e35d708634c4b5a0b81,1803345590,2
46,S,1,S,P,1,32,4b1dcb9462c152ed7e5d26cea28864c9df867920e9ade2c80b96d8c3e6a663d9,1803345590,2
47,S,1,S,P,1,33,6b8ff75779cd0f06737aab7f530a17b743e24539c55116c4cdb16f881c99ec2f,1803345590,2
48,S,1,S,P,1,34,75a339e3126f8c5bd052b358178a42d825f5089a4c9a8d54619add423c351640,1803345590,2
49,S,1,S,P,1,35,539f9f5f528e112624696ad4b4a10eb5791a14d49ed24a60530f16c4d87507ca,1803345590,2
50,S,1,S,P,1,36,49a713836c3bcbb468f5bd3ff76defe866720404a197c38fae5d8daf54349a3d,1803345590,2
51,S,1,S,P,1,37,b1803a85a914758c7eb541a31022767f9291c621db001ef89748567eb980c611,1803345590,2
52,S,1,S,P,0,37,7adc6bf7b6ed5a3a3fb7c43dfb39c161de6810fe7e9f6fa59aa819cabf9e89ec,1803345590,2
53,S,1,S,P,1,38,0a317693d14ed35ad9ac70c633b1ea67a66088e7d35d9043deaddce1d7472b0f,1803345590,2
54,S,1,S,P,1,39,aec44908d4aeeea8fe01fce684e26783f9ad0352e6ece1fb95d2d8f7fc493876,1803345590,2
