game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,F,66.0,1,,
1,2,forced,2.0,F,80.0,1,,
1,3,forced,1.0,C,29.0,1,,
1,4,forced,2.0,F,75.0,1,,
1,5,free,,F,81.0,1,2.0,204edafb721ffa663fd13aebbdc78732509024337aa1f3f47b362dd4e54ab3e9
2,1,forced,2.0,F,69.0,6,,
2,2,forced,2.0,F,50.0,6,,
2,3,forced,1.0,C,51.0,6,,
2,4,forced,2.0,F,64.0,6,,
2,5,free,,F,48.0,6,2.0,1a6ca24208dd37fa826803eb3830a249184bd04a25140fe89106a48e6d444609
2,6,free,,F,54.0,6,2.0,0fb2a7f09c9d80bda94e12c30fff5f230330d87a5eeea35d0930ecc35be7ba03
2,7,free,,F,64.0,6,2.0,a09256e758152108d94782db6f0f76ba6fe9f7eaec0c0e876f32f295576a457f
2,8,free,,F,64.0,6,2.0,9bb62f3881022abe58c3d11f2b08b964ad71409bbc619a8b14bff21a3c5423b2
2,9,free,,F,57.0,6,2.0,dd8a15e57f4e7293d685d618a6ff966db9ecacf76d22d859b07b0fdc723d0eb3
2,10,free,,F,61.0,6,2.0,da41639bcb503ae63f038d3574c2826c3ced0dc1330d5f40dbfeb34d97900310
3,1,forced,2.0,F,31.0,6,,
3,2,forced,1.0,C,43.0,6,,
3,3,forced,2.0,F,26.0,6,,
3,4,forced,1.0,C,36.0,6,,
3,5,free,,C,26.0,6,1.0,4dd469b36f18f428b93d26d1dc5e7879ff1531872d58ed9c516c362c2817449d
3,6,free,,C,41.0,6,1.0,7292c52641f002199e91f5c4749fc9fe9401d281e90abeaba415c0032d840776
3,7,free,,F,35.0,6,2.0,3f245ff7d0c4ac0fcef0b958133a9bfb081eb5dc3f49d2426f25fc0c153ffd81
3,8,free,,C,44.0,6,1.0,553c94ca81f137e523b944027d021c4ef8db89f309136bfe8cc1cad44664bada
3,9,free,,C,43.0,6,1.0,593632b24a3f8cf7838b7e49b9bd0b43ee92a6a6d5ece2928d7c4d2c4099395b
