game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,B,66.0,1,,
1,2,forced,2.0,B,80.0,1,,
1,3,forced,1.0,J,29.0,1,,
1,4,forced,2.0,B,75.0,1,,
1,5,free,,B,81.0,1,2.0,e1d33fef02e566eca871c279d2b6a81b568ffc92234dd0dd78667de01b4d9df2
2,1,forced,2.0,B,69.0,6,,
2,2,forced,2.0,B,50.0,6,,
2,3,forced,1.0,J,51.0,6,,
2,4,forced,2.0,B,64.0,6,,
2,5,free,,B,61.0,6,2.0,ce62152972da2fd30045dd1fd105552fa584e30c07d70c8ca3bb5724eab731d0
2,6,free,,B,54.0,6,2.0,9074b699387751ba8f4409cd5fd933dea62812a58a67e5507bc433b940a17215
2,7,free,,J,42.0,6,1.0,e24612194b55ee982d11c194a61f62c26b1d759aea09de8085130177a4a601d9
2,8,free,,B,64.0,6,2.0,94cc2fffca5029c7aee65922422c4c65aefc029600ed4d33231fd58c622fc47b
2,9,free,,B,57.0,6,2.0,354410595f01d7fee275827579aa499529de787e5e6ac1319ce99d9ff78a1934
2,10,free,,J,55.0,6,1.0,a0487c3a2dce9e90c6bb4d2137518a29cfffcffef2765a8888d99a05e7053ccf
3,1,forced,2.0,B,31.0,6,,
3,2,forced,1.0,J,43.0,6,,
3,3,forced,2.0,B,26.0,6,,
3,4,forced,1.0,J,36.0,6,,
3,5,free,,J,26.0,6,1.0,2364c98bcd969dc0dd5351f85a297fdf725fd815cfaa6cf8d412c5a3621127bf
3,6,free,,J,41.0,6,1.0,b728d8969fbe9b8fee0b72299dceb6f97faa31787e5393712cc48c60f8ba3fca
3,7,free,,J,44.0,6,1.0,5dbccfbd50f0f48798e3be2c6b3ad249b646f1e03359542338e893f34d53dcac
3,8,free,,J,44.0,6,1.0,a0e273a19f5d94f90b289e3e72cf4a54c0a459ec6e5a4545054bc39907bf67ef
3,9,free,,B,35.0,6,2.0,caebfdc3ce2cc0fc2c2e37a03fcc904c85ff0c1b3d90169480d4f3717e79d450
3,10,free,,J,53.0,6,1.0,518210ff7a405772144e546d72cd3e08681616617940270d52187db163da88c4
4,1,forced,1.0,J,65.0,6,,
4,2,forced,2.0,B,77.0,6,,
4,3,forced,2.0,B,52.0,6,,
4,4,forced,1.0,J,73.0,6,,
4,5,free,,B,64.0,6,2.0,f10a34cd6a4a774f352bd091ca30ad8658360e9cf66faae44ec775a4356dbf3c
4,6,free,,B,70.0,6,2.0,25f0e452e3e9b854b89929a9d10521541a02ec9cccc5f30b799f98c63b2db1a6
4,7,free,,B,61.0,6,2.0,9c15d2c2c1841afc899b8d0764c55b2d543ad6177685abc294f38628ff1e82dd
4,8,free,,B,66.0,6,2.0,cf1c785b53fd860e7eca88022ea622b2493400bfc0b75e67443f3d08cca03778
4,9,free,,B,62.0,6,2.0,980e99ce38bdead7adecd1899092d2833388e06a9d64ec13927af3fbf86e7627
4,10,free,,J,68.0,6,1.0,33fd61f4fb8d06d9d70da56e4d381bb1602a8f3a1ad918018cb0924bc88bbcec
